time,dispx,force2x,nor_forc,nor_forc_z,strain_zx_interface,stres_xx_interface,stres_yy_interface,stres_zz_interface,stress_zx_interface,tang_forc_x
0.82,0.00042099003793988,82,198.80382649221,-198.80382631399,6.2871197794327e-07,-1.596152428604,-0.69292643162353,-5.4851193167683,2.0118783294184,82.672125817726
0.825,0.00041341727267715,82.5,198.6887867554,-198.68878658062,6.2124640892884e-07,-1.5977636073649,-0.68939729948099,-5.4821390348684,1.9879885085723,81.874715320396
0.83,0.00042551340336222,83,198.80132609234,-198.80132591265,6.3460222558873e-07,-1.6427937693963,-0.68902226513247,-5.48505738202,2.0307271218839,83.48376926562
0.835,0.00042200873095874,83.5,198.70465679423,-198.70465661627,6.319845945032e-07,-1.6428764478252,-0.68680422794351,-5.4825566914647,2.0223507024102,83.240578855986
0.84,0.00042200873095874,84,198.70465649431,-198.70465631634,6.319845945032e-07,-1.6428764478252,-0.68680422794351,-5.4825566914647,2.0223507024102,83.24057885588
0.845,0.00042200873095874,84.5,198.7046564947,-198.70465631673,6.319845945032e-07,-1.6428764478252,-0.68680422794351,-5.4825566914647,2.0223507024102,83.240578856039
0.85,0.00042200873095874,85,198.70465649515,-198.70465631719,6.319845945032e-07,-1.6428764478252,-0.68680422794351,-5.4825566914647,2.0223507024102,83.240578856031
0.855,0.00044174900556577,85.5,198.76148326419,-198.76148307907,6.5444072767895e-07,-1.795290084337,-0.67900453692148,-5.483989047468,2.0942103285726,86.091162449022
0.86,0.00043574968635226,86,198.71913763646,-198.71913745395,6.4813531395028e-07,-1.7987822354165,-0.67599600256174,-5.4829364104979,2.0740330046409,85.388866242878
0.865,0.00044789234024905,86.5,198.78504900164,-198.78504881432,6.6151326237825e-07,-1.8479932366996,-0.67642230362802,-5.4846543092377,2.1168424396104,87.035226064769
0.87,0.0004439123492087,87,198.70548643378,-198.70548624838,6.5764594071078e-07,-1.8499950356788,-0.67336034958285,-5.4825857803968,2.1044670102745,86.620039598749
0.875,0.00045141899978126,87.5,198.78786691793,-198.7878667294,6.6607943270753e-07,-1.8806739335297,-0.67422826463282,-5.4847055030031,2.1314541846641,87.671763220513
0.88,0.00045141899978126,88,198.78786582431,-198.78786563578,6.6607943270753e-07,-1.8806739335297,-0.67422826463282,-5.4847055030031,2.1314541846641,87.671762838572
0.885,0.00045141899978126,88.5,198.78786582444,-198.78786563591,6.6607943270753e-07,-1.8806739335297,-0.67422826463282,-5.4847055030031,2.1314541846641,87.671762456503
0.89,0.00046443458199219,89,198.72141510924,-198.72141491631,6.8018860717682e-07,-1.9848374329941,-0.66337436040178,-5.4829930519034,2.1766035429658,89.491648313571
0.895,0.00045902645189462,89.5,198.75947498189,-198.75947479109,6.7495495970406e-07,-1.9893276514682,-0.66284990162915,-5.4839907740626,2.159855871053,88.915311181718
0.9,0.00047198709000989,90,198.74969727067,-198.74969707494,6.8845924003551e-07,-2.0450846769985,-0.656563853229,-5.4837356519184,2.2030695681136,90.579977298507
0.905,0.00046686523407746,90.5,198.73130438125,-198.73130418769,6.8338339462453e-07,-2.0479531674274,-0.65536372352626,-5.4832579839889,2.1868268627985,89.992650799648
0.91,0.00047642304051591,91,198.77353050152,-198.77353030417,6.938724819274e-07,-2.0830600877353,-0.65263959881302,-5.4843724929023,2.2203919421677,91.321982786988
0.915,0.0004766315307087,91.5,198.71607240681,-198.71607220946,6.9416009501709e-07,-2.0833012569986,-0.65054592330638,-5.4828726707545,2.2213123040547,91.346600671578
0.92,0.0004766315307087,92,198.71607252284,-198.71607232548,6.9416009501709e-07,-2.0833012569986,-0.65054592330638,-5.4828726707545,2.2213123040547,91.34660028144
0.925,0.0004766315307087,92.5,198.71607252166,-198.71607232431,6.9416009501709e-07,-2.0833012569986,-0.65054592330638,-5.4828726707545,2.2213123040547,91.346599891496
0.93,0.0004766315307087,93,198.71607252369,-198.71607232633,6.9416009501709e-07,-2.0833012569986,-0.65054592330638,-5.4828726707545,2.2213123040547,91.346599501426
0.935,0.00049775577311301,93.5,198.71647967197,-198.71647946674,7.1556430893442e-07,-2.2590752865548,-0.63196135539974,-5.4828419771695,2.2898057885902,94.119173709663
0.94,0.00048985109668606,94,198.76725597211,-198.76725577047,7.0901619954166e-07,-2.2681550974726,-0.6330802435644,-5.4842045135037,2.2688518385333,93.413068132307
0.945,0.00050319145472307,94.5,198.74195552897,-198.74195532166,7.2161385937588e-07,-2.3070507207691,-0.62793890635728,-5.4835607804431,2.3091643500028,94.866491124834
0.95,0.00049951180600972,95,198.73595217689,-198.73595197141,7.196956980638e-07,-2.3119882410279,-0.6277532234262,-5.4834087551647,2.3030262338042,94.76156185501
0.955,0.00050577384058635,95.5,198.77283191437,-198.7728317062,7.2504596793316e-07,-2.3392708801129,-0.62520213912687,-5.4843608889684,2.3201470973861,95.445224850191
0.96,0.00051155595749703,96,198.71115771869,-198.71115750868,7.31857405158e-07,-2.3979689491641,-0.62017550247518,-5.4827966485596,2.3419436965056,96.328455849251
0.965,0.00051155595749703,96.5,198.71115478753,-198.71115457752,7.31857405158e-07,-2.3979689491641,-0.62017550247518,-5.4827966485596,2.3419436965056,96.328455322108
0.97,0.00051155595749703,97,198.71115478518,-198.71115457517,7.31857405158e-07,-2.3979689491641,-0.62017550247518,-5.4827966485596,2.3419436965056,96.328454795101
0.975,0.00051155595749703,97.5,198.71115478648,-198.71115457648,7.31857405158e-07,-2.3979689491641,-0.62017550247518,-5.4827966485596,2.3419436965056,96.328454268067
0.98,0.00053634424749808,98,198.69921600976,-198.69921579114,7.5409632319616e-07,-2.5924387922355,-0.61250913796103,-5.4824956432057,2.4131082342277,99.168741815549
0.985,0.00052076188947768,98.5,198.77242598865,-198.77242577657,7.3922232704935e-07,-2.6042347235227,-0.60458964652925,-5.4843438006581,2.3655114465579,97.419389388094
0.99,0.00054075445001689,99,198.75885386316,-198.75885364293,7.5885733586151e-07,-2.6315255551849,-0.61130104498704,-5.4840111619812,2.4283434747568,99.829681390037
0.995,0.00053406379110246,99.5,198.69021785711,-198.69021763992,7.5214601711578e-07,-2.638058141062,-0.60711081014725,-5.482200486988,2.4068672547705,99.11918885262
1,0.00053997018494342,100,198.84844749581,-198.84844727585,7.5954118771832e-07,-2.6366846389737,-0.61121103993637,-5.4863580885278,2.4305318006986,100.00388375419
1.005,0.00053997018494342,100.5,198.84844778066,-198.8484475607,7.5954118771832e-07,-2.6366846389737,-0.61121103993637,-5.4863580885277,2.4305318006986,100.00388353828
1.01,0.00053997018494342,101,198.8484477791,-198.84844755914,7.5954118771832e-07,-2.6366846389737,-0.61121103993637,-5.4863580885277,2.4305318006986,100.0038833227
1.015,0.00056999024926953,101.5,198.53218813136,-198.53218790177,7.8165649964523e-07,-2.8267194546718,-0.59947700575533,-5.478201869439,2.5013007988647,102.75913770247
1.02,0.00054549068969539,102,198.94253175136,-198.94253153114,7.6362539019447e-07,-2.8569877635848,-0.58888475965471,-5.4887562114883,2.4436012486223,100.68424173002
1.025,0.00057720341347509,102.5,198.61128851613,-198.61128828403,7.8810238657167e-07,-2.8782900564787,-0.59478857385919,-5.4802421022358,2.5219276370293,103.59746046556
1.03,0.00056056723676641,103,198.79211192226,-198.79211169679,7.764227150693e-07,-2.8938535927239,-0.58863485087797,-5.4848897830441,2.4845526882218,102.20527482741
1.035,0.000574125910801,103.5,198.81086672603,-198.81086649487,7.874434205339e-07,-2.8892772885255,-0.5963792670461,-5.4854185095744,2.5198189457085,103.64646849383
1.04,0.000574125910801,104,198.81086806137,-198.81086783021,7.874434205339e-07,-2.8892772885255,-0.5963792670461,-5.4854185095744,2.5198189457085,103.64646849384
1.045,0.000574125910801,104.5,198.810868063,-198.81086783184,7.874434205339e-07,-2.8892772885255,-0.5963792670461,-5.4854185095744,2.5198189457085,103.64646849379
1.05,0.00060686750672803,105,198.36775242377,-198.36775218301,8.1063878947754e-07,-3.0639725493709,-0.56810186684002,-5.4740252284408,2.5940441263281,106.41950977594
1.055,0.00057353409010939,105.5,199.14580808529,-199.14580785631,7.8708693403936e-07,-3.1074873980363,-0.57075744174306,-5.4940225788325,2.5186781889259,103.69845654597
1.06,0.00061653305769805,106,198.40612395481,-198.40612371117,8.1780639057949e-07,-3.1372455098088,-0.56134231913681,-5.4750032188594,2.6169804498544,107.47841739219
1.065,0.000590941074827,106.5,198.96504246658,-198.96504223208,8.0068885837847e-07,-3.175575277604,-0.56611682779969,-5.4893991598538,2.5622043468111,105.52566158916
1.07,0.00061042641891184,107,198.6919624856,-198.69196224389,8.150595926748e-07,-3.1540673756809,-0.56399080211876,-5.4823967261163,2.6081906965594,107.26313520283
1.075,0.00061675588901161,107.5,198.62819605824,-198.62819581423,8.2082138253759e-07,-3.1517424543868,-0.56233790339155,-5.4806674617204,2.6266284241203,107.84675222631
1.08,0.00060173290070704,108,199.01238049162,-199.01238025283,8.1044213186547e-07,-3.1749341280484,-0.56573227349216,-5.4906132390118,2.5934148219695,106.81973402645
1.085,0.00064241119081035,108.5,198.39044316624,-198.3904429149,8.3759592317498e-07,-3.3362990614726,-0.54285147556318,-5.4746138372248,2.6803069541599,110.09001974028
1.09,0.00060884644551911,109,199.11554115165,-199.11554091254,8.1402840933331e-07,-3.3800746455627,-0.55151601095941,-5.4933779677224,2.6048909098666,107.26472874
1.095,0.00064951401726494,109.5,198.43661912615,-198.43661887253,8.4342480568974e-07,-3.3936907492624,-0.53996441955365,-5.4757926050701,2.6989593782072,110.8771689932
1.1,0.00062827504846863,110,198.93312633503,-198.93312608922,8.2863146700138e-07,-3.421663470823,-0.54493321588543,-5.4885929858556,2.6516206944044,109.07145269261
1.105,0.00064264616941638,110.5,198.7151558448,-198.71515559358,8.4027305434604e-07,-3.4103953843305,-0.54237302508,-5.4829459711182,2.6888737739073,110.6152921198
1.11,0.00065476832817711,111,198.62161257297,-198.62161231735,8.4839464710405e-07,-3.4401096911707,-0.53639739998274,-5.4805445451976,2.714862870733,111.60842644106
1.115,0.00063630186786184,111.5,198.99396365579,-198.99396340729,8.3682435354392e-07,-3.4693667405543,-0.54000993308097,-5.4901300081251,2.6778379313405,110.31412184396
1.12,0.00067810815574999,112,198.43668372122,-198.43668345845,8.6347495977366e-07,-3.6087992769813,-0.51929778388608,-5.4757865454102,2.7631198712757,113.4913389718
1.125,0.00064577409412317,112.5,199.0436458867,-199.04364563676,8.4224965192903e-07,-3.6557648358189,-0.52585720374799,-5.4914305536903,2.6951988861729,111.05753062837
1.13,0.00068281309914621,113,198.53174129726,-198.53174103284,8.6768675098217e-07,-3.651972493217,-0.51606098222264,-5.4782374431204,2.7765976031429,114.0771320436
1.135,0.00066633428961643,113.5,198.82648383143,-198.82648357382,8.579245168011e-07,-3.6796232522363,-0.51942417034665,-5.4858237410967,2.7453584537635,112.97540707476
1.14,0.00066633428961643,114,198.82648086067,-198.82648060307,8.579245168011e-07,-3.6796232522363,-0.51942417034665,-5.4858237410967,2.7453584537635,112.97540695486
1.145,0.0006916499815586,114.5,198.54569712656,-198.54569685996,8.7584849625732e-07,-3.7457438470456,-0.50818056139112,-5.4785895217206,2.8027151880234,115.23534568461
1.15,0.00067571362859346,115,199.032397074,-199.0323968132,8.644769048684e-07,-3.7671626956362,-0.51182288182857,-5.4911508825148,2.7663260955789,113.90958661981
1.155,0.00071188218059968,115.5,198.43311886418,-198.43311859207,8.8740454577101e-07,-3.8912140991496,-0.49878100682213,-5.4757522563439,2.8396945464672,116.69268310919
1.1575,0.00069050157993095,115.75,198.91990021676,-198.91989995238,8.735406792321e-07,-3.9189316120984,-0.49621774482805,-5.4882556976962,2.7953301735427,115.0646030832
1.1625,0.0007051142644952,116.25,198.71428658524,-198.71428631525,8.8449389098092e-07,-3.9057339287144,-0.49762219567679,-5.4829571504559,2.8303804511389,116.42278078505
1.1675,0.0007051142644952,116.75,198.71428852558,-198.71428825559,8.8449389098092e-07,-3.9057339287144,-0.49762219567679,-5.4829571504559,2.8303804511389,116.42278078494
1.1725,0.0007051142644952,117.25,198.71428852597,-198.71428825598,8.8449389098092e-07,-3.9057339287144,-0.49762219567679,-5.4829571504559,2.8303804511389,116.42278078503
1.1775,0.00074542693335137,117.75,198.34566550569,-198.34566522433,9.0596008384089e-07,-4.1179476123092,-0.49043189844664,-5.4734383609051,2.8990722682908,119.08383183417
1.1825,0.0007089777815225,118.25,199.18127855789,-199.1812782893,8.8664524021933e-07,-4.1698001388194,-0.47856043444389,-5.4946130666972,2.8372647687019,116.87364527813
1.1875,0.00075304666201432,118.75,198.41421481823,-198.41421453473,9.1080995008461e-07,-4.1732522266494,-0.49069889525743,-5.4752435836882,2.9145918402708,119.77472785743
1.1925,0.0007337775937293,119.25,198.90089477291,-198.9008944957,9.0240770688364e-07,-4.2066475598321,-0.4845617011887,-5.4877819360461,2.8877046620277,118.85009913281
1.1975,0.00074136266696752,119.75,198.81406480164,-198.81406452169,9.0686102811028e-07,-4.1978922296045,-0.48622043693456,-5.4855494589892,2.9019552899529,119.41181524051
1.2025,0.00077106968438786,120.25,198.47750852734,-198.47750823871,9.2164745342078e-07,-4.2985123049403,-0.4895783103627,-5.4769566286299,2.9492718509465,121.22094489688
1.2075,0.00073968004995647,120.75,199.13811688768,-199.13811660981,9.0606231141835e-07,-4.3392485899092,-0.4755189642125,-5.4939154224221,2.8993993965387,119.42375956603
1.2125,0.00079417798751961,121.25,198.34900028255,-198.34899998817,9.320538423928e-07,-4.4196488851716,-0.479361572954,-5.4734824901631,2.982572295657,122.55120508214
1.2175,0.00076165677195063,121.75,199.02776981472,-199.02776953105,9.1740857966775e-07,-4.4654097380772,-0.47566322209349,-5.4910783967373,2.9357074549368,120.86425771989
1.2225,0.00078524427139161,122.25,198.77349238121,-198.77349208904,9.305556819447e-07,-4.4458639605143,-0.4859218734053,-5.4817918859483,2.977778182223,122.49363498831
1.2275,0.00079939520380114,122.75,198.60242812735,-198.60242783099,9.3648453390562e-07,-4.4623697637893,-0.4793863922663,-5.4801232242497,2.996750508498,123.2157192496
1.2325,0.00077642003478648,123.25,199.06444913151,-199.06444884268,9.2772273653916e-07,-4.5013155504775,-0.47984214952578,-5.4920351637027,2.9687127569253,122.25053343601
1.2375,0.00083195883809524,123.75,198.35969759059,-198.35969728574,9.501447824589e-07,-4.6225044384206,-0.464984896432,-5.4739455756819,3.0404633038685,124.92258140772
1.2425,0.00079454430999458,124.25,199.07067966175,-199.07067936939,9.3579969249438e-07,-4.6785537694384,-0.47174939056313,-5.4921901027011,2.994559015982,123.31071250146
1.2475,0.00082957101767141,124.75,198.59233707971,-198.59233677527,9.5111709812739e-07,-4.6381775546919,-0.46756088559073,-5.4798515009404,3.0435747140077,125.12763252459
1.2525,0.00082957101767141,125.25,198.5923434293,-198.59234312486,9.5111709812739e-07,-4.6381775546919,-0.46756088559073,-5.4798515009404,3.0435747140077,125.12763216725
1.2575,0.00082957101767141,125.75,198.59234343027,-198.59234312584,9.5111709812739e-07,-4.6381775546919,-0.46756088559073,-5.4798515009404,3.0435747140077,125.12763180996
1.2625,0.00087651800759091,126.25,198.2941677076,-198.2941673898,9.7138371682868e-07,-4.8675662497535,-0.45111181429502,-5.4722279036704,3.1084278938518,127.70598618102
1.2675,0.00082528849534565,126.75,199.23030855642,-199.230308257,9.5042120366571e-07,-4.9302249069343,-0.45562099457985,-5.4963277150793,3.0413478517303,125.28406032226
1.2725,0.00088344709624057,127.25,198.38889050316,-198.38889018316,9.7526064712128e-07,-4.913231571222,-0.44650881806296,-5.4746750184898,3.1208340707881,128.26012881769
1.2775,0.00086364279340988,127.75,198.86654227539,-198.86654196258,9.6862214856011e-07,-4.9461992680663,-0.4488299226719,-5.4869684819156,3.0995908753923,127.52066893092
1.2825,0.00086395571782566,128.25,198.88821687428,-198.88821656128,9.6867443127467e-07,-4.9460669198528,-0.44868816845409,-5.4875289505957,3.099758180079,127.66410764078
1.2875,0.00091458325550461,128.75,198.41101854054,-198.41101821184,9.8904799954911e-07,-5.092260191391,-0.42458194638313,-5.4752551920659,3.1649535985571,130.049700163
1.2925,0.00086899408634111,129.25,199.13730501764,-199.1373047067,9.6927470721533e-07,-5.135923419053,-0.42679990908433,-5.4939446852427,3.101679063089,127.73225089916
1.2975,0.00093107224240974,129.75,198.45447590481,-198.45447557153,9.9585550642819e-07,-5.1896339189436,-0.41233728835245,-5.4763654440398,3.1867376205702,130.95382628559
1.3025,0.00090542361249124,130.25,198.81776832376,-198.81776800107,9.8506228092562e-07,-5.215336193068,-0.41270805489403,-5.4857314744248,3.152199298962,129.65778071453
1.3075,0.0009148047972359,130.75,198.93831054288,-198.93831021575,9.9065145313048e-07,-5.2147596706728,-0.41418504955602,-5.4888360199157,3.1700846500176,130.35681973006
1.3125,0.0009554844052849,131.25,198.34062926116,-198.34062892169,1.0054088357259e-06,-5.3363373536965,-0.39380307678152,-5.4734515496924,3.2173082743227,132.23365317614
1.3175,0.00091617906437447,131.75,199.23906161626,-199.23906129232,9.8995514042329e-07,-5.381864106971,-0.39890963144548,-5.4965967687409,3.1678564493545,130.43427790131
1.3225,0.00098001297308807,132.25,198.3282143797,-198.32821403447,1.0142894681992e-06,-5.4659285023972,-0.38411327935588,-5.4731629091798,3.2457262982376,133.38207300945
1.3275,0.00095036821608448,132.75,198.944036764,-198.94403642976,1.0037659187227e-06,-5.5025187135294,-0.38396274805921,-5.4889912692005,3.2120509399128,132.17381266416
1.3325,0.00096551774717555,133.25,198.84102017344,-198.84101983238,1.0105025766849e-06,-5.4880367865582,-0.3817947523049,-5.4863728733656,3.2336082453916,132.99256455136
1.3375,0.0010015253081027,133.75,198.38917091451,-198.38917056577,1.0234306441843e-06,-5.5911468430945,-0.37827326629325,-5.4747233354884,3.2749780613899,134.62333672532
1.3425,0.00096514157306075,134.25,199.24446560745,-199.24446526953,1.0097687790314e-06,-5.6341056116614,-0.37321125487075,-5.4967838928075,3.2312600929003,133.09609975217
1.3475,0.0010303506467345,134.75,198.27780014279,-198.27779978955,1.032708664247e-06,-5.7292767482717,-0.37423078394513,-5.4718622891943,3.3046677255905,135.81611559817
1.3525,0.0010005366683654,135.25,199.01945902185,-199.01945867434,1.0232034284305e-06,-5.7636672388874,-0.36359354976607,-5.4909803129922,3.2742509709776,134.74750966776
1.3575,0.0010148673426506,135.75,198.75963853043,-198.75963817989,1.0292714867633e-06,-5.753863726882,-0.36782823479024,-5.4842856044854,3.2936687576427,135.39725105795
1.3625,0.001058125284795,136.25,198.47472986776,-198.47472951107,1.0421816711273e-06,-5.8580835881624,-0.37322263789389,-5.4769482297957,3.3349813476074,137.08737184194
1.3675,0.001016987959988,136.75,199.14119667958,-199.14119633004,1.0299503280824e-06,-5.9018475047522,-0.35662240931518,-5.4941151298216,3.2958410498638,135.64725052263
1.3725,0.00108280304829,137.25,198.40961916385,-198.4096188059,1.0495121035089e-06,-5.964215897856,-0.3725351764506,-5.4752823836272,3.3584387312285,138.04945826759
1.3775,0.0010616549538816,137.75,198.86900320747,-198.86900284999,1.0450785305608e-06,-5.9744697051298,-0.3607413892811,-5.4871086745587,3.3442512977947,137.49507908479
1.3825,0.0010621095834051,138.25,198.88592662816,-198.88592627051,1.0455639096224e-06,-5.9763851189598,-0.35879841768317,-5.4875660051563,3.3458045107917,137.60939776574
1.3875,0.0012501087068016,138.75,198.40010085395,-198.40010049206,1.0541839450505e-06,-6.0034622380057,-0.10239909409275,-5.4750485574211,3.3733886241617,138.68554396168
1.3925,0.0014808374476572,139.25,199.20074030799,-199.20073994159,1.0584408442819e-06,-6.0033125098513,0.10050792324325,-5.4957287088545,3.387010701702,139.39589155089
1.3975,0.0018206266935606,139.75,198.26386353831,-198.26386317363,1.0548806252177e-06,-6.0002581860586,0.1862689728749,-5.4713607180561,3.3756180006967,138.77152222001
1.4025,0.0024680413052877,140.25,199.15474694961,-199.15474658195,1.0580561295554e-06,-5.9948316645442,0.26027824100146,-5.4945500671056,3.3857796145772,139.40995861871
1.4075,0.0036988955806064,140.75,198.49823595594,-198.49823558966,1.0552598021517e-06,-5.997673907412,0.26378809061589,-5.4775042064884,3.3768313668853,138.94364781927
1.4125,0.0057623727549927,141.25,198.76139581526,-198.76139544963,1.0557055885565e-06,-5.9896400368122,0.27680716509286,-5.4843988019806,3.3782578833807,139.13886042913
1.4175,0.0089336702895528,141.75,198.99884386046,-198.99884349336,1.0571420250077e-06,-6.0039632440772,0.27258123842553,-5.4903639301336,3.3828544800245,139.29030131146
1.4225,0.013452491347983,142.25,198.21996954388,-198.21996918176,1.0526622764984e-06,-5.9860618623699,0.27082826094472,-5.4704051565654,3.3685192847949,138.76333857941
1.4275,0.019585883290247,142.75,199.50446990894,-199.50446954217,1.0589894018219e-06,-6.0099110452769,0.27895468144897,-5.5035534168014,3.3887660858302,139.64292172974
1.4325,0.027596439895539,143.25,197.843425629,-197.84342527053,1.0504151862409e-06,-5.9871918718242,0.26578540537267,-5.4601710485954,3.3613285959708,138.49831581957
1.4375,0.037731379678867,143.75,199.72070790861,-199.72070754424,1.0594916328267e-06,-6.0137150859674,0.28271595927121,-5.5091184157826,3.3903732250455,139.79535264719
1.4425,0.050261851075069,144.25,197.89244855661,-197.89244820051,1.0501009728438e-06,-5.9959374734799,0.26428202158834,-5.4603325376665,3.3603231131001,138.52900445993
1.4475,0.065424306693651,144.75,199.47693751531,-199.47693715506,1.0577215049363e-06,-6.0134424158083,0.28211784448591,-5.5028386200872,3.3847088157963,139.63023393015
1.4525,0.083498975962098,145.25,198.29988175801,-198.29988140152,1.0520177643895e-06,-6.0121333394802,0.26788912328849,-5.4724390286113,3.3664568460464,138.80782094473
1.4575,0.10472230706567,145.75,198.82366140291,-198.82366104574,1.0539888616371e-06,-6.0115101616322,0.27729387219846,-5.4859801956198,3.3727643572386,139.18104276649
1.4625,0.12936982901921,146.25,199.06628162101,-199.06628125937,1.0552982915144e-06,-6.0333185017916,0.27518759252603,-5.492330238913,3.376954532846,139.33697883809
1.4675,0.15768638447912,146.75,198.0285976126,-198.02859725177,1.0496702826705e-06,-6.0131656408916,0.27054110685964,-5.4654946425455,3.3589449045457,138.63275646491
1.4725,0.18993495426281,147.25,199.79319103855,-199.79319066358,1.0583307890069e-06,-6.0549342567518,0.28372604195068,-5.511102500006,3.3866585248221,139.83938350597
1.4775,0.22637562553756,147.75,197.46363756161,-197.46363718244,1.0465444867323e-06,-6.0218024863969,0.26924968844977,-5.4509657684468,3.3489423575434,138.24016139509
1.4825,0.26725662912628,148.25,200.11088206329,-200.11088166019,1.059290829878e-06,-6.0725224427186,0.29029866971965,-5.5193239663587,3.3897306556096,140.06117567705
1.4875,0.31285373837304,148.75,197.44872689593,-197.4487264725,1.0461331249432e-06,-6.0418668948401,0.27458177592218,-5.4506188810947,3.3476259998182,138.22661386604
1.4925,0.36339338261451,149.25,199.7831605708,-199.78315984861,1.0571923280074e-06,-6.0682635097831,0.29546305365831,-5.5107549650282,3.3830154496237,139.83808610023
1.4975,0.41916113775833,149.75,198.10578455579,-198.10578393509,1.049024200454e-06,-6.0490620321958,0.28017819305023,-5.4673576962489,3.3568774414528,138.67790340179
1.5025,0.48039659197057,150.25,198.91513616356,-198.9151355407,1.0524646607063e-06,-6.0521541681573,0.28878296246525,-5.4883366264908,3.36788691426,139.24141280498
1.5075,0.54737154934034,150.75,199.08348489242,-199.08348425542,1.0533112409217e-06,-6.0538860408662,0.28431110069538,-5.4926242577644,3.3705959709493,139.35159161746
1.5125,0.62033173476236,151.25,198.00961586057,-198.00961520925,1.0471961152171e-06,-6.0263499581701,0.27451772615514,-5.4631986878107,3.3510275686948,138.61657815901
1.5175,0.69953391006393,151.75,199.93260544757,-199.9326047786,1.0569145629066e-06,-6.0446345319254,0.28793746506242,-5.5145282495253,3.382126601301,139.937426928
1.5225,0.78524825132446,152.25,197.33172384157,-197.33172313979,1.0438251915779e-06,-5.9841347449059,0.27744009675777,-5.447537825131,3.3402406130494,138.14703170539
1.5275,0.87771196731786,152.75,200.19399680758,-200.19399609727,1.0576256092697e-06,-6.0081744152592,0.28965234296417,-5.5212901643091,3.384401949663,140.1192420456
1.5325,0.97721186006104,153.25,197.47089709108,-197.47089634884,1.0440862038211e-06,-5.9337145310488,0.28473395223627,-5.4511591196144,3.3410758522274,138.24158600229
1.5375,1.0839737107312,153.75,199.65427114027,-199.65427040549,1.0545508131473e-06,-5.9384401676189,0.29440164693564,-5.5074245504336,3.3745626020714,139.75000143229
1.5425,1.1982732572837,154.25,198.34646325539,-198.34646255997,1.0480134908196e-06,-5.9149764271254,0.28334895963269,-5.4735873966833,3.3536431706227,138.84467741049
1.5475,1.3203484816606,154.75,198.53826432904,-198.53826375242,1.0486404962586e-06,-5.9136426124953,0.28521205755803,-5.4785089907731,3.3556495880274,138.9809935039
1.55,1.3843768797679,155,200.08614105392,-200.08614052596,1.0560904418593e-06,-5.9554585433912,0.28819727075224,-5.5184712168267,3.3794894139497,140.04204752265
