time,nominal_disp,corrected_disp
32.730,3.4204,3.6079
32.735,3.4241,3.6121
32.740,3.4279,3.6162
32.745,3.4316,3.6203
32.750,3.4353,3.6244
32.755,3.4391,3.6286
32.760,3.4429,3.6328
32.765,3.4467,3.6370
32.770,3.4505,3.6412
32.775,3.4543,3.6454
32.780,3.4581,3.6496
32.785,3.4619,3.6537
32.790,3.4655,3.6578
32.795,3.4691,3.6617
32.800,3.4725,3.6656
32.805,3.4758,3.6692
32.810,3.4789,3.6727
32.815,3.4818,3.6760
32.820,3.4844,3.6790
32.825,3.4868,3.6818
32.830,3.4889,3.6843
32.835,3.4908,3.6866
32.840,3.4924,3.6885
32.845,3.4936,3.6902
32.850,3.4945,3.6915
32.855,3.4951,3.6925
32.860,3.4953,3.6931
32.865,3.4952,3.6933
32.870,3.4947,3.6932
32.875,3.4938,3.6927
32.880,3.4925,3.6918
32.885,3.4908,3.6905
32.890,3.4888,3.6889
32.895,3.4863,3.6869
32.900,3.4836,3.6845
32.905,3.4804,3.6818
32.910,3.4770,3.6787
32.915,3.4732,3.6753
32.920,3.4692,3.6717
32.925,3.4649,3.6678
32.930,3.4603,3.6636
32.935,3.4555,3.6592
32.940,3.4506,3.6546
32.945,3.4454,3.6499
32.950,3.4401,3.6450
32.955,3.4347,3.6400
32.960,3.4291,3.6348
32.965,3.4234,3.6295
32.970,3.4176,3.6240
32.975,3.4116,3.6185
32.980,3.4054,3.6127
32.985,3.3991,3.6068
32.990,3.3927,3.6007
32.995,3.3860,3.5945
33.000,3.3791,3.5880
33.005,3.3721,3.5813
33.010,3.3648,3.5745
33.015,3.3573,3.5674
33.020,3.3496,3.5601
33.025,3.3417,3.5526
33.030,3.3337,3.5449
33.035,3.3254,3.5371
33.040,3.3170,3.5291
33.045,3.3084,3.5209
33.050,3.2997,3.5126
33.055,3.2909,3.5042
33.060,3.2819,3.4956
33.065,3.2729,3.4869
33.070,3.2637,3.4781
33.075,3.2544,3.4692
33.080,3.2450,3.4602
33.085,3.2355,3.4511
33.090,3.2259,3.4419
33.095,3.2162,3.4326
33.100,3.2064,3.4233
33.105,3.1966,3.4138
33.110,3.1867,3.4044
33.115,3.1768,3.3948
33.120,3.1669,3.3853
33.125,3.1570,3.3758
33.130,3.1471,3.3664
33.135,3.1373,3.3570
33.140,3.1277,3.3477
33.145,3.1181,3.3386
33.150,3.1088,3.3297
33.155,3.0996,3.3209
33.160,3.0907,3.3123
33.165,3.0819,3.3040
33.170,3.0735,3.2960
33.175,3.0653,3.2882
33.180,3.0574,3.2807
33.185,3.0497,3.2734
33.190,3.0423,3.2664
33.195,3.0352,3.2597
33.200,3.0284,3.2533
33.205,3.0218,3.2471
33.210,3.0154,3.2411
33.215,3.0093,3.2354
33.220,3.0034,3.2299
33.225,2.9977,3.2246
33.230,2.9922,3.2195
33.235,2.9869,3.2146
33.240,2.9818,3.2099
33.245,2.9769,3.2054
33.250,2.9722,3.2011
33.255,2.9676,3.1970
33.260,2.9633,3.1930
33.265,2.9591,3.1893
33.270,2.9551,3.1857
33.275,2.9513,3.1823
33.280,2.9477,3.1791
33.285,2.9443,3.1761
33.290,2.9411,3.1733
33.295,2.9381,3.1707
33.300,2.9352,3.1682
33.305,2.9326,3.1660
33.310,2.9301,3.1639
33.315,2.9277,3.1619
33.320,2.9256,3.1602
33.325,2.9235,3.1586
33.330,2.9217,3.1571
33.335,2.9199,3.1558
33.340,2.9184,3.1546
33.345,2.9169,3.1536
33.350,2.9157,3.1527
33.355,2.9146,3.1521
33.360,2.9137,3.1516
33.365,2.9130,3.1513
33.370,2.9125,3.1511
33.375,2.9121,3.1512
33.380,2.9120,3.1515
33.385,2.9121,3.1520
33.390,2.9123,3.1527
33.395,2.9128,3.1535
33.400,2.9135,3.1546
33.405,2.9143,3.1559
33.410,2.9153,3.1573
33.415,2.9165,3.1588
33.420,2.9177,3.1605
33.425,2.9191,3.1623
33.430,2.9206,3.1642
33.435,2.9221,3.1661
33.440,2.9238,3.1682
33.445,2.9254,3.1702
33.450,2.9271,3.1723
33.455,2.9288,3.1744
33.460,2.9305,3.1765
33.465,2.9322,3.1786
33.470,2.9338,3.1806
33.475,2.9353,3.1826
33.480,2.9368,3.1845
33.485,2.9382,3.1862
33.490,2.9394,3.1879
33.495,2.9405,3.1894
33.500,2.9414,3.1907
33.505,2.9422,3.1919
33.510,2.9428,3.1929
33.515,2.9432,3.1938
33.520,2.9435,3.1945
33.525,2.9437,3.1951
33.530,2.9438,3.1956
33.535,2.9438,3.1960
33.540,2.9438,3.1963
33.545,2.9437,3.1967
33.550,2.9436,3.1971
33.555,2.9437,3.1975
33.560,2.9437,3.1980
33.565,2.9439,3.1986
33.570,2.9443,3.1994
33.575,2.9448,3.2003
33.580,2.9455,3.2014
33.585,2.9464,3.2027
33.590,2.9476,3.2043
33.595,2.9489,3.2061
33.600,2.9505,3.2081
33.605,2.9524,3.2103
33.610,2.9545,3.2129
33.615,2.9569,3.2156
33.620,2.9595,3.2187
33.625,2.9623,3.2219
33.630,2.9655,3.2255
33.635,2.9689,3.2293
33.640,2.9725,3.2334
33.645,2.9765,3.2377
33.650,2.9807,3.2424
33.655,2.9852,3.2473
33.660,2.9900,3.2525
33.665,2.9950,3.2580
33.670,3.0004,3.2637
33.675,3.0060,3.2698
33.680,3.0119,3.2761
33.685,3.0181,3.2827
33.690,3.0245,3.2895
33.695,3.0312,3.2966
33.700,3.0381,3.3039
33.705,3.0452,3.3114
33.710,3.0525,3.3191
33.715,3.0599,3.3270
33.720,3.0676,3.3351
33.725,3.0754,3.3433
33.730,3.0833,3.3516
33.735,3.0914,3.3601
33.740,3.0996,3.3687
33.745,3.1078,3.3773
33.750,3.1161,3.3860
33.755,3.1244,3.3948
33.760,3.1327,3.4035
33.765,3.1411,3.4123
33.770,3.1494,3.4210
33.775,3.1577,3.4298
33.780,3.1660,3.4385
33.785,3.1743,3.4472
33.790,3.1826,3.4559
33.795,3.1909,3.4646
33.800,3.1992,3.4734
33.805,3.2076,3.4821
33.810,3.2159,3.4908
33.815,3.2243,3.4996
33.820,3.2327,3.5085
33.825,3.2411,3.5173
33.830,3.2496,3.5262
33.835,3.2581,3.5352
33.840,3.2667,3.5441
33.845,3.2752,3.5531
33.850,3.2838,3.5621
33.855,3.2923,3.5710
33.860,3.3007,3.5799
33.865,3.3091,3.5887
33.870,3.3174,3.5974
33.875,3.3255,3.6059
33.880,3.3335,3.6143
33.885,3.3413,3.6225
33.890,3.3488,3.6305
33.895,3.3562,3.6383
33.900,3.3634,3.6459
33.905,3.3704,3.6533
33.910,3.3771,3.6604
33.915,3.3836,3.6674
33.920,3.3899,3.6741
33.925,3.3960,3.6806
33.930,3.4020,3.6870
33.935,3.4077,3.6931
33.940,3.4133,3.6991
33.945,3.4187,3.7050
33.950,3.4240,3.7107
33.955,3.4292,3.7163
33.960,3.4342,3.7217
33.965,3.4392,3.7271
33.970,3.4440,3.7324
33.975,3.4488,3.7376
33.980,3.4535,3.7427
33.985,3.4581,3.7478
33.990,3.4627,3.7528
33.995,3.4673,3.7578
34.000,3.4719,3.7628
34.005,3.4764,3.7678
34.010,3.4810,3.7728
34.015,3.4856,3.7778
34.020,3.4902,3.7828
34.025,3.4948,3.7878
34.030,3.4995,3.7929
34.035,3.5042,3.7981
34.040,3.5090,3.8033
34.045,3.5139,3.8086
34.050,3.5188,3.8139
34.055,3.5237,3.8193
34.060,3.5288,3.8248
34.065,3.5339,3.8303
34.070,3.5391,3.8359
34.075,3.5443,3.8416
34.080,3.5496,3.8473
34.085,3.5550,3.8531
34.090,3.5604,3.8589
34.095,3.5659,3.8649
34.100,3.5715,3.8708
34.105,3.5771,3.8769
34.110,3.5828,3.8830
34.115,3.5886,3.8892
34.120,3.5945,3.8956
34.125,3.6005,3.9020
34.130,3.6067,3.9086
34.135,3.6130,3.9153
34.140,3.6194,3.9221
34.145,3.6259,3.9291
34.150,3.6326,3.9362
34.155,3.6394,3.9434
34.160,3.6463,3.9508
34.165,3.6534,3.9583
34.170,3.6606,3.9659
34.175,3.6679,3.9737
34.180,3.6753,3.9815
34.185,3.6828,3.9894
34.190,3.6904,3.9974
34.195,3.6979,4.0053
34.200,3.7055,4.0133
34.205,3.7130,4.0212
34.210,3.7204,4.0291
34.215,3.7277,4.0369
34.220,3.7350,4.0445
34.225,3.7421,4.0521
34.230,3.7491,4.0595
34.235,3.7559,4.0667
34.240,3.7625,4.0738
34.245,3.7690,4.0807
34.250,3.7753,4.0875
34.255,3.7814,4.0940
34.260,3.7874,4.1003
34.265,3.7930,4.1064
34.270,3.7985,4.1123
34.275,3.8037,4.1180
34.280,3.8087,4.1234
34.285,3.8134,4.1285
34.290,3.8178,4.1334
34.295,3.8220,4.1380
34.300,3.8259,4.1423
34.305,3.8294,4.1463
34.310,3.8327,4.1500
34.315,3.8357,4.1534
34.320,3.8384,4.1565
34.325,3.8407,4.1593
34.330,3.8428,4.1617
34.335,3.8445,4.1639
34.340,3.8459,4.1658
34.345,3.8471,4.1673
34.350,3.8479,4.1686
34.355,3.8485,4.1696
34.360,3.8487,4.1703
34.365,3.8487,4.1707
34.370,3.8485,4.1709
34.375,3.8479,4.1708
34.380,3.8472,4.1705
34.385,3.8462,4.1699
34.390,3.8450,4.1691
34.395,3.8436,4.1682
34.400,3.8420,4.1670
34.405,3.8401,4.1656
34.410,3.8381,4.1639
34.415,3.8359,4.1621
34.420,3.8334,4.1601
34.425,3.8307,4.1579
34.430,3.8278,4.1554
34.435,3.8247,4.1527
34.440,3.8213,4.1497
34.445,3.8177,4.1466
34.450,3.8138,4.1431
34.455,3.8097,4.1395
34.460,3.8054,4.1355
34.465,3.8007,4.1313
34.470,3.7958,4.1269
34.475,3.7907,4.1222
34.480,3.7853,4.1172
34.485,3.7797,4.1120
34.490,3.7738,4.1066
34.495,3.7677,4.1009
34.500,3.7613,4.0950
34.505,3.7548,4.0888
34.510,3.7479,4.0824
34.515,3.7409,4.0758
34.520,3.7336,4.0690
34.525,3.7261,4.0619
34.530,3.7183,4.0545
34.535,3.7103,4.0470
34.540,3.7021,4.0392
34.545,3.6936,4.0312
34.550,3.6849,4.0229
34.555,3.6760,4.0144
34.560,3.6669,4.0057
34.565,3.6576,3.9969
34.570,3.6481,3.9878
34.575,3.6385,3.9786
34.580,3.6287,3.9692
34.585,3.6187,3.9597
34.590,3.6088,3.9502
34.595,3.5987,3.9406
34.600,3.5886,3.9309
34.605,3.5786,3.9213
34.610,3.5686,3.9117
34.615,3.5586,3.9022
34.620,3.5488,3.8928
34.625,3.5391,3.8836
34.630,3.5296,3.8745
34.635,3.5202,3.8656
34.640,3.5111,3.8569
34.645,3.5022,3.8484
34.650,3.4935,3.8402
34.655,3.4851,3.8322
34.660,3.4770,3.8245
34.665,3.4692,3.8171
34.670,3.4616,3.8100
34.675,3.4544,3.8032
34.680,3.4474,3.7967
34.685,3.4408,3.7905
34.690,3.4346,3.7847
34.695,3.4286,3.7792
34.700,3.4230,3.7740
34.705,3.4176,3.7691
34.710,3.4126,3.7645
34.715,3.4079,3.7603
34.720,3.4035,3.7563
34.725,3.3993,3.7525
34.730,3.3953,3.7490
34.735,3.3915,3.7456
34.740,3.3879,3.7425
34.745,3.3845,3.7394
34.750,3.3811,3.7365
34.755,3.3779,3.7337
34.760,3.3747,3.7310
34.765,3.3716,3.7283
34.770,3.3685,3.7257
34.775,3.3655,3.7231
34.780,3.3625,3.7205
34.785,3.3595,3.7179
34.790,3.3565,3.7154
34.795,3.3535,3.7129
34.800,3.3505,3.7103
34.805,3.3476,3.7078
34.810,3.3446,3.7053
34.815,3.3416,3.7027
34.820,3.3386,3.7002
34.825,3.3356,3.6976
34.830,3.3326,3.6950
34.835,3.3295,3.6924
34.840,3.3265,3.6898
34.845,3.3234,3.6871
34.850,3.3203,3.6845
34.855,3.3171,3.6818
34.860,3.3140,3.6790
34.865,3.3108,3.6763
34.870,3.3076,3.6735
34.875,3.3043,3.6707
34.880,3.3011,3.6679
34.885,3.2977,3.6650
34.890,3.2944,3.6621
34.895,3.2909,3.6591
34.900,3.2874,3.6560
34.905,3.2839,3.6529
34.910,3.2802,3.6497
34.915,3.2764,3.6463
34.920,3.2724,3.6428
34.925,3.2683,3.6391
34.930,3.2640,3.6353
34.935,3.2596,3.6312
34.940,3.2549,3.6270
34.945,3.2500,3.6226
34.950,3.2450,3.6180
34.955,3.2397,3.6132
34.960,3.2343,3.6082
34.965,3.2288,3.6031
34.970,3.2230,3.5978
34.975,3.2172,3.5924
34.980,3.2112,3.5869
34.985,3.2051,3.5812
34.990,3.1989,3.5754
34.995,3.1925,3.5695
35.000,3.1861,3.5636
35.005,3.1797,3.5576
35.010,3.1731,3.5515
35.015,3.1665,3.5453
35.020,3.1598,3.5391
35.025,3.1531,3.5328
35.030,3.1463,3.5264
35.035,3.1394,3.5199
35.040,3.1324,3.5134
35.045,3.1253,3.5068
35.050,3.1181,3.5000
35.055,3.1108,3.4932
35.060,3.1034,3.4862
35.065,3.0959,3.4792
35.070,3.0883,3.4720
35.075,3.0807,3.4648
35.080,3.0729,3.4575
35.085,3.0651,3.4501
35.090,3.0573,3.4427
35.095,3.0494,3.4353
35.100,3.0416,3.4280
35.105,3.0338,3.4206
35.110,3.0260,3.4133
35.115,3.0183,3.4060
35.120,3.0107,3.3988
35.125,3.0031,3.3917
35.130,2.9957,3.3847
35.135,2.9884,3.3778
35.140,2.9812,3.3711
35.145,2.9741,3.3645
35.150,2.9672,3.3581
35.155,2.9605,3.3518
35.160,2.9539,3.3456
35.165,2.9475,3.3397
35.170,2.9413,3.3339
35.175,2.9352,3.3283
35.180,2.9293,3.3228
35.185,2.9236,3.3175
35.190,2.9180,3.3124
35.195,2.9126,3.3074
35.200,2.9073,3.3026
35.205,2.9022,3.2979
35.210,2.8972,3.2934
35.215,2.8923,3.2889
35.220,2.8876,3.2847
35.225,2.8829,3.2805
35.230,2.8784,3.2764
35.235,2.8740,3.2724
35.240,2.8696,3.2685
35.245,2.8653,3.2646
35.250,2.8611,3.2608
35.255,2.8568,3.2571
35.260,2.8527,3.2533
35.265,2.8485,3.2496
35.270,2.8444,3.2459
35.275,2.8402,3.2422
35.280,2.8360,3.2385
35.285,2.8318,3.2347
35.290,2.8275,3.2309
35.295,2.8233,3.2271
35.300,2.8189,3.2232
35.305,2.8145,3.2192
35.310,2.8101,3.2152
35.315,2.8056,3.2112
35.320,2.8010,3.2071
35.325,2.7964,3.2030
35.330,2.7918,3.1988
35.335,2.7871,3.1945
35.340,2.7824,3.1902
35.345,2.7776,3.1859
35.350,2.7728,3.1816
35.355,2.7680,3.1772
35.360,2.7631,3.1728
35.365,2.7582,3.1683
35.370,2.7532,3.1638
35.375,2.7482,3.1593
35.380,2.7432,3.1547
35.385,2.7381,3.1501
35.390,2.7330,3.1454
35.395,2.7279,3.1407
35.400,2.7228,3.1360
35.405,2.7176,3.1313
35.410,2.7124,3.1266
35.415,2.7072,3.1218
35.420,2.7020,3.1171
35.425,2.6967,3.1123
35.430,2.6915,3.1075
35.435,2.6863,3.1027
35.440,2.6811,3.0980
35.445,2.6759,3.0932
35.450,2.6707,3.0885
35.455,2.6655,3.0838
35.460,2.6604,3.0791
35.465,2.6553,3.0745
35.470,2.6503,3.0699
35.475,2.6454,3.0655
35.480,2.6405,3.0611
35.485,2.6358,3.0568
35.490,2.6311,3.0525
35.495,2.6265,3.0484
35.500,2.6220,3.0444
35.505,2.6176,3.0404
35.510,2.6133,3.0366
35.515,2.6090,3.0327
35.520,2.6048,3.0290
35.525,2.6007,3.0253
35.530,2.5966,3.0217
35.535,2.5925,3.0181
35.540,2.5885,3.0145
35.545,2.5844,3.0109
35.550,2.5803,3.0072
35.555,2.5762,3.0036
35.560,2.5720,2.9999
35.565,2.5678,2.9961
35.570,2.5634,2.9922
35.575,2.5590,2.9882
35.580,2.5544,2.9840
35.585,2.5496,2.9797
35.590,2.5447,2.9752
35.595,2.5395,2.9705
35.600,2.5342,2.9657
35.605,2.5288,2.9607
35.610,2.5231,2.9555
35.615,2.5172,2.9500
35.620,2.5112,2.9445
35.625,2.5050,2.9387
35.630,2.4986,2.9328
35.635,2.4921,2.9267
35.640,2.4855,2.9206
35.645,2.4788,2.9143
35.650,2.4720,2.9080
35.655,2.4652,2.9017
35.660,2.4584,2.8954
35.665,2.4517,2.8891
35.670,2.4449,2.8828
35.675,2.4383,2.8766
35.680,2.4318,2.8705
35.685,2.4253,2.8646
35.690,2.4190,2.8587
35.695,2.4127,2.8529
35.700,2.4066,2.8472
35.705,2.4005,2.8415
35.710,2.3944,2.8360
35.715,2.3884,2.8304
35.720,2.3825,2.8249
35.725,2.3765,2.8194
35.730,2.3705,2.8139
35.735,2.3645,2.8083
35.740,2.3584,2.8027
35.745,2.3523,2.7970
35.750,2.3461,2.7913
35.755,2.3399,2.7855
35.760,2.3335,2.7796
35.765,2.3271,2.7737
35.770,2.3206,2.7676
35.775,2.3140,2.7615
35.780,2.3073,2.7553
35.785,2.3006,2.7490
35.790,2.2937,2.7426
35.795,2.2867,2.7360
35.800,2.2796,2.7294
35.805,2.2725,2.7227
35.810,2.2652,2.7159
35.815,2.2577,2.7089
35.820,2.2502,2.7018
35.825,2.2425,2.6946
35.830,2.2347,2.6873
35.835,2.2268,2.6798
35.840,2.2188,2.6723
35.845,2.2106,2.6645
35.850,2.2023,2.6567
35.855,2.1938,2.6487
35.860,2.1852,2.6406
35.865,2.1765,2.6323
35.870,2.1676,2.6238
35.875,2.1585,2.6152
35.880,2.1492,2.6064
35.885,2.1398,2.5974
35.890,2.1301,2.5882
35.895,2.1202,2.5788
35.900,2.1102,2.5692
35.905,2.1000,2.5594
35.910,2.0895,2.5495
35.915,2.0790,2.5394
35.920,2.0682,2.5291
35.925,2.0573,2.5187
35.930,2.0463,2.5081
35.935,2.0351,2.4974
35.940,2.0239,2.4866
35.945,2.0125,2.4757
35.950,2.0010,2.4646
35.955,1.9893,2.4535
35.960,1.9776,2.4422
35.965,1.9658,2.4308
35.970,1.9538,2.4193
35.975,1.9417,2.4077
35.980,1.9294,2.3959
35.985,1.9170,2.3839
35.990,1.9045,2.3718
35.995,1.8917,2.3596
36.000,1.8789,2.3472
36.005,1.8658,2.3346
36.010,1.8526,2.3219
36.015,1.8392,2.3089
36.020,1.8257,2.2959
36.025,1.8120,2.2826
36.030,1.7981,2.2692
36.035,1.7840,2.2556
36.040,1.7698,2.2418
36.045,1.7553,2.2278
36.050,1.7408,2.2137
36.055,1.7260,2.1994
36.060,1.7111,2.1850
36.065,1.6960,2.1704
36.070,1.6808,2.1556
36.075,1.6654,2.1407
36.080,1.6498,2.1256
36.085,1.6342,2.1104
36.090,1.6184,2.0951
36.095,1.6025,2.0797
36.100,1.5865,2.0641
36.105,1.5704,2.0485
36.110,1.5543,2.0329
36.115,1.5381,2.0171
36.120,1.5219,2.0014
36.125,1.5056,1.9856
36.130,1.4894,1.9698
36.135,1.4732,1.9541
36.140,1.4571,1.9384
36.145,1.4410,1.9228
36.150,1.4250,1.9073
36.155,1.4092,1.8919
36.160,1.3934,1.8767
36.165,1.3779,1.8616
36.170,1.3624,1.8466
36.175,1.3472,1.8318
36.180,1.3321,1.8172
36.185,1.3171,1.8027
36.190,1.3023,1.7884
36.195,1.2877,1.7742
36.200,1.2732,1.7602
36.205,1.2588,1.7463
36.210,1.2446,1.7325
36.215,1.2304,1.7188
36.220,1.2163,1.7052
36.225,1.2023,1.6916
36.230,1.1883,1.6781
36.235,1.1743,1.6646
36.240,1.1604,1.6511
36.245,1.1465,1.6377
36.250,1.1326,1.6242
36.255,1.1186,1.6108
36.260,1.1046,1.5973
36.265,1.0907,1.5837
36.270,1.0766,1.5702
36.275,1.0626,1.5566
36.280,1.0485,1.5430
36.285,1.0343,1.5293
36.290,1.0201,1.5156
36.295,1.0059,1.5018
36.300,0.9916,1.4880
36.305,0.9773,1.4742
36.310,0.9630,1.4603
36.315,0.9486,1.4463
36.320,0.9341,1.4324
36.325,0.9196,1.4184
36.330,0.9051,1.4043
36.335,0.8906,1.3902
36.340,0.8760,1.3761
36.345,0.8614,1.3620
36.350,0.8468,1.3479
36.355,0.8322,1.3338
36.360,0.8177,1.3197
36.365,0.8031,1.3056
36.370,0.7886,1.2916
36.375,0.7741,1.2775
36.380,0.7597,1.2636
36.385,0.7453,1.2497
36.390,0.7310,1.2359
36.395,0.7167,1.2221
36.400,0.7026,1.2084
36.405,0.6884,1.1947
36.410,0.6744,1.1811
36.415,0.6603,1.1676
36.420,0.6463,1.1540
36.425,0.6324,1.1406
36.430,0.6185,1.1271
36.435,0.6046,1.1137
36.440,0.5907,1.1003
36.445,0.5768,1.0869
36.450,0.5630,1.0736
36.455,0.5492,1.0602
36.460,0.5353,1.0468
36.465,0.5215,1.0334
36.470,0.5075,1.0200
36.475,0.4936,1.0065
36.480,0.4795,0.9929
36.485,0.4653,0.9792
36.490,0.4510,0.9653
36.495,0.4365,0.9513
36.500,0.4219,0.9372
36.505,0.4070,0.9228
36.510,0.3920,0.9082
36.515,0.3767,0.8934
36.520,0.3612,0.8783
36.525,0.3454,0.8630
36.530,0.3293,0.8475
36.535,0.3130,0.8316
36.540,0.2964,0.8155
36.545,0.2795,0.7991
36.550,0.2623,0.7824
36.555,0.2448,0.7654
36.560,0.2271,0.7480
36.565,0.2090,0.7304
36.570,0.1906,0.7125
36.575,0.1718,0.6943
36.580,0.1528,0.6757
36.585,0.1334,0.6568
36.590,0.1138,0.6376
36.595,0.0937,0.6181
36.600,0.0734,0.5982
36.605,0.0528,0.5780
36.610,0.0318,0.5575
36.615,0.0105,0.5367
36.620,-0.0112,0.5156
36.625,-0.0331,0.4941
36.630,-0.0553,0.4723
36.635,-0.0779,0.4502
36.640,-0.1008,0.4279
36.645,-0.1239,0.4052
36.650,-0.1473,0.3823
36.655,-0.1710,0.3591
36.660,-0.1948,0.3357
36.665,-0.2190,0.3121
36.670,-0.2433,0.2882
36.675,-0.2677,0.2642
36.680,-0.2924,0.2401
36.685,-0.3171,0.2158
36.690,-0.3419,0.1915
36.695,-0.3668,0.1671
36.700,-0.3917,0.1427
36.705,-0.4166,0.1183
36.710,-0.4414,0.0939
36.715,-0.4662,0.0696
36.720,-0.4909,0.0454
36.725,-0.5155,0.0213
36.730,-0.5398,-0.0026
36.735,-0.5641,-0.0263
36.740,-0.5880,-0.0498
36.745,-0.6118,-0.0731
36.750,-0.6352,-0.0961
36.755,-0.6584,-0.1188
36.760,-0.6812,-0.1411
36.765,-0.7037,-0.1631
36.770,-0.7258,-0.1848
36.775,-0.7476,-0.2060
36.780,-0.7689,-0.2269
36.785,-0.7899,-0.2474
36.790,-0.8104,-0.2674
36.795,-0.8305,-0.2870
36.800,-0.8502,-0.3062
36.805,-0.8694,-0.3249
36.810,-0.8881,-0.3432
36.815,-0.9064,-0.3610
36.820,-0.9241,-0.3783
36.825,-0.9414,-0.3951
36.830,-0.9582,-0.4114
36.835,-0.9745,-0.4272
36.840,-0.9903,-0.4425
36.845,-1.0056,-0.4573
36.850,-1.0203,-0.4716
36.855,-1.0346,-0.4854
36.860,-1.0484,-0.4987
36.865,-1.0618,-0.5115
36.870,-1.0746,-0.5239
36.875,-1.0870,-0.5358
36.880,-1.0990,-0.5473
36.885,-1.1105,-0.5584
36.890,-1.1217,-0.5690
36.895,-1.1324,-0.5793
36.900,-1.1427,-0.5891
36.905,-1.1526,-0.5985
36.910,-1.1621,-0.6076
36.915,-1.1713,-0.6162
36.920,-1.1801,-0.6245
36.925,-1.1885,-0.6325
36.930,-1.1965,-0.6400
36.935,-1.2042,-0.6472
36.940,-1.2115,-0.6540
36.945,-1.2184,-0.6605
36.950,-1.2250,-0.6666
36.955,-1.2312,-0.6723
36.960,-1.2370,-0.6777
36.965,-1.2425,-0.6827
36.970,-1.2476,-0.6873
36.975,-1.2524,-0.6916
36.980,-1.2569,-0.6955
36.985,-1.2609,-0.6991
36.990,-1.2647,-0.7024
36.995,-1.2681,-0.7054
37.000,-1.2713,-0.7080
37.005,-1.2741,-0.7103
37.010,-1.2766,-0.7124
37.015,-1.2789,-0.7142
37.020,-1.2809,-0.7157
37.025,-1.2827,-0.7170
37.030,-1.2843,-0.7181
37.035,-1.2857,-0.7191
37.040,-1.2870,-0.7198
37.045,-1.2882,-0.7205
37.050,-1.2892,-0.7211
37.055,-1.2903,-0.7217
37.060,-1.2913,-0.7222
37.065,-1.2923,-0.7227
37.070,-1.2933,-0.7232
37.075,-1.2943,-0.7238
37.080,-1.2954,-0.7244
37.085,-1.2965,-0.7250
37.090,-1.2977,-0.7257
37.095,-1.2990,-0.7265
37.100,-1.3003,-0.7273
37.105,-1.3017,-0.7282
37.110,-1.3032,-0.7292
37.115,-1.3048,-0.7303
37.120,-1.3064,-0.7315
37.125,-1.3082,-0.7328
37.130,-1.3101,-0.7342
37.135,-1.3121,-0.7357
37.140,-1.3142,-0.7374
37.145,-1.3165,-0.7391
37.150,-1.3188,-0.7409
37.155,-1.3212,-0.7429
37.160,-1.3237,-0.7449
37.165,-1.3263,-0.7470
37.170,-1.3290,-0.7492
37.175,-1.3317,-0.7514
37.180,-1.3344,-0.7536
37.185,-1.3370,-0.7558
37.190,-1.3397,-0.7580
37.195,-1.3423,-0.7601
37.200,-1.3448,-0.7621
37.205,-1.3472,-0.7640
37.210,-1.3495,-0.7658
37.215,-1.3516,-0.7674
37.220,-1.3535,-0.7688
37.225,-1.3552,-0.7700
37.230,-1.3566,-0.7710
37.235,-1.3578,-0.7717
37.240,-1.3587,-0.7721
37.245,-1.3593,-0.7722
37.250,-1.3596,-0.7720
37.255,-1.3595,-0.7714
37.260,-1.3591,-0.7705
37.265,-1.3584,-0.7693
37.270,-1.3573,-0.7677
37.275,-1.3559,-0.7658
37.280,-1.3541,-0.7636
37.285,-1.3521,-0.7611
37.290,-1.3498,-0.7582
37.295,-1.3471,-0.7551
37.300,-1.3442,-0.7517
37.305,-1.3410,-0.7480
37.310,-1.3376,-0.7441
37.315,-1.3340,-0.7400
37.320,-1.3301,-0.7356
37.325,-1.3260,-0.7311
37.330,-1.3217,-0.7263
37.335,-1.3172,-0.7213
37.340,-1.3125,-0.7161
37.345,-1.3076,-0.7106
37.350,-1.3024,-0.7049
37.355,-1.2969,-0.6990
37.360,-1.2913,-0.6929
37.365,-1.2853,-0.6864
37.370,-1.2791,-0.6797
37.375,-1.2726,-0.6727
37.380,-1.2658,-0.6655
37.385,-1.2588,-0.6579
37.390,-1.2514,-0.6501
37.395,-1.2438,-0.6420
37.400,-1.2359,-0.6336
37.405,-1.2277,-0.6249
37.410,-1.2192,-0.6159
37.415,-1.2105,-0.6067
37.420,-1.2015,-0.5972
37.425,-1.1923,-0.5875
37.430,-1.1829,-0.5776
37.435,-1.1733,-0.5675
37.440,-1.1636,-0.5573
37.445,-1.1538,-0.5470
37.450,-1.1438,-0.5366
37.455,-1.1338,-0.5261
37.460,-1.1238,-0.5156
37.465,-1.1138,-0.5051
37.470,-1.1038,-0.4946
37.475,-1.0939,-0.4841
37.480,-1.0840,-0.4738
37.485,-1.0742,-0.4635
37.490,-1.0645,-0.4533
37.495,-1.0549,-0.4432
37.500,-1.0455,-0.4333
37.505,-1.0362,-0.4235
37.510,-1.0271,-0.4139
37.515,-1.0182,-0.4045
37.520,-1.0095,-0.3953
37.525,-1.0009,-0.3863
37.530,-0.9926,-0.3774
37.535,-0.9845,-0.3688
37.540,-0.9766,-0.3605
37.545,-0.9690,-0.3523
37.550,-0.9615,-0.3444
37.555,-0.9543,-0.3366
37.560,-0.9473,-0.3291
37.565,-0.9405,-0.3219
37.570,-0.9340,-0.3148
37.575,-0.9277,-0.3080
37.580,-0.9216,-0.3014
37.585,-0.9157,-0.2951
