time,nominal_disp,corrected_disp
124.415,209.2439,1.1725
124.420,209.2325,1.1756
124.425,209.2210,1.1788
124.430,209.2096,1.1820
124.435,209.1982,1.1852
124.440,209.1867,1.1884
124.445,209.1753,1.1915
124.450,209.1638,1.1947
124.455,209.1522,1.1978
124.460,209.1407,1.2008
124.465,209.1291,1.2039
124.470,209.1176,1.2070
124.475,209.1060,1.2100
124.480,209.0944,1.2130
124.485,209.0827,1.2160
124.490,209.0710,1.2189
124.495,209.0593,1.2218
124.500,209.0475,1.2246
124.505,209.0355,1.2273
124.510,209.0235,1.2299
124.515,209.0113,1.2324
124.520,208.9990,1.2347
124.525,208.9865,1.2368
124.530,208.9739,1.2388
124.535,208.9610,1.2406
124.540,208.9480,1.2422
124.545,208.9349,1.2437
124.550,208.9216,1.2451
124.555,208.9083,1.2464
124.560,208.8950,1.2478
124.565,208.8817,1.2491
124.570,208.8685,1.2505
124.575,208.8553,1.2520
124.580,208.8423,1.2536
124.585,208.8293,1.2553
124.590,208.8165,1.2571
124.595,208.8037,1.2589
124.600,208.7910,1.2609
124.605,208.7784,1.2629
124.610,208.7657,1.2649
124.615,208.7531,1.2669
124.620,208.7406,1.2690
124.625,208.7281,1.2711
124.630,208.7156,1.2733
124.635,208.7032,1.2755
124.640,208.6908,1.2778
124.645,208.6784,1.2801
124.650,208.6661,1.2824
124.655,208.6538,1.2848
124.660,208.6415,1.2871
124.665,208.6293,1.2895
124.670,208.6170,1.2918
124.675,208.6047,1.2942
124.680,208.5923,1.2965
124.685,208.5800,1.2988
124.690,208.5677,1.3011
124.695,208.5553,1.3034
124.700,208.5430,1.3057
124.705,208.5306,1.3081
124.710,208.5183,1.3104
124.715,208.5061,1.3128
124.720,208.4939,1.3152
124.725,208.4817,1.3177
124.730,208.4695,1.3203
124.735,208.4574,1.3228
124.740,208.4453,1.3253
124.745,208.4332,1.3278
124.750,208.4210,1.3303
124.755,208.4087,1.3327
124.760,208.3965,1.3351
124.765,208.3841,1.3374
124.770,208.3717,1.3396
124.775,208.3591,1.3417
124.780,208.3465,1.3438
124.785,208.3338,1.3457
124.790,208.3210,1.3476
124.795,208.3081,1.3494
124.800,208.2952,1.3511
124.805,208.2822,1.3528
124.810,208.2691,1.3544
124.815,208.2561,1.3560
124.820,208.2430,1.3576
124.825,208.2299,1.3592
124.830,208.2168,1.3607
124.835,208.2037,1.3622
124.840,208.1905,1.3637
124.845,208.1773,1.3652
124.850,208.1640,1.3666
124.855,208.1506,1.3679
124.860,208.1372,1.3691
124.865,208.1237,1.3703
124.870,208.1101,1.3714
124.875,208.0965,1.3725
124.880,208.0829,1.3735
124.885,208.0693,1.3745
124.890,208.0556,1.3756
124.895,208.0420,1.3766
124.900,208.0283,1.3776
124.905,208.0147,1.3787
124.910,208.0011,1.3798
124.915,207.9876,1.3809
124.920,207.9740,1.3820
124.925,207.9604,1.3831
124.930,207.9469,1.3842
124.935,207.9333,1.3854
124.940,207.9198,1.3865
124.945,207.9062,1.3876
124.950,207.8927,1.3887
124.955,207.8791,1.3899
124.960,207.8657,1.3911
124.965,207.8522,1.3924
124.970,207.8388,1.3936
124.975,207.8254,1.3949
124.980,207.8121,1.3962
124.985,207.7987,1.3975
124.990,207.7852,1.3988
124.995,207.7718,1.4000
125.000,207.7583,1.4012
125.005,207.7448,1.4023
125.010,207.7312,1.4034
125.015,207.7175,1.4045
125.020,207.7038,1.4054
125.025,207.6900,1.4063
125.030,207.6761,1.4072
125.035,207.6622,1.4079
125.040,207.6483,1.4087
125.045,207.6344,1.4094
125.050,207.6205,1.4102
125.055,207.6066,1.4111
125.060,207.5929,1.4121
125.065,207.5793,1.4131
125.070,207.5658,1.4144
125.075,207.5524,1.4157
125.080,207.5391,1.4170
125.085,207.5257,1.4184
125.090,207.5123,1.4196
125.095,207.4986,1.4206
125.100,207.4848,1.4215
125.105,207.4707,1.4221
125.110,207.4564,1.4225
125.115,207.4419,1.4227
125.120,207.4273,1.4228
125.125,207.4127,1.4229
125.130,207.3981,1.4230
125.135,207.3836,1.4232
125.140,207.3692,1.4235
125.145,207.3550,1.4240
125.150,207.3409,1.4246
125.155,207.3269,1.4254
125.160,207.3131,1.4262
125.165,207.2993,1.4271
125.170,207.2856,1.4281
125.175,207.2719,1.4291
125.180,207.2582,1.4301
125.185,207.2445,1.4311
125.190,207.2309,1.4323
125.195,207.2174,1.4334
125.200,207.2039,1.4346
125.205,207.1904,1.4359
125.210,207.1770,1.4371
125.215,207.1636,1.4384
125.220,207.1501,1.4397
125.225,207.1366,1.4409
125.230,207.1230,1.4420
125.235,207.1093,1.4430
125.240,207.0956,1.4440
125.245,207.0817,1.4449
125.250,207.0678,1.4457
125.255,207.0539,1.4464
125.260,207.0399,1.4471
125.265,207.0258,1.4478
125.270,207.0117,1.4484
125.275,206.9976,1.4490
125.280,206.9834,1.4496
125.285,206.9692,1.4500
125.290,206.9549,1.4505
125.295,206.9407,1.4510
125.300,206.9264,1.4514
125.305,206.9122,1.4519
125.310,206.8980,1.4525
125.315,206.8840,1.4531
125.320,206.8700,1.4539
125.325,206.8562,1.4548
125.330,206.8425,1.4558
125.335,206.8288,1.4569
125.340,206.8152,1.4580
125.345,206.8016,1.4591
125.350,206.7880,1.4603
125.355,206.7744,1.4614
125.360,206.7608,1.4624
125.365,206.7471,1.4634
125.370,206.7333,1.4644
125.375,206.7195,1.4653
125.380,206.7057,1.4662
125.385,206.6918,1.4671
125.390,206.6779,1.4679
125.395,206.6639,1.4686
125.400,206.6499,1.4694
125.405,206.6358,1.4700
125.410,206.6216,1.4706
125.415,206.6074,1.4711
125.420,206.5931,1.4715
125.425,206.5788,1.4719
125.430,206.5644,1.4722
125.435,206.5500,1.4726
125.440,206.5356,1.4729
125.445,206.5212,1.4732
125.450,206.5068,1.4736
125.455,206.4926,1.4741
125.460,206.4783,1.4746
125.465,206.4641,1.4751
125.470,206.4499,1.4756
125.475,206.4357,1.4761
125.480,206.4214,1.4766
125.485,206.4071,1.4771
125.490,206.3928,1.4775
125.495,206.3785,1.4779
125.500,206.3642,1.4784
125.505,206.3500,1.4789
125.510,206.3357,1.4794
125.515,206.3216,1.4799
125.520,206.3074,1.4805
125.525,206.2933,1.4812
125.530,206.2792,1.4818
125.535,206.2650,1.4824
125.540,206.2508,1.4829
125.545,206.2366,1.4835
125.550,206.2224,1.4840
125.555,206.2082,1.4845
125.560,206.1940,1.4851
125.565,206.1799,1.4857
125.570,206.1658,1.4864
125.575,206.1519,1.4872
125.580,206.1381,1.4882
125.585,206.1245,1.4893
125.590,206.1108,1.4904
125.595,206.0972,1.4915
125.600,206.0836,1.4927
125.605,206.0699,1.4938
125.610,206.0562,1.4948
125.615,206.0425,1.4958
125.620,206.0287,1.4967
125.625,206.0149,1.4977
125.630,206.0011,1.4987
125.635,205.9874,1.4997
125.640,205.9736,1.5007
125.645,205.9599,1.5017
125.650,205.9461,1.5026
125.655,205.9322,1.5036
125.660,205.9184,1.5045
125.665,205.9046,1.5054
125.670,205.8908,1.5065
125.675,205.8772,1.5076
125.680,205.8636,1.5087
125.685,205.8500,1.5099
125.690,205.8364,1.5110
125.695,205.8226,1.5120
125.700,205.8086,1.5128
125.705,205.7944,1.5133
125.710,205.7800,1.5137
125.715,205.7655,1.5140
125.720,205.7509,1.5141
125.725,205.7363,1.5143
125.730,205.7219,1.5146
125.735,205.7076,1.5151
125.740,205.6936,1.5159
125.745,205.6798,1.5169
125.750,205.6662,1.5180
125.755,205.6528,1.5193
125.760,205.6394,1.5207
125.765,205.6259,1.5220
125.770,205.6124,1.5233
125.775,205.5987,1.5243
125.780,205.5848,1.5252
125.785,205.5709,1.5260
125.790,205.5568,1.5268
125.795,205.5428,1.5275
125.800,205.5288,1.5283
125.805,205.5150,1.5293
125.810,205.5014,1.5304
125.815,205.4880,1.5318
125.820,205.4748,1.5334
125.825,205.4617,1.5351
125.830,205.4487,1.5368
125.835,205.4356,1.5385
125.840,205.4225,1.5401
125.845,205.4093,1.5417
125.850,205.3960,1.5433
125.855,205.3828,1.5448
125.860,205.3697,1.5465
125.865,205.3568,1.5484
125.870,205.3441,1.5505
125.875,205.3317,1.5528
125.880,205.3193,1.5552
125.885,205.3069,1.5576
125.890,205.2945,1.5599
125.895,205.2819,1.5621
125.900,205.2690,1.5640
125.905,205.2556,1.5654
125.910,205.2420,1.5665
125.915,205.2281,1.5675
125.920,205.2143,1.5684
125.925,205.2007,1.5697
125.930,205.1877,1.5714
125.935,205.1753,1.5738
125.940,205.1637,1.5770
125.945,205.1530,1.5811
125.950,205.1432,1.5861
125.955,205.1343,1.5919
125.960,205.1259,1.5983
125.965,205.1175,1.6048
125.970,205.1089,1.6109
125.975,205.0998,1.6166
125.980,205.0901,1.6217
125.985,205.0800,1.6264
125.990,205.0695,1.6307
125.995,205.0589,1.6348
126.000,205.0483,1.6391
126.005,205.0381,1.6437
126.010,205.0284,1.6487
126.015,205.0193,1.6544
126.020,205.0107,1.6607
126.025,205.0025,1.6672
126.030,204.9943,1.6738
126.035,204.9855,1.6799
126.040,204.9758,1.6849
126.045,204.9645,1.6885
126.050,204.9515,1.6902
126.055,204.9364,1.6899
126.060,204.9193,1.6876
126.065,204.9004,1.6835
126.070,204.8799,1.6778
126.075,204.8584,1.6711
126.080,204.8365,1.6640
126.085,204.8150,1.6573
126.090,204.7945,1.6516
126.095,204.7754,1.6473
126.100,204.7579,1.6446
126.105,204.7416,1.6431
126.110,204.7264,1.6427
126.115,204.7119,1.6430
126.120,204.6979,1.6438
126.125,204.6839,1.6446
126.130,204.6696,1.6451
126.135,204.6547,1.6450
126.140,204.6391,1.6443
126.145,204.6230,1.6429
126.150,204.6064,1.6412
126.155,204.5897,1.6393
126.160,204.5729,1.6373
126.165,204.5562,1.6353
126.170,204.5396,1.6336
126.175,204.5232,1.6320
126.180,204.5068,1.6305
126.185,204.4908,1.6292
126.190,204.4753,1.6285
126.195,204.4607,1.6287
126.200,204.4470,1.6299
126.205,204.4342,1.6319
126.210,204.4220,1.6345
126.215,204.4101,1.6374
126.220,204.3982,1.6403
126.225,204.3861,1.6430
126.230,204.3735,1.6452
126.235,204.3599,1.6465
126.240,204.3454,1.6467
126.245,204.3298,1.6460
126.250,204.3134,1.6444
126.255,204.2965,1.6423
126.260,204.2794,1.6401
126.265,204.2627,1.6382
126.270,204.2468,1.6371
126.275,204.2320,1.6371
126.280,204.2184,1.6383
126.285,204.2057,1.6404
126.290,204.1936,1.6432
126.295,204.1820,1.6464
126.300,204.1704,1.6496
126.305,204.1586,1.6526
126.310,204.1463,1.6551
126.315,204.1333,1.6570
126.320,204.1197,1.6582
126.325,204.1056,1.6589
126.330,204.0912,1.6593
126.335,204.0766,1.6595
126.340,204.0618,1.6597
126.345,204.0471,1.6598
126.350,204.0325,1.6599
126.355,204.0179,1.6602
126.360,204.0034,1.6605
126.365,203.9888,1.6608
126.370,203.9744,1.6611
126.375,203.9601,1.6617
126.380,203.9463,1.6627
126.385,203.9329,1.6642
126.390,203.9200,1.6661
126.395,203.9076,1.6686
126.400,203.8958,1.6715
126.405,203.8843,1.6749
126.410,203.8730,1.6785
126.415,203.8618,1.6821
126.420,203.8506,1.6857
126.425,203.8394,1.6894
126.430,203.8284,1.6931
126.435,203.8175,1.6971
126.440,203.8068,1.7012
126.445,203.7961,1.7054
126.450,203.7854,1.7095
126.455,203.7743,1.7133
126.460,203.7627,1.7165
126.465,203.7502,1.7189
126.470,203.7370,1.7205
126.475,203.7231,1.7214
126.480,203.7087,1.7218
126.485,203.6941,1.7221
126.490,203.6796,1.7224
126.495,203.6653,1.7230
126.500,203.6515,1.7240
126.505,203.6381,1.7255
126.510,203.6250,1.7272
126.515,203.6120,1.7291
126.520,203.5990,1.7309
126.525,203.5856,1.7323
126.530,203.5716,1.7332
126.535,203.5570,1.7334
126.540,203.5419,1.7332
126.545,203.5265,1.7326
126.550,203.5110,1.7320
126.555,203.4957,1.7315
126.560,203.4807,1.7314
126.565,203.4661,1.7316
126.570,203.4520,1.7323
126.575,203.4385,1.7337
126.580,203.4257,1.7358
126.585,203.4136,1.7386
126.590,203.4021,1.7418
126.595,203.3908,1.7455
126.600,203.3797,1.7492
126.605,203.3686,1.7529
126.610,203.3572,1.7563
126.615,203.3454,1.7594
126.620,203.3332,1.7621
126.625,203.3206,1.7644
126.630,203.3077,1.7663
126.635,203.2945,1.7680
126.640,203.2811,1.7694
126.645,203.2675,1.7707
126.650,203.2537,1.7718
126.655,203.2399,1.7728
126.660,203.2261,1.7739
126.665,203.2123,1.7749
126.670,203.1983,1.7757
126.675,203.1841,1.7765
126.680,203.1698,1.7770
126.685,203.1553,1.7774
126.690,203.1407,1.7776
126.695,203.1260,1.7777
126.700,203.1111,1.7777
126.705,203.0962,1.7777
126.710,203.0813,1.7777
126.715,203.0665,1.7778
126.720,203.0518,1.7779
126.725,203.0371,1.7780
126.730,203.0225,1.7783
126.735,203.0080,1.7787
126.740,202.9937,1.7792
126.745,202.9795,1.7799
126.750,202.9655,1.7808
126.755,202.9516,1.7818
126.760,202.9379,1.7830
126.765,202.9245,1.7844
126.770,202.9113,1.7860
126.775,202.8984,1.7880
126.780,202.8860,1.7905
126.785,202.8740,1.7934
126.790,202.8624,1.7967
126.795,202.8511,1.8002
126.800,202.8397,1.8037
126.805,202.8281,1.8069
126.810,202.8160,1.8097
126.815,202.8032,1.8118
126.820,202.7897,1.8131
126.825,202.7752,1.8136
126.830,202.7600,1.8132
126.835,202.7441,1.8122
126.840,202.7279,1.8109
126.845,202.7117,1.8095
126.850,202.6957,1.8084
126.855,202.6801,1.8077
126.860,202.6651,1.8076
126.865,202.6507,1.8081
126.870,202.6368,1.8090
126.875,202.6231,1.8103
126.880,202.6095,1.8115
126.885,202.5957,1.8125
126.890,202.5814,1.8131
126.895,202.5666,1.8133
126.900,202.5515,1.8130
126.905,202.5361,1.8125
126.910,202.5207,1.8120
126.915,202.5056,1.8118
126.920,202.4911,1.8122
126.925,202.4774,1.8133
126.930,202.4646,1.8154
126.935,202.4527,1.8184
126.940,202.4418,1.8224
126.945,202.4316,1.8271
126.950,202.4220,1.8324
126.955,202.4128,1.8380
126.960,202.4037,1.8439
126.965,202.3946,1.8497
126.970,202.3853,1.8552
126.975,202.3756,1.8604
126.980,202.3654,1.8651
126.985,202.3546,1.8692
126.990,202.3433,1.8728
126.995,202.3314,1.8758
127.000,202.3192,1.8785
127.005,202.3066,1.8808
127.010,202.2939,1.8830
127.015,202.2812,1.8852
127.020,202.2686,1.8874
127.025,202.2560,1.8897
127.030,202.2434,1.8920
127.035,202.2308,1.8943
127.040,202.2181,1.8965
127.045,202.2052,1.8986
127.050,202.1921,1.9003
127.055,202.1786,1.9017
127.060,202.1646,1.9026
127.065,202.1500,1.9029
127.070,202.1347,1.9025
127.075,202.1187,1.9014
127.080,202.1022,1.8998
127.085,202.0853,1.8978
127.090,202.0683,1.8957
127.095,202.0515,1.8938
127.100,202.0351,1.8923
127.105,202.0193,1.8914
127.110,202.0042,1.8912
127.115,201.9899,1.8919
127.120,201.9765,1.8933
127.125,201.9637,1.8955
127.130,201.9516,1.8983
127.135,201.9400,1.9015
127.140,201.9287,1.9051
127.145,201.9175,1.9088
127.150,201.9062,1.9125
127.155,201.8949,1.9161
127.160,201.8834,1.9195
127.165,201.8718,1.9228
127.170,201.8600,1.9259
127.175,201.8480,1.9288
127.180,201.8357,1.9314
127.185,201.8231,1.9337
127.190,201.8102,1.9357
127.195,201.7969,1.9373
127.200,201.7832,1.9385
127.205,201.7694,1.9396
127.210,201.7556,1.9408
127.215,201.7422,1.9423
127.220,201.7292,1.9442
127.225,201.7167,1.9466
127.230,201.7047,1.9495
127.235,201.6931,1.9529
127.240,201.6819,1.9565
127.245,201.6708,1.9604
127.250,201.6599,1.9644
127.255,201.6491,1.9685
127.260,201.6383,1.9726
127.265,201.6276,1.9768
127.270,201.6168,1.9809
127.275,201.6058,1.9849
127.280,201.5947,1.9886
127.285,201.5832,1.9921
127.290,201.5715,1.9953
127.295,201.5595,1.9982
127.300,201.5471,2.0008
127.305,201.5344,2.0030
127.310,201.5212,2.0047
127.315,201.5075,2.0059
127.320,201.4931,2.0065
127.325,201.4781,2.0063
127.330,201.4623,2.0055
127.335,201.4459,2.0040
127.340,201.4290,2.0020
127.345,201.4119,1.9998
127.350,201.3950,1.9979
127.355,201.3786,1.9964
127.360,201.3628,1.9955
127.365,201.3478,1.9954
127.370,201.3334,1.9959
127.375,201.3194,1.9969
127.380,201.3058,1.9982
127.385,201.2924,1.9997
127.390,201.2793,2.0016
127.395,201.2667,2.0039
127.400,201.2548,2.0069
127.405,201.2436,2.0106
127.410,201.2331,2.0151
127.415,201.2231,2.0201
127.420,201.2135,2.0254
127.425,201.2039,2.0307
127.430,201.1939,2.0356
127.435,201.1834,2.0400
127.440,201.1720,2.0436
127.445,201.1598,2.0463
127.450,201.1466,2.0481
127.455,201.1325,2.0489
127.460,201.1175,2.0488
127.465,201.1016,2.0478
127.470,201.0848,2.0460
127.475,201.0672,2.0433
127.480,201.0488,2.0399
127.485,201.0298,2.0358
127.490,201.0104,2.0313
127.495,200.9906,2.0265
127.500,200.9706,2.0214
127.505,200.9506,2.0164
127.510,200.9306,2.0113
127.515,200.9107,2.0063
127.520,200.8910,2.0016
127.525,200.8715,1.9971
127.530,200.8525,1.9930
127.535,200.8341,1.9895
127.540,200.8164,1.9867
127.545,200.7995,1.9848
127.550,200.7834,1.9836
127.555,200.7679,1.9831
127.560,200.7531,1.9832
127.565,200.7388,1.9839
127.570,200.7250,1.9850
127.575,200.7117,1.9867
127.580,200.6990,1.9889
127.585,200.6868,1.9916
127.590,200.6749,1.9947
127.595,200.6634,1.9982
127.600,200.6521,2.0018
127.605,200.6408,2.0055
127.610,200.6295,2.0091
127.615,200.6178,2.0123
127.620,200.6055,2.0150
127.625,200.5926,2.0171
127.630,200.5788,2.0182
127.635,200.5641,2.0185
127.640,200.5485,2.0178
127.645,200.5321,2.0163
127.650,200.5151,2.0143
127.655,200.4977,2.0119
127.660,200.4802,2.0093
127.665,200.4629,2.0069
127.670,200.4459,2.0049
127.675,200.4294,2.0034
127.680,200.4137,2.0027
127.685,200.3990,2.0029
127.690,200.3852,2.0040
127.695,200.3725,2.0063
127.700,200.3609,2.0097
127.705,200.3505,2.0142
127.710,200.3410,2.0197
127.715,200.3325,2.0262
127.720,200.3248,2.0334
127.725,200.3177,2.0413
127.730,200.3112,2.0497
127.735,200.3052,2.0586
127.740,200.2995,2.0679
127.745,200.2940,2.0774
127.750,200.2887,2.0871
127.755,200.2835,2.0968
127.760,200.2781,2.1064
127.765,200.2726,2.1158
127.770,200.2667,2.1249
127.775,200.2605,2.1337
127.780,200.2538,2.1420
127.785,200.2466,2.1497
127.790,200.2387,2.1568
127.795,200.2302,2.1632
127.800,200.2209,2.1689
127.805,200.2110,2.1740
127.810,200.2004,2.1784
127.815,200.1892,2.1821
127.820,200.1774,2.1853
127.825,200.1650,2.1879
127.830,200.1521,2.1899
127.835,200.1386,2.1914
127.840,200.1245,2.1923
127.845,200.1098,2.1925
127.850,200.0944,2.1921
127.855,200.0782,2.1909
127.860,200.0614,2.1890
127.865,200.0437,2.1864
127.870,200.0254,2.1830
127.875,200.0065,2.1790
127.880,199.9870,2.1745
127.885,199.9671,2.1696
127.890,199.9471,2.1645
127.895,199.9269,2.1594
127.900,199.9069,2.1543
127.905,199.8870,2.1494
127.910,199.8673,2.1447
127.915,199.8480,2.1403
127.920,199.8289,2.1363
127.925,199.8103,2.1326
127.930,199.7921,2.1294
127.935,199.7744,2.1266
127.940,199.7571,2.1244
127.945,199.7404,2.1226
127.950,199.7241,2.1213
127.955,199.7083,2.1205
127.960,199.6929,2.1201
127.965,199.6777,2.1199
127.970,199.6627,2.1198
127.975,199.6477,2.1199
127.980,199.6328,2.1199
127.985,199.6178,2.1198
127.990,199.6027,2.1198
127.995,199.5877,2.1197
128.000,199.5728,2.1198
128.005,199.5581,2.1201
128.010,199.5438,2.1208
128.015,199.5300,2.1220
128.020,199.5167,2.1237
128.025,199.5039,2.1259
128.030,199.4916,2.1286
128.035,199.4797,2.1317
128.040,199.4681,2.1350
128.045,199.4565,2.1385
128.050,199.4450,2.1419
128.055,199.4332,2.1451
128.060,199.4211,2.1480
128.065,199.4085,2.1504
128.070,199.3955,2.1524
128.075,199.3820,2.1539
128.080,199.3682,2.1551
128.085,199.3542,2.1561
128.090,199.3403,2.1571
128.095,199.3265,2.1583
128.100,199.3129,2.1597
128.105,199.2996,2.1614
128.110,199.2865,2.1633
128.115,199.2737,2.1655
128.120,199.2612,2.1680
128.125,199.2489,2.1707
128.130,199.2369,2.1737
128.135,199.2250,2.1768
128.140,199.2132,2.1800
128.145,199.2014,2.1832
128.150,199.1896,2.1864
128.155,199.1776,2.1894
128.160,199.1655,2.1923
128.165,199.1533,2.1951
128.170,199.1410,2.1977
128.175,199.1285,2.2003
128.180,199.1160,2.2027
128.185,199.1034,2.2051
128.190,199.0907,2.2075
128.195,199.0780,2.2098
128.200,199.0652,2.2120
128.205,199.0522,2.2140
128.210,199.0390,2.2158
128.215,199.0255,2.2173
128.220,199.0118,2.2186
128.225,198.9978,2.2196
128.230,198.9836,2.2204
128.235,198.9690,2.2209
128.240,198.9542,2.2210
128.245,198.9390,2.2208
128.250,198.9234,2.2203
128.255,198.9075,2.2194
128.260,198.8913,2.2181
128.265,198.8747,2.2166
128.270,198.8579,2.2148
128.275,198.8408,2.2127
128.280,198.8234,2.2103
128.285,198.8059,2.2078
128.290,198.7883,2.2052
128.295,198.7705,2.2025
128.300,198.7528,2.1997
128.305,198.7352,2.1971
128.310,198.7176,2.1946
128.315,198.7003,2.1922
128.320,198.6830,2.1900
128.325,198.6660,2.1880
128.330,198.6491,2.1861
128.335,198.6322,2.1843
128.340,198.6155,2.1826
128.345,198.5989,2.1809
128.350,198.5823,2.1794
128.355,198.5659,2.1779
128.360,198.5495,2.1766
128.365,198.5333,2.1755
128.370,198.5174,2.1745
128.375,198.5017,2.1738
128.380,198.4863,2.1735
128.385,198.4714,2.1736
128.390,198.4569,2.1741
128.395,198.4430,2.1752
128.400,198.4297,2.1770
128.405,198.4171,2.1794
128.410,198.4051,2.1824
128.415,198.3938,2.1861
128.420,198.3830,2.1903
128.425,198.3726,2.1950
128.430,198.3626,2.2000
128.435,198.3528,2.2053
128.440,198.3432,2.2107
128.445,198.3337,2.2162
128.450,198.3243,2.2218
128.455,198.3148,2.2274
128.460,198.3054,2.2329
128.465,198.2959,2.2384
128.470,198.2863,2.2439
128.475,198.2768,2.2494
128.480,198.2673,2.2549
128.485,198.2578,2.2605
128.490,198.2484,2.2661
128.495,198.2390,2.2717
128.500,198.2295,2.2772
128.505,198.2199,2.2827
128.510,198.2101,2.2879
128.515,198.2001,2.2930
128.520,198.1898,2.2977
128.525,198.1791,2.3020
128.530,198.1681,2.3060
128.535,198.1566,2.3096
128.540,198.1448,2.3128
128.545,198.1327,2.3158
128.550,198.1204,2.3185
128.555,198.1079,2.3210
128.560,198.0953,2.3234
128.565,198.0826,2.3258
128.570,198.0700,2.3282
128.575,198.0573,2.3305
128.580,198.0446,2.3329
128.585,198.0320,2.3353
128.590,198.0193,2.3377
128.595,198.0065,2.3399
128.600,197.9936,2.3421
128.605,197.9806,2.3440
128.610,197.9673,2.3458
128.615,197.9538,2.3473
128.620,197.9400,2.3486
128.625,197.9262,2.3498
128.630,197.9123,2.3509
128.635,197.8985,2.3522
128.640,197.8850,2.3538
128.645,197.8719,2.3557
128.650,197.8590,2.3578
128.655,197.8464,2.3603
128.660,197.8340,2.3629
128.665,197.8217,2.3657
128.670,197.8095,2.3685
128.675,197.7971,2.3711
128.680,197.7844,2.3735
128.685,197.7715,2.3756
128.690,197.7582,2.3774
128.695,197.7446,2.3788
128.700,197.7308,2.3801
128.705,197.7169,2.3812
128.710,197.7030,2.3824
128.715,197.6893,2.3837
128.720,197.6757,2.3851
128.725,197.6623,2.3868
128.730,197.6492,2.3888
128.735,197.6364,2.3910
128.740,197.6239,2.3935
128.745,197.6115,2.3962
128.750,197.5992,2.3990
128.755,197.5871,2.4019
128.760,197.5750,2.4048
128.765,197.5629,2.4078
128.770,197.5509,2.4109
128.775,197.5390,2.4140
128.780,197.5271,2.4171
128.785,197.5152,2.4203
128.790,197.5032,2.4234
128.795,197.4912,2.4264
128.800,197.4791,2.4293
128.805,197.4669,2.4322
128.810,197.4547,2.4351
128.815,197.4424,2.4379
128.820,197.4302,2.4407
128.825,197.4179,2.4435
128.830,197.4057,2.4463
128.835,197.3935,2.4492
128.840,197.3813,2.4520
128.845,197.3690,2.4548
128.850,197.3568,2.4576
128.855,197.3443,2.4603
128.860,197.3318,2.4627
128.865,197.3190,2.4650
128.870,197.3060,2.4671
128.875,197.2928,2.4689
128.880,197.2794,2.4706
128.885,197.2658,2.4720
128.890,197.2520,2.4734
128.895,197.2382,2.4745
128.900,197.2242,2.4756
128.905,197.2100,2.4766
128.910,197.1958,2.4773
128.915,197.1813,2.4780
128.920,197.1666,2.4784
128.925,197.1517,2.4785
128.930,197.1366,2.4784
128.935,197.1212,2.4781
128.940,197.1057,2.4777
128.945,197.0901,2.4771
128.950,197.0744,2.4765
128.955,197.0588,2.4760
128.960,197.0434,2.4756
128.965,197.0280,2.4753
128.970,197.0128,2.4752
128.975,196.9977,2.4752
128.980,196.9827,2.4752
128.985,196.9678,2.4753
128.990,196.9528,2.4755
128.995,196.9379,2.4757
129.000,196.9230,2.4758
129.005,196.9080,2.4759
129.010,196.8930,2.4759
129.015,196.8779,2.4759
129.020,196.8628,2.4759
129.025,196.8477,2.4759
129.030,196.8327,2.4759
129.035,196.8177,2.4760
129.040,196.8027,2.4761
129.045,196.7877,2.4762
129.050,196.7728,2.4764
129.055,196.7580,2.4766
129.060,196.7431,2.4769
129.065,196.7284,2.4772
129.070,196.7138,2.4776
129.075,196.6993,2.4782
129.080,196.6850,2.4790
129.085,196.6708,2.4799
129.090,196.6568,2.4810
129.095,196.6430,2.4823
129.100,196.6294,2.4838
129.105,196.6160,2.4854
129.110,196.6027,2.4872
129.115,196.5895,2.4891
129.120,196.5764,2.4911
129.125,196.5635,2.4932
129.130,196.5506,2.4954
129.135,196.5379,2.4978
129.140,196.5254,2.5003
129.145,196.5130,2.5031
129.150,196.5008,2.5059
129.155,196.4887,2.5090
129.160,196.4768,2.5122
129.165,196.4650,2.5155
129.170,196.4533,2.5188
129.175,196.4416,2.5222
129.180,196.4298,2.5255
129.185,196.4180,2.5288
129.190,196.4062,2.5321
129.195,196.3943,2.5352
129.200,196.3824,2.5384
129.205,196.3704,2.5415
129.210,196.3584,2.5446
129.215,196.3465,2.5478
129.220,196.3347,2.5511
129.225,196.3230,2.5545
129.230,196.3115,2.5581
129.235,196.3001,2.5618
129.240,196.2888,2.5656
129.245,196.2775,2.5694
129.250,196.2663,2.5732
129.255,196.2549,2.5769
129.260,196.2434,2.5805
129.265,196.2317,2.5839
129.270,196.2199,2.5872
129.275,196.2080,2.5904
129.280,196.1959,2.5934
129.285,196.1838,2.5964
129.290,196.1717,2.5994
129.295,196.1596,2.6024
129.300,196.1477,2.6055
129.305,196.1358,2.6087
129.310,196.1240,2.6120
129.315,196.1122,2.6153
129.320,196.1003,2.6186
129.325,196.0884,2.6218
129.330,196.0765,2.6250
129.335,196.0645,2.6281
129.340,196.0525,2.6312
129.345,196.0406,2.6344
129.350,196.0288,2.6376
129.355,196.0171,2.6410
129.360,196.0055,2.6446
129.365,195.9940,2.6482
129.370,195.9827,2.6520
129.375,195.9714,2.6558
129.380,195.9602,2.6597
129.385,195.9490,2.6636
129.390,195.9379,2.6675
129.395,195.9267,2.6715
129.400,195.9157,2.6756
