frequency(Hz),accel_x_0,accel_x_11,accel_x_14,accel_x_17,accel_x_18,accel_y_0,accel_y_11,accel_y_14,accel_y_17,accel_y_18,accel_z_0,accel_z_11,accel_z_14,accel_z_17,accel_z_18
8.486328E+01,1.165200E+01,0.000000E+00,1.591347E+01,2.364067E+01,7.104938E+01,1.465651E+01,0.000000E+00,1.502265E+01,2.478093E+01,5.945806E+01,1.263726E+01,0.000000E+00,1.649706E+01,2.356023E+01,3.275169E+01
8.491211E+01,1.165221E+01,0.000000E+00,1.591506E+01,2.364003E+01,7.104864E+01,1.465644E+01,0.000000E+00,1.502159E+01,2.478095E+01,5.945727E+01,1.263553E+01,0.000000E+00,1.649608E+01,2.355668E+01,3.274830E+01
8.496094E+01,1.165239E+01,0.000000E+00,1.591665E+01,2.363935E+01,7.104789E+01,1.465638E+01,0.000000E+00,1.502053E+01,2.478097E+01,5.945649E+01,1.263378E+01,0.000000E+00,1.649513E+01,2.355317E+01,3.274487E+01
8.500977E+01,1.165255E+01,0.000000E+00,1.591824E+01,2.363862E+01,7.104714E+01,1.465633E+01,0.000000E+00,1.501947E+01,2.478099E+01,5.945570E+01,1.263203E+01,0.000000E+00,1.649422E+01,2.354970E+01,3.274141E+01
8.505859E+01,1.165270E+01,0.000000E+00,1.591982E+01,2.363786E+01,7.104640E+01,1.465628E+01,0.000000E+00,1.501840E+01,2.478102E+01,5.945492E+01,1.263028E+01,0.000000E+00,1.649333E+01,2.354626E+01,3.273789E+01
8.510742E+01,1.165283E+01,0.000000E+00,1.592140E+01,2.363706E+01,7.104565E+01,1.465624E+01,0.000000E+00,1.501733E+01,2.478105E+01,5.945415E+01,1.262852E+01,0.000000E+00,1.649248E+01,2.354285E+01,3.273434E+01
8.515625E+01,1.165293E+01,0.000000E+00,1.592298E+01,2.363623E+01,7.104490E+01,1.465620E+01,0.000000E+00,1.501626E+01,2.478108E+01,5.945337E+01,1.262676E+01,0.000000E+00,1.649166E+01,2.353949E+01,3.273074E+01
8.520508E+01,1.165302E+01,0.000000E+00,1.592455E+01,2.363535E+01,7.104416E+01,1.465617E+01,0.000000E+00,1.501518E+01,2.478111E+01,5.945260E+01,1.262500E+01,0.000000E+00,1.649086E+01,2.353616E+01,3.272710E+01
8.525391E+01,1.165310E+01,0.000000E+00,1.592611E+01,2.363444E+01,7.104342E+01,1.465614E+01,0.000000E+00,1.501410E+01,2.478114E+01,5.945184E+01,1.262325E+01,0.000000E+00,1.649010E+01,2.353288E+01,3.272341E+01
8.530273E+01,1.165315E+01,0.000000E+00,1.592767E+01,2.363350E+01,7.104267E+01,1.465612E+01,0.000000E+00,1.501302E+01,2.478118E+01,5.945107E+01,1.262149E+01,0.000000E+00,1.648936E+01,2.352963E+01,3.271968E+01
8.535156E+01,1.165318E+01,0.000000E+00,1.592923E+01,2.363252E+01,7.104193E+01,1.465611E+01,0.000000E+00,1.501193E+01,2.478122E+01,5.945031E+01,1.261974E+01,0.000000E+00,1.648866E+01,2.352642E+01,3.271590E+01
8.540039E+01,1.165320E+01,0.000000E+00,1.593078E+01,2.363150E+01,7.104119E+01,1.465611E+01,0.000000E+00,1.501085E+01,2.478126E+01,5.944956E+01,1.261799E+01,0.000000E+00,1.648798E+01,2.352326E+01,3.271208E+01
8.544922E+01,1.165319E+01,0.000000E+00,1.593232E+01,2.363045E+01,7.104045E+01,1.465611E+01,0.000000E+00,1.500976E+01,2.478131E+01,5.944880E+01,1.261625E+01,0.000000E+00,1.648734E+01,2.352013E+01,3.270821E+01
8.549805E+01,1.165317E+01,0.000000E+00,1.593386E+01,2.362936E+01,7.103971E+01,1.465613E+01,0.000000E+00,1.500866E+01,2.478135E+01,5.944805E+01,1.261451E+01,0.000000E+00,1.648672E+01,2.351705E+01,3.270429E+01
8.554688E+01,1.165313E+01,0.000000E+00,1.593539E+01,2.362824E+01,7.103897E+01,1.465615E+01,0.000000E+00,1.500757E+01,2.478140E+01,5.944730E+01,1.261279E+01,0.000000E+00,1.648613E+01,2.351401E+01,3.270033E+01
8.559570E+01,1.165307E+01,0.000000E+00,1.593691E+01,2.362709E+01,7.103823E+01,1.465618E+01,0.000000E+00,1.500647E+01,2.478145E+01,5.944656E+01,1.261107E+01,0.000000E+00,1.648556E+01,2.351102E+01,3.269633E+01
8.564453E+01,1.165299E+01,0.000000E+00,1.593843E+01,2.362590E+01,7.103749E+01,1.465621E+01,0.000000E+00,1.500537E+01,2.478150E+01,5.944581E+01,1.260936E+01,0.000000E+00,1.648503E+01,2.350807E+01,3.269228E+01
8.569336E+01,1.165289E+01,0.000000E+00,1.593994E+01,2.362469E+01,7.103675E+01,1.465626E+01,0.000000E+00,1.500427E+01,2.478155E+01,5.944507E+01,1.260766E+01,0.000000E+00,1.648452E+01,2.350516E+01,3.268818E+01
8.574219E+01,1.165277E+01,0.000000E+00,1.594144E+01,2.362344E+01,7.103602E+01,1.465632E+01,0.000000E+00,1.500316E+01,2.478161E+01,5.944434E+01,1.260597E+01,0.000000E+00,1.648403E+01,2.350229E+01,3.268404E+01
8.579102E+01,1.165263E+01,0.000000E+00,1.594294E+01,2.362217E+01,7.103528E+01,1.465639E+01,0.000000E+00,1.500206E+01,2.478166E+01,5.944360E+01,1.260430E+01,0.000000E+00,1.648358E+01,2.349948E+01,3.267986E+01
8.583984E+01,1.165247E+01,0.000000E+00,1.594442E+01,2.362086E+01,7.103454E+01,1.465646E+01,0.000000E+00,1.500095E+01,2.478172E+01,5.944287E+01,1.260264E+01,0.000000E+00,1.648314E+01,2.349670E+01,3.267562E+01
8.588867E+01,1.165230E+01,0.000000E+00,1.594590E+01,2.361953E+01,7.103381E+01,1.465655E+01,0.000000E+00,1.499984E+01,2.478177E+01,5.944214E+01,1.260099E+01,0.000000E+00,1.648274E+01,2.349397E+01,3.267135E+01
8.593750E+01,1.165211E+01,0.000000E+00,1.594737E+01,2.361817E+01,7.103308E+01,1.465665E+01,0.000000E+00,1.499873E+01,2.478183E+01,5.944141E+01,1.259936E+01,0.000000E+00,1.648235E+01,2.349129E+01,3.266703E+01
8.598633E+01,1.165189E+01,0.000000E+00,1.594883E+01,2.361678E+01,7.103234E+01,1.465676E+01,0.000000E+00,1.499762E+01,2.478189E+01,5.944069E+01,1.259775E+01,0.000000E+00,1.648199E+01,2.348865E+01,3.266267E+01
8.603516E+01,1.165166E+01,0.000000E+00,1.595028E+01,2.361537E+01,7.103161E+01,1.465688E+01,0.000000E+00,1.499650E+01,2.478196E+01,5.943997E+01,1.259616E+01,0.000000E+00,1.648165E+01,2.348605E+01,3.265827E+01
8.608398E+01,1.165141E+01,0.000000E+00,1.595173E+01,2.361393E+01,7.103088E+01,1.465701E+01,0.000000E+00,1.499538E+01,2.478202E+01,5.943925E+01,1.259458E+01,0.000000E+00,1.648134E+01,2.348351E+01,3.265383E+01
8.613281E+01,1.165115E+01,0.000000E+00,1.595316E+01,2.361247E+01,7.103015E+01,1.465716E+01,0.000000E+00,1.499427E+01,2.478208E+01,5.943854E+01,1.259302E+01,0.000000E+00,1.648104E+01,2.348100E+01,3.264934E+01
8.618164E+01,1.165086E+01,0.000000E+00,1.595458E+01,2.361098E+01,7.102942E+01,1.465732E+01,0.000000E+00,1.499315E+01,2.478214E+01,5.943782E+01,1.259148E+01,0.000000E+00,1.648077E+01,2.347854E+01,3.264481E+01
8.623047E+01,1.165056E+01,0.000000E+00,1.595600E+01,2.360947E+01,7.102869E+01,1.465748E+01,0.000000E+00,1.499203E+01,2.478221E+01,5.943711E+01,1.258996E+01,0.000000E+00,1.648052E+01,2.347613E+01,3.264025E+01
8.627930E+01,1.165024E+01,0.000000E+00,1.595740E+01,2.360794E+01,7.102796E+01,1.465767E+01,0.000000E+00,1.499091E+01,2.478227E+01,5.943640E+01,1.258846E+01,0.000000E+00,1.648028E+01,2.347376E+01,3.263564E+01
8.632813E+01,1.164990E+01,0.000000E+00,1.595880E+01,2.360640E+01,7.102723E+01,1.465786E+01,0.000000E+00,1.498979E+01,2.478234E+01,5.943570E+01,1.258699E+01,0.000000E+00,1.648007E+01,2.347143E+01,3.263100E+01
8.637695E+01,1.164955E+01,0.000000E+00,1.596018E+01,2.360483E+01,7.102651E+01,1.465807E+01,0.000000E+00,1.498867E+01,2.478240E+01,5.943499E+01,1.258554E+01,0.000000E+00,1.647987E+01,2.346915E+01,3.262632E+01
8.642578E+01,1.164918E+01,0.000000E+00,1.596156E+01,2.360324E+01,7.102578E+01,1.465829E+01,0.000000E+00,1.498754E+01,2.478247E+01,5.943429E+01,1.258411E+01,0.000000E+00,1.647969E+01,2.346692E+01,3.262161E+01
8.647461E+01,1.164880E+01,0.000000E+00,1.596292E+01,2.360163E+01,7.102506E+01,1.465852E+01,0.000000E+00,1.498642E+01,2.478253E+01,5.943359E+01,1.258270E+01,0.000000E+00,1.647953E+01,2.346472E+01,3.261686E+01
8.652344E+01,1.164839E+01,0.000000E+00,1.596427E+01,2.360001E+01,7.102433E+01,1.465876E+01,0.000000E+00,1.498530E+01,2.478260E+01,5.943289E+01,1.258132E+01,0.000000E+00,1.647938E+01,2.346257E+01,3.261207E+01
8.657227E+01,1.164798E+01,0.000000E+00,1.596562E+01,2.359838E+01,7.102361E+01,1.465902E+01,0.000000E+00,1.498417E+01,2.478267E+01,5.943220E+01,1.257996E+01,0.000000E+00,1.647925E+01,2.346046E+01,3.260725E+01
8.662109E+01,1.164754E+01,0.000000E+00,1.596695E+01,2.359673E+01,7.102289E+01,1.465930E+01,0.000000E+00,1.498305E+01,2.478273E+01,5.943151E+01,1.257863E+01,0.000000E+00,1.647913E+01,2.345840E+01,3.260240E+01
8.666992E+01,1.164709E+01,0.000000E+00,1.596827E+01,2.359506E+01,7.102217E+01,1.465959E+01,0.000000E+00,1.498192E+01,2.478280E+01,5.943082E+01,1.257733E+01,0.000000E+00,1.647903E+01,2.345638E+01,3.259752E+01
8.671875E+01,1.164663E+01,0.000000E+00,1.596958E+01,2.359338E+01,7.102145E+01,1.465989E+01,0.000000E+00,1.498080E+01,2.478286E+01,5.943013E+01,1.257605E+01,0.000000E+00,1.647893E+01,2.345439E+01,3.259261E+01
8.676758E+01,1.164615E+01,0.000000E+00,1.597088E+01,2.359169E+01,7.102073E+01,1.466020E+01,0.000000E+00,1.497967E+01,2.478293E+01,5.942944E+01,1.257480E+01,0.000000E+00,1.647885E+01,2.345245E+01,3.258767E+01
8.681641E+01,1.164566E+01,0.000000E+00,1.597217E+01,2.358999E+01,7.102001E+01,1.466053E+01,0.000000E+00,1.497855E+01,2.478299E+01,5.942876E+01,1.257357E+01,0.000000E+00,1.647879E+01,2.345055E+01,3.258270E+01
8.686523E+01,1.164515E+01,0.000000E+00,1.597345E+01,2.358828E+01,7.101930E+01,1.466088E+01,0.000000E+00,1.497743E+01,2.478306E+01,5.942808E+01,1.257238E+01,0.000000E+00,1.647873E+01,2.344869E+01,3.257771E+01
8.691406E+01,1.164464E+01,0.000000E+00,1.597472E+01,2.358656E+01,7.101858E+01,1.466124E+01,0.000000E+00,1.497630E+01,2.478312E+01,5.942740E+01,1.257121E+01,0.000000E+00,1.647868E+01,2.344687E+01,3.257269E+01
8.696289E+01,1.164410E+01,0.000000E+00,1.597598E+01,2.358484E+01,7.101787E+01,1.466161E+01,0.000000E+00,1.497518E+01,2.478319E+01,5.942672E+01,1.257007E+01,0.000000E+00,1.647864E+01,2.344509E+01,3.256764E+01
8.701172E+01,1.164356E+01,0.000000E+00,1.597723E+01,2.358310E+01,7.101716E+01,1.466200E+01,0.000000E+00,1.497406E+01,2.478325E+01,5.942604E+01,1.256896E+01,0.000000E+00,1.647861E+01,2.344334E+01,3.256257E+01
8.706055E+01,1.164300E+01,0.000000E+00,1.597847E+01,2.358137E+01,7.101644E+01,1.466240E+01,0.000000E+00,1.497294E+01,2.478331E+01,5.942537E+01,1.256788E+01,0.000000E+00,1.647859E+01,2.344163E+01,3.255749E+01
8.710937E+01,1.164243E+01,0.000000E+00,1.597970E+01,2.357962E+01,7.101573E+01,1.466282E+01,0.000000E+00,1.497182E+01,2.478337E+01,5.942470E+01,1.256683E+01,0.000000E+00,1.647858E+01,2.343996E+01,3.255238E+01
8.715820E+01,1.164185E+01,0.000000E+00,1.598091E+01,2.357787E+01,7.101502E+01,1.466326E+01,0.000000E+00,1.497070E+01,2.478343E+01,5.942403E+01,1.256581E+01,0.000000E+00,1.647857E+01,2.343833E+01,3.254725E+01
8.720703E+01,1.164126E+01,0.000000E+00,1.598212E+01,2.357612E+01,7.101431E+01,1.466370E+01,0.000000E+00,1.496958E+01,2.478349E+01,5.942336E+01,1.256482E+01,0.000000E+00,1.647856E+01,2.343673E+01,3.254210E+01
8.725586E+01,1.164065E+01,0.000000E+00,1.598332E+01,2.357437E+01,7.101361E+01,1.466417E+01,0.000000E+00,1.496846E+01,2.478355E+01,5.942270E+01,1.256386E+01,0.000000E+00,1.647856E+01,2.343516E+01,3.253694E+01
8.730469E+01,1.164004E+01,0.000000E+00,1.598450E+01,2.357261E+01,7.101290E+01,1.466465E+01,0.000000E+00,1.496734E+01,2.478361E+01,5.942203E+01,1.256293E+01,0.000000E+00,1.647857E+01,2.343363E+01,3.253176E+01
8.735352E+01,1.163941E+01,0.000000E+00,1.598568E+01,2.357086E+01,7.101219E+01,1.466514E+01,0.000000E+00,1.496623E+01,2.478366E+01,5.942137E+01,1.256203E+01,0.000000E+00,1.647857E+01,2.343213E+01,3.252656E+01
8.740234E+01,1.163878E+01,0.000000E+00,1.598685E+01,2.356911E+01,7.101149E+01,1.466565E+01,0.000000E+00,1.496511E+01,2.478372E+01,5.942071E+01,1.256116E+01,0.000000E+00,1.647858E+01,2.343066E+01,3.252136E+01
8.745117E+01,1.163813E+01,0.000000E+00,1.598800E+01,2.356735E+01,7.101079E+01,1.466617E+01,0.000000E+00,1.496400E+01,2.478377E+01,5.942006E+01,1.256032E+01,0.000000E+00,1.647859E+01,2.342923E+01,3.251614E+01
8.750000E+01,1.163748E+01,0.000000E+00,1.598915E+01,2.356560E+01,7.101009E+01,1.466671E+01,0.000000E+00,1.496289E+01,2.478382E+01,5.941940E+01,1.255952E+01,0.000000E+00,1.647860E+01,2.342782E+01,3.251091E+01
8.754883E+01,1.163681E+01,0.000000E+00,1.599029E+01,2.356385E+01,7.100939E+01,1.466727E+01,0.000000E+00,1.496178E+01,2.478387E+01,5.941874E+01,1.255874E+01,0.000000E+00,1.647862E+01,2.342644E+01,3.250568E+01
8.759766E+01,1.163614E+01,0.000000E+00,1.599142E+01,2.356211E+01,7.100869E+01,1.466783E+01,0.000000E+00,1.496067E+01,2.478392E+01,5.941809E+01,1.255800E+01,0.000000E+00,1.647863E+01,2.342510E+01,3.250043E+01
8.764648E+01,1.163546E+01,0.000000E+00,1.599254E+01,2.356037E+01,7.100799E+01,1.466842E+01,0.000000E+00,1.495957E+01,2.478396E+01,5.941744E+01,1.255729E+01,0.000000E+00,1.647864E+01,2.342378E+01,3.249518E+01
8.769531E+01,1.163476E+01,0.000000E+00,1.599365E+01,2.355864E+01,7.100729E+01,1.466902E+01,0.000000E+00,1.495846E+01,2.478401E+01,5.941679E+01,1.255660E+01,0.000000E+00,1.647865E+01,2.342248E+01,3.248992E+01
8.774414E+01,1.163406E+01,0.000000E+00,1.599475E+01,2.355691E+01,7.100660E+01,1.466963E+01,0.000000E+00,1.495736E+01,2.478405E+01,5.941614E+01,1.255595E+01,0.000000E+00,1.647865E+01,2.342122E+01,3.248466E+01
8.779297E+01,1.163335E+01,0.000000E+00,1.599584E+01,2.355520E+01,7.100591E+01,1.467026E+01,0.000000E+00,1.495626E+01,2.478409E+01,5.941550E+01,1.255533E+01,0.000000E+00,1.647865E+01,2.341997E+01,3.247940E+01
8.784180E+01,1.163264E+01,0.000000E+00,1.599692E+01,2.355348E+01,7.100522E+01,1.467090E+01,0.000000E+00,1.495517E+01,2.478413E+01,5.941485E+01,1.255475E+01,0.000000E+00,1.647865E+01,2.341876E+01,3.247414E+01
8.789062E+01,1.163191E+01,0.000000E+00,1.599800E+01,2.355178E+01,7.100453E+01,1.467156E+01,0.000000E+00,1.495407E+01,2.478417E+01,5.941421E+01,1.255419E+01,0.000000E+00,1.647865E+01,2.341756E+01,3.246887E+01
8.793945E+01,1.163118E+01,0.000000E+00,1.599907E+01,2.355009E+01,7.100384E+01,1.467224E+01,0.000000E+00,1.495298E+01,2.478421E+01,5.941357E+01,1.255366E+01,0.000000E+00,1.647864E+01,2.341639E+01,3.246361E+01
8.798828E+01,1.163044E+01,0.000000E+00,1.600012E+01,2.354841E+01,7.100315E+01,1.467292E+01,0.000000E+00,1.495189E+01,2.478424E+01,5.941293E+01,1.255317E+01,0.000000E+00,1.647862E+01,2.341524E+01,3.245835E+01
8.803711E+01,1.162969E+01,0.000000E+00,1.600117E+01,2.354674E+01,7.100247E+01,1.467363E+01,0.000000E+00,1.495080E+01,2.478427E+01,5.941229E+01,1.255270E+01,0.000000E+00,1.647860E+01,2.341411E+01,3.245309E+01
8.808594E+01,1.162893E+01,0.000000E+00,1.600221E+01,2.354508E+01,7.100179E+01,1.467434E+01,0.000000E+00,1.494972E+01,2.478430E+01,5.941165E+01,1.255227E+01,0.000000E+00,1.647857E+01,2.341300E+01,3.244784E+01
8.813477E+01,1.162817E+01,0.000000E+00,1.600325E+01,2.354343E+01,7.100111E+01,1.467507E+01,0.000000E+00,1.494864E+01,2.478433E+01,5.941101E+01,1.255186E+01,0.000000E+00,1.647853E+01,2.341191E+01,3.244259E+01
8.818359E+01,1.162740E+01,0.000000E+00,1.600427E+01,2.354180E+01,7.100043E+01,1.467582E+01,0.000000E+00,1.494756E+01,2.478435E+01,5.941038E+01,1.255149E+01,0.000000E+00,1.647849E+01,2.341083E+01,3.243735E+01
8.823242E+01,1.162662E+01,0.000000E+00,1.600529E+01,2.354018E+01,7.099975E+01,1.467658E+01,0.000000E+00,1.494648E+01,2.478437E+01,5.940975E+01,1.255115E+01,0.000000E+00,1.647843E+01,2.340977E+01,3.243212E+01
8.828125E+01,1.162583E+01,0.000000E+00,1.600630E+01,2.353857E+01,7.099908E+01,1.467735E+01,0.000000E+00,1.494541E+01,2.478439E+01,5.940911E+01,1.255083E+01,0.000000E+00,1.647837E+01,2.340873E+01,3.242689E+01
8.833008E+01,1.162503E+01,0.000000E+00,1.600730E+01,2.353698E+01,7.099840E+01,1.467813E+01,0.000000E+00,1.494434E+01,2.478441E+01,5.940848E+01,1.255055E+01,0.000000E+00,1.647830E+01,2.340771E+01,3.242168E+01
8.837891E+01,1.162423E+01,0.000000E+00,1.600829E+01,2.353541E+01,7.099773E+01,1.467893E+01,0.000000E+00,1.494327E+01,2.478442E+01,5.940785E+01,1.255030E+01,0.000000E+00,1.647822E+01,2.340669E+01,3.241648E+01
8.842773E+01,1.162342E+01,0.000000E+00,1.600927E+01,2.353385E+01,7.099707E+01,1.467975E+01,0.000000E+00,1.494221E+01,2.478443E+01,5.940722E+01,1.255007E+01,0.000000E+00,1.647813E+01,2.340569E+01,3.241129E+01
8.847656E+01,1.162260E+01,0.000000E+00,1.601025E+01,2.353231E+01,7.099640E+01,1.468057E+01,0.000000E+00,1.494115E+01,2.478444E+01,5.940659E+01,1.254987E+01,0.000000E+00,1.647802E+01,2.340471E+01,3.240612E+01
8.852539E+01,1.162178E+01,0.000000E+00,1.601122E+01,2.353079E+01,7.099574E+01,1.468141E+01,0.000000E+00,1.494009E+01,2.478445E+01,5.940596E+01,1.254971E+01,0.000000E+00,1.647791E+01,2.340373E+01,3.240096E+01
8.857422E+01,1.162094E+01,0.000000E+00,1.601218E+01,2.352928E+01,7.099508E+01,1.468226E+01,0.000000E+00,1.493904E+01,2.478446E+01,5.940534E+01,1.254957E+01,0.000000E+00,1.647778E+01,2.340277E+01,3.239581E+01
8.862305E+01,1.162010E+01,0.000000E+00,1.601313E+01,2.352780E+01,7.099442E+01,1.468312E+01,0.000000E+00,1.493799E+01,2.478446E+01,5.940471E+01,1.254945E+01,0.000000E+00,1.647765E+01,2.340181E+01,3.239069E+01
8.867188E+01,1.161925E+01,0.000000E+00,1.601408E+01,2.352633E+01,7.099377E+01,1.468400E+01,0.000000E+00,1.493694E+01,2.478445E+01,5.940408E+01,1.254937E+01,0.000000E+00,1.647750E+01,2.340087E+01,3.238557E+01
8.872070E+01,1.161839E+01,0.000000E+00,1.601501E+01,2.352489E+01,7.099312E+01,1.468489E+01,0.000000E+00,1.493590E+01,2.478445E+01,5.940346E+01,1.254931E+01,0.000000E+00,1.647734E+01,2.339993E+01,3.238048E+01
8.876953E+01,1.161752E+01,0.000000E+00,1.601594E+01,2.352346E+01,7.099247E+01,1.468578E+01,0.000000E+00,1.493487E+01,2.478444E+01,5.940283E+01,1.254928E+01,0.000000E+00,1.647716E+01,2.339900E+01,3.237541E+01
8.881836E+01,1.161665E+01,0.000000E+00,1.601686E+01,2.352206E+01,7.099182E+01,1.468669E+01,0.000000E+00,1.493383E+01,2.478443E+01,5.940221E+01,1.254928E+01,0.000000E+00,1.647697E+01,2.339807E+01,3.237036E+01
8.886719E+01,1.161576E+01,0.000000E+00,1.601778E+01,2.352068E+01,7.099118E+01,1.468762E+01,0.000000E+00,1.493280E+01,2.478442E+01,5.940158E+01,1.254930E+01,0.000000E+00,1.647677E+01,2.339715E+01,3.236532E+01
8.891602E+01,1.161487E+01,0.000000E+00,1.601868E+01,2.351932E+01,7.099054E+01,1.468855E+01,0.000000E+00,1.493178E+01,2.478440E+01,5.940096E+01,1.254935E+01,0.000000E+00,1.647656E+01,2.339623E+01,3.236031E+01
8.896484E+01,1.161397E+01,0.000000E+00,1.601958E+01,2.351798E+01,7.098991E+01,1.468949E+01,0.000000E+00,1.493075E+01,2.478439E+01,5.940034E+01,1.254942E+01,0.000000E+00,1.647633E+01,2.339532E+01,3.235532E+01
8.901367E+01,1.161306E+01,0.000000E+00,1.602046E+01,2.351667E+01,7.098928E+01,1.469044E+01,0.000000E+00,1.492974E+01,2.478436E+01,5.939971E+01,1.254952E+01,0.000000E+00,1.647608E+01,2.339441E+01,3.235036E+01
8.906250E+01,1.161213E+01,0.000000E+00,1.602134E+01,2.351538E+01,7.098865E+01,1.469141E+01,0.000000E+00,1.492872E+01,2.478434E+01,5.939909E+01,1.254964E+01,0.000000E+00,1.647582E+01,2.339351E+01,3.234542E+01
8.911133E+01,1.161120E+01,0.000000E+00,1.602221E+01,2.351411E+01,7.098803E+01,1.469238E+01,0.000000E+00,1.492771E+01,2.478431E+01,5.939847E+01,1.254979E+01,0.000000E+00,1.647555E+01,2.339260E+01,3.234050E+01
8.916016E+01,1.161026E+01,0.000000E+00,1.602307E+01,2.351287E+01,7.098741E+01,1.469336E+01,0.000000E+00,1.492671E+01,2.478428E+01,5.939784E+01,1.254996E+01,0.000000E+00,1.647526E+01,2.339170E+01,3.233561E+01
8.920898E+01,1.160931E+01,0.000000E+00,1.602392E+01,2.351166E+01,7.098679E+01,1.469435E+01,0.000000E+00,1.492571E+01,2.478424E+01,5.939722E+01,1.255015E+01,0.000000E+00,1.647496E+01,2.339079E+01,3.233075E+01
8.925781E+01,1.160835E+01,0.000000E+00,1.602477E+01,2.351047E+01,7.098618E+01,1.469535E+01,0.000000E+00,1.492471E+01,2.478421E+01,5.939660E+01,1.255037E+01,0.000000E+00,1.647464E+01,2.338988E+01,3.232591E+01
8.930664E+01,1.160738E+01,0.000000E+00,1.602560E+01,2.350931E+01,7.098557E+01,1.469636E+01,0.000000E+00,1.492372E+01,2.478417E+01,5.939597E+01,1.255061E+01,0.000000E+00,1.647430E+01,2.338898E+01,3.232110E+01
8.935547E+01,1.160640E+01,0.000000E+00,1.602642E+01,2.350817E+01,7.098497E+01,1.469737E+01,0.000000E+00,1.492274E+01,2.478412E+01,5.939535E+01,1.255087E+01,0.000000E+00,1.647396E+01,2.338807E+01,3.231632E+01
8.940430E+01,1.160541E+01,0.000000E+00,1.602724E+01,2.350706E+01,7.098437E+01,1.469840E+01,0.000000E+00,1.492176E+01,2.478408E+01,5.939472E+01,1.255115E+01,0.000000E+00,1.647359E+01,2.338715E+01,3.231156E+01
8.945312E+01,1.160440E+01,0.000000E+00,1.602804E+01,2.350598E+01,7.098377E+01,1.469943E+01,0.000000E+00,1.492172E+01,2.478402E+01,5.939410E+01,1.255145E+01,0.000000E+00,1.647321E+01,2.338624E+01,3.230683E+01
8.950195E+01,1.160339E+01,0.000000E+00,1.602883E+01,2.350493E+01,7.098318E+01,1.470047E+01,0.000000E+00,1.492252E+01,2.478397E+01,5.939347E+01,1.255177E+01,0.000000E+00,1.647281E+01,2.338532E+01,3.230214E+01
8.955078E+01,1.160236E+01,0.000000E+00,1.602962E+01,2.350390E+01,7.098259E+01,1.470151E+01,0.000000E+00,1.492332E+01,2.478391E+01,5.939284E+01,1.255212E+01,0.000000E+00,1.647240E+01,2.338439E+01,3.229747E+01
8.959961E+01,1.160133E+01,0.000000E+00,1.603039E+01,2.350291E+01,7.098201E+01,1.470256E+01,0.000000E+00,1.492412E+01,2.478385E+01,5.939222E+01,1.255248E+01,0.000000E+00,1.647197E+01,2.338346E+01,3.229283E+01
8.964844E+01,1.160028E+01,0.000000E+00,1.603115E+01,2.350194E+01,7.098143E+01,1.470362E+01,0.000000E+00,1.492493E+01,2.478379E+01,5.939159E+01,1.255286E+01,0.000000E+00,1.647153E+01,2.338252E+01,3.228822E+01
8.969727E+01,1.159922E+01,0.000000E+00,1.603190E+01,2.350100E+01,7.098086E+01,1.470468E+01,0.000000E+00,1.492575E+01,2.478372E+01,5.939096E+01,1.255326E+01,0.000000E+00,1.647107E+01,2.338158E+01,3.228365E+01
8.974609E+01,1.159815E+01,0.000000E+00,1.603264E+01,2.350009E+01,7.098030E+01,1.470575E+01,0.000000E+00,1.492656E+01,2.478365E+01,5.939033E+01,1.255368E+01,0.000000E+00,1.647059E+01,2.338063E+01,3.227910E+01
8.979492E+01,1.159706E+01,0.000000E+00,1.603337E+01,2.349921E+01,7.097973E+01,1.470682E+01,0.000000E+00,1.492739E+01,2.478358E+01,5.938970E+01,1.255412E+01,0.000000E+00,1.647010E+01,2.337967E+01,3.227459E+01
8.984375E+01,1.159597E+01,0.000000E+00,1.603409E+01,2.349836E+01,7.097918E+01,1.470789E+01,0.000000E+00,1.492821E+01,2.478350E+01,5.938907E+01,1.255457E+01,0.000000E+00,1.646959E+01,2.337870E+01,3.227011E+01
8.989258E+01,1.159486E+01,0.000000E+00,1.603479E+01,2.349755E+01,7.097862E+01,1.470897E+01,0.000000E+00,1.492904E+01,2.478342E+01,5.938843E+01,1.255504E+01,0.000000E+00,1.646907E+01,2.337772E+01,3.226566E+01
8.994141E+01,1.159374E+01,0.000000E+00,1.603549E+01,2.349676E+01,7.097808E+01,1.471006E+01,0.000000E+00,1.492988E+01,2.478334E+01,5.938780E+01,1.255552E+01,0.000000E+00,1.646853E+01,2.337674E+01,3.226124E+01
8.999023E+01,1.159261E+01,0.000000E+00,1.603617E+01,2.349600E+01,7.097754E+01,1.471114E+01,0.000000E+00,1.493071E+01,2.478325E+01,5.938716E+01,1.255602E+01,0.000000E+00,1.646797E+01,2.337574E+01,3.225685E+01
9.003906E+01,1.159147E+01,0.000000E+00,1.603684E+01,2.349528E+01,7.097700E+01,1.471223E+01,0.000000E+00,1.493156E+01,2.478316E+01,5.938653E+01,1.255654E+01,0.000000E+00,1.646740E+01,2.337473E+01,3.225250E+01
9.008789E+01,1.159031E+01,0.000000E+00,1.603749E+01,2.349458E+01,7.097647E+01,1.471332E+01,0.000000E+00,1.493240E+01,2.478307E+01,5.938589E+01,1.255707E+01,0.000000E+00,1.646682E+01,2.337372E+01,3.224818E+01
