frequency,node_1_accel_x_sd,node_1_accel_x_sv,node_1_accel_x_sa,node_1_accel_y_sd,node_1_accel_y_sv,node_1_accel_y_sa,node_1_accel_z_sd,node_1_accel_z_sv,node_1_accel_z_sa,node_209_accel_x_sd,node_209_accel_x_sv,node_209_accel_x_sa,node_209_accel_y_sd,node_209_accel_y_sv,node_209_accel_y_sa,node_209_accel_z_sd,node_209_accel_z_sv,node_209_accel_z_sa,node_238_accel_x_sd,node_238_accel_x_sv,node_238_accel_x_sa,node_238_accel_y_sd,node_238_accel_y_sv,node_238_accel_y_sa,node_238_accel_z_sd,node_238_accel_z_sv,node_238_accel_z_sa,node_278_accel_x_sd,node_278_accel_x_sv,node_278_accel_x_sa,node_278_accel_y_sd,node_278_accel_y_sv,node_278_accel_y_sa,node_278_accel_z_sd,node_278_accel_z_sv,node_278_accel_z_sa,node_311_accel_x_sd,node_311_accel_x_sv,node_311_accel_x_sa,node_311_accel_y_sd,node_311_accel_y_sv,node_311_accel_y_sa,node_311_accel_z_sd,node_311_accel_z_sv,node_311_accel_z_sa
0.015848931924611,0.20019920195553,0.019936194323476,0.0019852818603726,0.33459352380451,0.033319421080535,0.0033180074991249,0.094907217472266,0.0094510303325174,0.00094115049123916,0.2090063109524,0.020813221977306,0.0020726178415505,0.3515258245363,0.035005569848538,0.0034859172069002,0.095126185290809,0.0094728355392237,0.00094332189269288,0.2007319907321,0.019989250382038,0.0019905652775052,0.33538857301234,0.03339859350155,0.0033258916303052,0.094938936975287,0.0094541890173169,0.00094146503871664,0.20184869821691,0.020100454109137,0.0020016391433912,0.33729339241217,0.033588278821646,0.0033447808334829,0.094968995200954,0.0094571822691484,0.00094176311208351,0.20271435376757,0.020186657635957,0.0020102234446535,0.34150840472679,0.034008017280938,0.0033865791394089,0.094988536068745,0.0094591281836861,0.00094195688973088
0.016218100973589,0.20001537704071,0.020381835937899,0.0020769364953119,0.33444091276594,0.034079978828473,0.0034727956796423,0.094827861265251,0.0096630866048703,0.00098468152173164,0.20882191893374,0.021279234401455,0.0021683826057347,0.35137438552379,0.035805522477746,0.0036486308983315,0.095046852902934,0.0096854021472904,0.00098695550551829,0.20054787380524,0.020436098074404,0.0020824658800035,0.33523549029102,0.034160947346973,0.0034810464805787,0.094859584394602,0.0096663192344183,0.00098501093103041,0.20166463743162,0.020549897789961,0.0020940622240775,0.33714040258646,0.034355060471954,0.0035008268690934,0.094889646082475,0.009669382560845,0.00098532308811342,0.20253135035149,0.020638217002211,0.0021030620705937,0.34135506367597,0.034784540105627,0.0035445914214078,0.094909189230041,0.0096713740338672,0.00098552602189288
0.016595869074376,0.19982590312494,0.020836832505342,0.002172759297298,0.33428326672749,0.034857364982278,0.0036347493711022,0.094744469061577,0.0098794730901795,0.0010301813869066,0.20863187198448,0.021755074311354,0.002268508899387,0.35121794312422,0.036623227215815,0.0038188845358247,0.094963485346362,0.0099023109984319,0.0010325628082418,0.20035810329766,0.020892327642283,0.0021785460489414,0.3350773619745,0.034940169210341,0.0036433837763716,0.094776195943333,0.0098827814086244,0.0010305263615882,0.20147492449098,0.021008784096525,0.0021906895378148,0.3369823699812,0.03513881379113,0.0036640974265703,0.094806261214656,0.0098859164627539,0.0010308532691451,0.20234271290091,0.021099272674157,0.0022001252281145,0.34119667289859,0.03557825994222,0.0037099206441922,0.094825806722218,0.0098879545692303,0.0010310657925598
0.016982436524617,0.19963073724246,0.021301359741306,0.0022729361875643,0.33412050042021,0.035651929531032,0.0038041966227367,0.094656826446903,0.010100243779929,0.001077734467162,0.20843612783323,0.022240928443138,0.00237319174538,0.3510564126735,0.037459055850544,0.0039970238815127,0.094875868235321,0.010123616372737,0.0010802284118038,0.20016263645874,0.021358115412846,0.0022789922338101,0.33491410273529,0.035736609919626,0.0038132323426133,0.094688557211047,0.010103629573276,0.0010780957442032,0.20127951664587,0.021477290781241,0.0022917086993683,0.3368192093424,0.035939892048141,0.0038349233197057,0.094718626192649,0.010106838048098,0.0010784381006827,0.20218000158642,0.02157337595292,0.0023019613530228,0.3410331471774,0.036389535259355,0.0038829019623217,0.094738174140434,0.010108923888554,0.001078660667801
0.017378008287494,0.19972409061013,0.021807725334313,0.0023811693562054,0.33395253641611,0.03646402978535,0.0039814803698037,0.09456470916034,0.010325450462125,0.0011274282783975,0.20823465961553,0.022736988052404,0.0024826348632338,0.35088971732975,0.038313388008355,0.0041834104226523,0.094783777330821,0.010349370353195,0.0011300400735639,0.20003454336724,0.021841623440624,0.002384870665294,0.33474563510361,0.03655062764286,0.0039909359256424,0.094596443942023,0.010328915559402,0.0011278066297993,0.20107838650166,0.021955599898336,0.0023973156701844,0.33665084326901,0.0367586559095,0.0040136503777989,0.094626516756118,0.01033219918767,0.0011281651667348,0.20238513920216,0.02209828325659,0.0024128951602552,0.34086440916258,0.037218732044552,0.0040638857497836,0.094646067231673,0.010334333889597,0.001128398253255
0.017782794100389,0.1999365699609,0.022339433383116,0.0024960430399316,0.33377930636915,0.037294030705612,0.0041669591245807,0.094467882996754,0.010555142460745,0.0011793535414619,0.20802745781996,0.023243449343644,0.0025970510962939,0.35071778931613,0.039186611495006,0.0043784221024396,0.094686978454122,0.010579622566488,0.0011820887673965,0.2002472517453,0.022374146667572,0.0024999216455602,0.33457189071297,0.037382588217391,0.0041768538858809,0.094499621931396,0.010558688734527,0.0011797497758622,0.20094650780363,0.022452276367086,0.0025086512802532,0.33647720347482,0.037595473771673,0.0042006401429876,0.094529698715802,0.010562049291937,0.0011801252596889,0.20259735236683,0.022636729527169,0.0025292607119484,0.34069039064113,0.038066224140406,0.0042532383070175,0.094549453398148,0.010564256534015,0.0011803718805917
0.0181970085861,0.200156272663,0.022884905382565,0.0026165499956662,0.33360075238043,0.038142305270804,0.0043610077045394,0.09436610379014,0.010789366367721,0.00123360424921,0.20781453243013,0.023760513964969,0.0027166628689421,0.35054057127146,0.040079122675331,0.0045824540896873,0.094585227466538,0.010814419914806,0.0012364687512659,0.20046719291262,0.022920454508252,0.0026206145116914,0.33439281166863,0.038232865519686,0.0043713619277647,0.094397847022197,0.010792995736177,0.0012340192137405,0.20116649801055,0.023000409689205,0.0026297562024643,0.33629823213677,0.038450722130161,0.0043962706046267,0.094427948833293,0.010796437432455,0.001234412720737,0.20281677855833,0.023189094828512,0.0026513295536399,0.34051103389034,0.038932393617361,0.0044513426054359,0.094447936402158,0.010798722714931,0.0012346740089421
0.018620871366629,0.20038332803454,0.023444528421777,0.0027429722737451,0.33341682859789,0.039009234905084,0.0045640180019686,0.094259117542815,0.011028165775664,0.0012902777317036,0.20759591535236,0.024288389585406,0.0028417026782592,0.35035801786048,0.040991326913742,0.0047959195922224,0.094478270390371,0.011053806307806,0.0012932776328952,0.20069449687844,0.023480934678107,0.002747231747423,0.33420835215209,0.039101841893126,0.0045748528712389,0.094290865214813,0.011031880202437,0.0012907123136865,0.20139385321912,0.023562758249793,0.0027568049742517,0.33611388351278,0.039324786010196,0.0046009369758418,0.094321229976791,0.011035432830952,0.0012911279655325,0.20304354624712,0.02375576969172,0.0027793870038066,0.34032629329492,0.039817631207599,0.0046585990745372,0.094341220352977,0.011037771672947,0.0012914016062997
0.019054607179632,0.2006178549591,0.024018700058668,0.0028756062247095,0.33322750281986,0.039895209941113,0.0047763997952651,0.094146756326878,0.011271592462061,0.0013494760901764,0.20737166288221,0.024827290534286,0.0029724136205823,0.3501700973613,0.041923639048729,0.0050192507136743,0.094365843583422,0.011297822386125,0.0013526164321903,0.20092928328081,0.024055985391274,0.0028800701604875,0.33401848002178,0.039989908611728,0.0047877374649153,0.094178657851882,0.01127541182879,0.0013499333586677,0.20162869320487,0.024139721293981,0.0028900953276476,0.33592412553179,0.040218059430769,0.0048150525116832,0.094209048447891,0.011279050301598,0.0013503689698803,0.20327777338765,0.024337155177873,0.002913732831097,0.34013613693824,0.040722336772562,0.0048754264311501,0.094229041726529,0.011281443969713,0.0013506555485425
0.01949844599758,0.20085996013547,0.024607828330959,0.0030147631950018,0.33303275832541,0.040800630150131,0.0049985816080627,0.094028829931376,0.011519694136908,0.0014113049487564,0.20714185847376,0.025377438539967,0.0031090499602299,0.34997679350146,0.042876483936842,0.0052528993605362,0.094247674077964,0.011546505250417,0.0014145896416246,0.20117165963125,0.024646015372705,0.0030194415797188,0.33382317865893,0.040897466412885,0.0050104452474285,0.094060736222647,0.011523603052044,0.001411783839186,0.201871125626,0.0247317086045,0.0030299400600317,0.33572894164938,0.041130945939999,0.0050390493759871,0.0940911313737,0.01152732683382,0.0014122400484904,0.20351956566351,0.024933662888617,0.0030546819565795,0.33994054846326,0.041646919842432,0.005102262557976,0.09411112764971,0.011529776624844,0.0014125401781774
0.019952623149689,0.20110973614178,0.025212331715725,0.0031607702478194,0.33283259590189,0.041725905342386,0.0052310116198926,0.093904885969695,0.011772483919556,0.0014758697186527,0.20690661573563,0.025939063568892,0.0032518777441641,0.34977810746692,0.043850297064372,0.0054973382026647,0.094123480081803,0.011799888198291,0.0014793052846236,0.20142171939308,0.025251443821248,0.0031656735777002,0.33362244897333,0.041824926096061,0.0052434254598999,0.093936797184538,0.01177648450227,0.001476371255875,0.20212124410396,0.025339140465837,0.0031766677589673,0.3355283328468,0.042063859214622,0.0052733795593811,0.0939671970369,0.011780295611452,0.0014768490395504,0.20376901454637,0.025545714925047,0.0032025651813872,0.33973952907683,0.042591800219908,0.0053395654338543,0.093987196409258,0.011782802853615,0.0014771633625779
0.020417379446695,0.20136725946745,0.02583263905074,0.0033139709111137,0.33262703590013,0.042671456023438,0.0054741586300486,0.093774634501747,0.012029990831703,0.001543281721969,0.20666608152219,0.026512404757916,0.0034011754656127,0.34957405996395,0.044845525218115,0.0057530616896918,0.093992971609899,0.012058000468033,0.0015468749715725,0.20167954001244,0.02587270033291,0.0033191102204778,0.33341631149115,0.042772709183998,0.0054871480125153,0.093806550800348,0.012034085252136,0.0015438069795776,0.20237912625287,0.025962447588156,0.0033306235541583,0.33532231972431,0.043017223723478,0.0055185158518441,0.093836955506417,0.012037985756117,0.001544307360383,0.20402619532564,0.026173743808611,0.0033577299418114,0.3395330996345,0.043557408646437,0.0055878141189623,0.093856958073761,0.012040551809326,0.0015446365495794
0.02089296130854,0.20163258818575,0.026469189370954,0.003474725947127,0.3324161206456,0.043637714153728,0.0057285130843357,0.093637778281415,0.012292239602275,0.0016136559112459,0.20644557835778,0.027101011585062,0.0035576680051767,0.34936469362182,0.045862627257861,0.0060205871325693,0.093855851387167,0.0123208670101,0.0016174139559437,0.20194518059708,0.026510224740314,0.0034801128390588,0.33320480874863,0.043741248681263,0.0057421045133821,0.093669699822803,0.012296430082255,0.0016142060138317,0.2026448313638,0.026602070948333,0.003492169891418,0.33511094488925,0.043991475486994,0.0057749528776579,0.093700109535897,0.012300422097939,0.0016147300631437,0.20429116475708,0.026818192314162,0.0035205410858301,0.33932130304554,0.044544187567721,0.0058475098034207,0.093720115401875,0.012303048355232,0.0016150748233942
