time,node_0_accel_x,node_0_accel_y,node_0_accel_z,node_11_accel_x,node_11_accel_y,node_11_accel_z,node_14_accel_x,node_14_accel_y,node_14_accel_z,node_17_accel_x,node_17_accel_y,node_17_accel_z,node_18_accel_x,node_18_accel_y,node_18_accel_z
2.155,8.3076002064026,3.2071200796806,-5.7960001439992,-4.1073772348095,-21.652896833062,-16.810355104119,9.1132750422164,5.6055188465274,-5.6998174320972,10.155408590947,11.617442750329,-5.2906763960539,0.38669660508124,-15.20958934304,-5.0330701036582
2.16,7.7602001928008,3.0525600758411,-5.8604001455997,0.079482204584302,-23.378847579811,-12.833324243259,8.4331813269465,5.1794641568803,-5.4639846035813,9.8499089732711,9.9362528367415,-5.5713603700313,2.3630481953928,-9.5504982867293,-4.9820112108676
2.165,6.8264001696052,2.9656200736801,-5.5062001368017,4.8044723870302,-24.81483781302,-7.6692921876915,7.6469961094298,4.5173449282583,-5.7667473251804,9.2187281176865,7.259414231291,-5.6545376097464,4.9265196437868,-2.3707744582655,-5.659795072283
2.17,6.5366001624013,2.9720600738403,-5.1198001272019,9.7195667500948,-25.695405230135,-2.3322150495048,6.7994671891098,3.5005675067043,-5.465092012508,8.2732655920242,4.1469565599637,-5.5674721127539,7.7988891907814,5.4470137284089,-6.2124305381287
2.175,6.3112001568019,3.0815400765593,-4.9266001224009,14.390707843395,-25.716467447193,2.581337641795,6.0430113285742,2.3609014066071,-4.9720225377937,7.0641498909879,1.1039719719135,-5.7247510772272,10.651395695383,12.951441059145,-5.9301486470319
2.18,5.796000144001,3.3166000823988,-4.2182001048035,18.403588139573,-24.646790341102,5.421106366662,5.6355753737307,1.4207593313015,-4.6011351361174,5.6967028143457,-1.4931121845597,-4.7281123208868,13.137712891978,19.249538216612,-4.9999181265203
2.185,5.7638001432019,3.6064000895984,-3.1813600790451,21.464137204039,-22.411328447789,5.7551814200026,5.3711717864887,0.92490276489569,-3.6684990682569,4.3792702197614,-3.3521910887376,-3.586322097722,14.937269171335,23.613412171606,-3.6870201066114
2.19,5.8282001447982,3.9284000975983,-2.1155400525652,23.446299473167,-19.108092044979,4.1146596519394,4.9566905592681,1.0646747524287,-2.1275025350857,3.3744564514744,-4.2077490530158,-2.7007356517981,15.800150376903,25.562649137338,-2.3653095476898
2.195,5.6350001400008,4.2504001055984,-1.0561600262452,24.375620283158,-14.977094572432,1.0482384523637,4.7541017075347,1.735479320628,-0.84331240891412,2.8794787725644,-3.8313814088411,-0.87400210128999,15.588221011047,24.923457240214,-1.2048030246253
2.2,5.6350001399997,4.5080001119989,-0.30525600758774,24.414667323399,-10.334603814178,-2.3276901266633,4.809194375288,2.6148850154278,-0.081749548267593,2.9309854800403,-2.1439711313309,0.65385132079849,14.304218036871,21.856058301187,0.31662743079588
2.205,5.6028001392014,4.701200116799,0.1993180049494,23.857181158965,-5.4875946395594,-4.7768185597387,4.7272494785236,3.5744777088922,0.78278930862085,3.3801424669293,0.6629403444125,1.2147552656872,12.089594505585,16.838122136378,1.9349921672681
2.21,5.2164001296012,4.8300001199994,0.56994001415815,23.072263901888,-0.67505038798439,-5.8143262808058,4.8277627823486,4.5709893337291,1.0596647162844,4.0514023532618,4.1229996824882,1.3990610114715,9.1935540657525,10.598269329712,2.3667942269258
2.215,4.7978001192021,4.7978001191999,0.80822002007872,22.377938269147,3.9486797710837,-5.7098112771899,5.1692442212919,5.5304511120786,0.73686773176949,4.9214113820311,7.6162970426702,1.0347587279901,5.940039417824,4.0051015453582,1.293016365802
2.22,4.3470001080024,4.7012001168006,0.97566002423921,21.892820123827,8.2917096645787,-4.2660805339951,5.0707559805823,6.4390284958402,0.76511212200748,5.9363038692734,10.550456128669,0.49497454526722,2.6961362027423,-2.0666875183863,-0.098028065633535
2.225,3.9284000976026,4.4436001104012,1.1559800287191,21.507519351192,12.309193076682,-1.3694953063211,4.6810156859431,7.1337696116344,0.90721665640029,6.7724641522387,12.515394159976,0.31386427664077,-0.17418692054493,-6.8618002316608,-0.47127628864605
2.23,3.6708000912002,4.1216001024017,1.3717200340789,20.99699687232,15.987568948261,2.0036668469437,4.4964519161352,7.3168622607315,1.0887237596934,7.0710962308124,13.308999973177,0.70096931427316,-2.367528947474,-9.8402700891648,0.41991165555799
2.235,3.7030000919998,3.703000092002,1.4007000347999,20.156759200862,19.333573398714,5.041074692061,4.2975837951542,6.8618573733854,1.3583133763725,6.7353380657358,12.859026614289,1.5838000723288,-3.6925478421569,-10.735270868387,1.7931522535317
2.24,3.6708000911984,3.2006800795225,1.2525800311207,18.807508903718,22.373569283218,7.156549725049,4.1405917617642,5.8434002935303,1.7624407304425,5.8310001034907,11.180925625616,2.1644995422426,-4.0977985722036,-9.5739204855646,2.7066333562068
2.245,3.7030000920016,2.6726000664026,0.88228002192207,16.714546576919,25.131165305238,7.7665424352336,4.2333861778834,4.4154715741898,1.5700952220862,4.5001205243338,8.4081911074318,2.1257487170678,-3.6651891718271,-6.6646585005965,2.6417717012724
2.25,3.8318000951986,2.128420052883,0.24343200605124,13.649130617098,27.581028873476,6.9793222903068,4.0554482785312,2.8168897275727,0.67826074023155,3.0550819652194,4.8278321994001,1.464153028619,-2.5780079248579,-2.5519609010869,1.6842110928457
2.255,3.8962000968,1.6261000404025,-0.40250000999652,9.5966916661687,29.599721855427,4.9005970485697,3.4898234250496,1.2905039619972,-0.26936568484735,1.8643535197629,0.88153037628003,-0.13555827590517,-1.0757717581145,2.0619402977085,0.1519544543988
2.26,4.0572001007991,1.1978400297622,-1.1173400277564,4.8585219525584,30.97924177487,1.5338435121629,3.0940459335565,-0.088427961236878,-1.3987176052651,1.0876052977824,-2.889994028493,-1.8750475220943,0.59719933866531,6.4210707842316,-1.7800739774695
2.265,4.2182001047991,0.83398002072175,-1.8354000455961,-0.076716090094578,31.487371055641,-2.4297054363944,2.8832589386937,-1.2706221095046,-2.3060229736204,0.6441738466935,-5.9620511928299,-2.8172964709293,2.2275535597554,9.8293636001625,-3.512279289
2.27,4.4114001095982,0.52808001312182,-2.4472000607968,-4.6881037882189,30.935632961771,-6.0849026847981,2.885967706461,-2.1268659666732,-2.8689264288719,0.45044676253649,-7.9429202225483,-3.2638210856925,3.640890044864,11.754641916403,-4.0678389546374
2.275,4.5402001128004,0.27659800687333,-3.0235800751169,-8.5050625789125,29.233483439195,-8.8182332809997,3.4267129664445,-2.5963662792656,-3.0531595654131,0.63928093041453,-8.6405468403601,-3.2471464454285,4.7094492315891,11.904095516179,-3.3810512955975
2.28,4.6368001151988,0.079212001969199,-3.5098000871975,-11.236337736501,26.411782781393,-10.067084802895,4.0727577079023,-2.6282488767372,-3.240920951347,1.4370432126822,-8.0716271871024,-2.9567219022462,5.3774714446151,10.258380345294,-2.4983979280022
2.285,4.6368001152015,-0.10207400253501,-3.9606000983975,-12.882628823872,22.625500991928,-9.7095419447858,4.3725227838591,-2.1838719755495,-3.7432285347748,2.820573522446,-6.417051342426,-3.1888321205994,5.6796757387317,7.0631948780122,-2.4850839519883
2.29,4.5724001136002,-0.30235800751093,-4.4758001111975,-13.636385847996,18.122221091261,-8.2998913013008,4.6205048984221,-1.4071463598051,-4.1547577825732,4.4916172444202,-3.9613187022297,-3.895631783963,5.7311523301643,2.7852219761742,-3.5911555672696
2.295,4.3792001088005,-0.54096001343882,-4.9588001231975,-13.679144528591,13.200772401039,-6.1579904650675,4.8623855525973,-0.54789613230634,-4.8832073445702,6.1462228821824,-1.0646812353402,-4.9168450940861,5.6937617177731,-1.9590202791334,-5.1554094911075
2.3,4.1216001024017,-0.82754002055829,-5.3452001327983,-13.172772130921,8.1573331738363,-3.5724030660057,4.9266616789056,0.19756900546349,-5.7067392367744,7.5294703212132,1.8503810569676,-5.9732089730491,5.7313174002093,-6.4920529385891,-6.3386150775722
2.305,3.8318000952013,-1.1914000295981,-5.6028001391985,-12.354633642263,3.2358292647294,-1.5215732951617,5.0395030482334,0.68436549978804,-6.0234573219476,8.3691842961212,4.3363503671899,-6.4792914276741,5.9665845330307,-10.171961964326,-6.8120075130334
2.31,3.5098000872025,-1.6389800407176,-5.6994001415996,-11.465831673524,-1.3942928137837,-0.67639497251467,5.1383111503638,0.80526749549911,-6.0753200447714,8.5231804814454,5.9771858389326,-6.5537603023551,6.4511012593543,-12.485998888015,-6.6984766025072
2.315,3.1717000788018,-2.1187600526375,-5.6028001392005,-10.607042757163,-5.6377180387652,-1.0137941106537,4.8153259376802,0.55191630516957,-5.7894251758312,8.0744330960082,6.4636803803617,-6.0047758957978,7.1531408449762,-13.128221138565,-6.1991491963428
2.32,2.8271600702422,-2.5341400629575,-5.3774001336014,-9.7596492104806,-9.4578967914788,-2.4329102995342,4.161006843949,-0.035542906486856,-5.3402296812244,7.1543653612871,5.6765665724235,-5.1324772994693,7.966976445585,-12.047176092623,-5.3416493831593
2.325,2.4858400617618,-2.8175000699985,-4.9266001224025,-8.8816177439971,-12.878624519306,-4.4589792563951,3.3885883099786,-0.90839791231654,-4.8283072832162,5.804488033897,3.7161775920815,-4.7214638111127,8.7355309242619,-9.4539924412387,-4.3853855411702
2.33,2.1541800535228,-2.9398600730392,-4.0894001016046,-7.8842369609528,-15.978611875679,-6.4023831183115,2.4681429633526,-1.9271614877712,-4.1948778026417,4.0597230723262,0.85872622954856,-4.2406320762277,9.2700696927517,-5.7889496598603,-3.9024952170668
2.335,1.8225200452812,-2.9012200720804,-2.7176800675275,-6.5937428854793,-18.867810061166,-7.9046682754895,1.6372453316192,-2.9388288562037,-3.363890019302,2.0771744719903,-2.4972337465012,-3.65691774168,9.3694947538781,-1.6528310314169,-3.8415572676338
2.34,1.4586600362429,-2.708020067281,-1.7484600434451,-4.8264670495243,-21.636360130641,-8.4262779550965,1.0368804272686,-3.829019787161,-1.9212550138407,0.140376594763,-5.8615050602296,-2.7469571317512,8.8537045212109,2.2853196853698,-3.3732628120618
2.345,1.0497200260815,-2.353820058482,-1.4039200348821,-2.4925167118597,-24.298004905521,-7.3058300583213,0.41155610028416,-4.4496684791548,-0.94051001582755,-1.4691934038727,-8.7059169866449,-0.85936283477923,7.6050907969564,5.3915848271853,-1.6928789523451
2.35,0.57638001432293,-1.8354000456028,-1.4329000355998,0.35789048711391,-26.76546980538,-4.5331245163588,-0.25326180586775,-4.6719360910437,-0.70594381719883,-2.5826355499357,-10.571226810531,0.5426250531072,5.6008798501169,7.1674269432935,0.90474757559654
2.355,0.033488000834884,-1.1978400297636,-1.8611600462375,3.5238120993685,-28.853282179172,-0.74078227421122,-0.82218941928345,-4.4191846998788,-0.79876870530677,-3.1386044136907,-11.171846274139,0.38960512041263,2.9294593802535,7.3288671590804,2.338542363084
2.36,-0.54740001359663,-0.47334001176388,-1.8225200452803,6.6873146856738,-30.310251988704,2.6689112675287,-1.3754813780229,-3.6445179337106,-1.5825727054723,-3.1856173405525,-10.417359632132,-1.0055249862043,-0.21356215362066,5.849995224516,0.60404940747541
2.365,-1.1334400281568,0.2743440068118,-1.6937200420807,9.5225052918414,-30.867044679876,4.2134528065973,-1.8299335517651,-2.3793738929037,-2.3102218702065,-2.9080732894453,-8.3664827024057,-2.9446707753177,-3.5527953568546,2.9669952537162,-3.3931272850542
2.37,-1.7001600422371,0.99498002471586,-1.5778000392007,11.797111417208,-30.315809925632,4.0569996074267,-2.004389770116,-0.77448367677198,-2.5141189405865,-2.5233539291482,-5.2106486902251,-3.8920224305739,-6.7756217397576,-0.85374908445035,-6.1920475872002
2.375,-2.2346800555168,1.6422000407963,-1.1141200276826,13.392234420816,-28.58434430788,3.1783061224613,-2.0905858200858,0.96620538272065,-2.0804098306858,-2.1521288946739,-1.3006828973137,-3.2887487732006,-9.5765485339577,-4.9792018155039,-5.1898256113823
2.38,-2.7080200672774,2.1831600542369,-0.41216001024395,14.26419018198,-25.744480496845,1.6953473971908,-2.2929732378783,2.6602796016936,-0.91425943282573,-1.8581073062327,2.8749042358022,-1.3836250805412,-11.694831042709,-8.6996029018366,-1.2700909364523
2.385,-3.0751000763978,2.6339600654375,0.40894001015533,14.410446447179,-21.956273680938,-0.45043097172668,-2.5396063874927,4.1366822902882,0.63180739192575,-1.7326088315169,6.7846151858965,1.1232205924122,-12.942308117838,-11.334165713122,2.452127918635
2.39,-3.3166000823988,3.0139200748777,1.2525800311151,13.87249290136,-17.407930704943,-2.73631199428,-2.8565079262383,5.2870730353399,2.0594634011189,-1.8723719356494,9.9458114854684,2.9249658550293,-13.224142486703,-12.336103501362,3.9800109408167
2.395,-3.3810000839995,3.3166000823983,1.938440048156,12.753051804317,-12.313249071791,-4.1530256324646,-3.2224323897051,6.0781972607178,2.7836708951565,-2.3324035834998,11.981795509827,3.698575028292,-12.553895073999,-11.379573858767,3.7571363937816
2.4,-3.3166000824002,3.5420000879987,2.3248400577578,11.208049663911,-6.9182042693515,-3.7246201162019,-3.4134127348681,6.4596646723735,2.8024331291674,-3.0964859694866,12.680481792321,3.3065819690662,-11.055728992455,-8.4151546330406,3.1603838506241
2.405,-3.1201800775211,3.703000091999,2.4182200600795,9.3996316377266,-1.4797465559084,-1.4729040930648,-3.4234659044882,6.3895405154856,2.4203238602721,-4.0365934739987,12.050456431294,2.2245487660195,-8.9477667399775,-3.6847791106209,2.5682215518503
2.41,-2.8464800707216,3.7352000927998,2.234680055521,7.4567658660601,3.7773207179581,1.5235123611552,-3.3858491971229,5.8873730106894,1.8635493445973,-4.9215783749351,10.316304196384,1.5569743695829,-6.5085338770307,2.3083588001521,1.6442194157702
2.415,-2.5212600626419,3.7030000920002,1.9352200480817,5.4556378755092,8.6918052276549,4.1786404353225,-3.2844106323948,5.0202481288554,1.6126743689196,-5.5039572894302,7.8339935327301,1.2411002656698,-4.0309749593434,8.8700608112342,0.75277322802215
2.42,-2.183160054242,3.5420000880009,1.5584800387222,3.4076829418575,13.180433273678,6.147958825453,-3.1283265036548,3.9152016121384,1.5711155840493,-5.6200090620155,4.9911029771487,1.3587366441599,-1.7741324619771,15.210542055796,0.72140452492117
2.425,-1.8901400469617,3.2844000816016,1.217160030242,1.2809170179354,17.246366387312,7.2396496838026,-2.9392855914393,2.7630071586743,1.4026950010959,-5.2397582896652,2.1655048883538,1.6955676376604,0.072004848540089,20.548256177728,1.6226652649688
2.43,-1.6583000412014,2.9044400721622,0.98854002456136,-0.94881957973091,20.950680111098,7.0497032652978,-2.5894000907774,1.7291181731679,1.1915650164345,-4.4293215280539,-0.27858256431265,1.5411183927866,1.4022023989163,24.209933240857,2.3793162792591
2.435,-1.500520037281,2.4278800603229,0.93702002328021,-3.2638512294397,24.353963345267,5.5350307545588,-2.0555923043622,0.8808184045614,0.93322655795382,-3.2751534170033,-2.0313475471979,1.127379088871,2.1972823442566,25.716933281989,1.8440533292882
2.44,-1.4071400349606,1.8772600466432,1.0561600262393,-5.6110554498828,27.44894420077,2.7649883410206,-1.5109862229384,0.25037734284822,0.8556618203323,-1.8774753999776,-2.9114356940594,0.57494407749931,2.5151886843311,24.847101113968,0.32545598621432
2.445,-1.3685000340003,1.2622400313636,1.2429200308789,-7.9020142283124,30.133928489026,-0.64953488682534,-1.0182236438921,-0.15739014456136,0.88946214516288,-0.38700804463609,-2.9054227553013,0.33807459554045,2.4731584978442,21.662168450061,-0.63904645512657
2.45,-1.368500034,0.61824001536405,1.400700034799,-10.008340288408,32.233791237856,-3.2061926051391,-0.60645203620412,-0.38731452175461,1.1297537229016,1.0080571755052,-2.1564033688014,0.81489974713693,2.2227746978507,16.495647575279,0.025538713537143
2.455,-1.4296800355194,0.017033800426664,1.4876400369596,-11.793262045651,33.545081969012,-4.2995204577374,-0.3861079194623,-0.46326858025207,1.5358422551536,2.1149167193046,-0.93112686846753,1.492568192528,1.9194060580353,9.9034958764686,1.7742406141592
2.46,-1.587460039439,-0.49588001231671,1.4940800371198,-13.160790918675,33.885250464839,-4.1582902484927,-0.33179169382232,-0.40184398083522,1.7794314042413,2.7568470053653,0.4307025244259,2.2234029540351,1.6903742984709,2.5862444749801,3.0430823679958
2.465,-1.8482800459185,-0.91448002271771,1.4071400349606,-14.075440398941,33.122451045069,-2.8220638511093,-0.41596019835175,-0.26016192337624,1.8672534411583,2.8244738047189,1.5899380670436,2.4660906010029,1.6096675027009,-4.7047283100199,2.9783737824445
2.47,-2.189600054398,-1.236480030718,1.2590200312808,-14.537877881304,31.20014765575,-0.74185567297133,-0.75422330222095,-0.13374280395784,1.5937331669277,2.3189380424695,2.2820186944519,1.8886474480634,1.6848314666185,-11.261672784862,1.9778371305405
2.475,-2.5599000635978,-1.4103600350391,1.0948000272011,-14.558976926899,28.142950389386,1.7498470030585,-1.3624036779415,-0.13136417545013,1.0931484904232,1.3185349169897,2.3598300852225,1.0857974847335,1.857654931247,-16.501471195333,0.84800989611313
2.48,-2.8786800715182,-1.4264600354398,0.93380002320102,-14.155145711918,24.053413386775,4.3107402567469,-2.1257132685143,-0.29988846920303,0.60541246144743,-0.080396522059953,1.7931199560961,0.25357231253414,2.0175170327483,-20.023339529777,0.073949940790625
2.485,-3.0879800767189,-1.3298600330408,0.72772001808128,-13.366542295454,19.104099824099,5.9404237392778,-2.9357609864377,-0.59670237864756,0.36038978207013,-1.7769875705603,0.64345602314561,-0.1141419846717,2.0205505341397,-21.639548585702,-0.29064152686615
2.49,-3.1781400789598,-1.1656400289608,0.42504001056188,-12.277181947329,13.532323842057,6.1550648865966,-3.6310882152264,-0.94815505762248,0.3381422828528,-3.6337509940623,-0.94773280005004,0.16580190635923,1.7110729961181,-21.378706130798,-0.19652897378721
2.495,-3.1878000791996,-0.93058002312145,0.04443600110589,-11.01530943933,7.6325524081204,5.0357390120585,-4.0565748899488,-1.3044075262449,0.26448795818122,-5.4368565452844,-2.748796440192,0.47881787675067,0.94813333514902,-19.46316461644,0.39309395746595
2.5,-3.1523800783203,-0.62790001560177,-0.34454000855747,-9.7322478075219,1.7187769081789,2.8826971006977,-4.2652461378298,-1.6050791342838,0.036773972587723,-6.9095802839917,-4.4456487676325,0.5470953387358,-0.36170584470547,-16.263010042677,0.97704182452503
2.505,-3.08476007664,-0.25695600638651,-0.66976001663832,-8.5557377633471,-3.9290642418709,0.27767267889171,-4.3714843387268,-1.7618155000408,-0.40904074796842,-7.7993740749519,-5.7105978901661,-0.011233349452523,-2.2319518881116,-12.232367928876,0.71592806710201
2.51,-2.9430800731211,0.15262800378965,-0.85974002135866,-7.5367268293875,-9.1171438350002,-2.5109751749923,-4.3588895319455,-1.7196890700373,-0.9540927665576,-7.9711234880525,-6.3034038986478,-1.0072105423852,-4.5741624129519,-7.8401734556604,-0.68134455148432
2.515,-2.6822600666414,0.55062001367731,-0.89516002224005,-6.6222022445395,-13.747233912841,-5.0294459662278,-4.1829450331007,-1.433758463189,-1.3157635956715,-7.450017961734,-6.1125038341922,-1.7516648367604,-7.1960706267815,-3.5096315710924,-2.361350067381
2.52,-2.3023000572028,0.86940002159822,-0.79534001976057,-5.6846459154175,-17.788727933621,-6.5920467550864,-3.7467389700544,-0.8790708760135,-1.3096654682519,-6.4019927151305,-5.1114287475661,-2.0115065002898,-9.824511025357,0.42626722217796,-2.9562146781759
2.525,-1.8837000468026,1.0593800263187,-0.60858001512169,-4.5910498485558,-21.24449581,-6.7866825405776,-2.9407990138078,-0.13924144497516,-0.9576353580593,-5.036840399348,-3.3324977385146,-1.4330505609663,-12.146386708071,3.7528877973362,-1.965324098465
2.53,-1.5166200376826,1.1173400277598,-0.38640000960134,-3.2680927384958,-24.127161027504,-5.3804543929308,-1.8993411905357,0.63784162495882,-0.39152727722598,-3.4911635267133,-0.92302777221041,-0.31663173503992,-13.853101775432,6.3844160991699,-0.1411442312503
2.535,-1.2461400309614,1.07226002664,-0.18482800459291,-1.7377880250826,-26.436565326298,-2.8972640722088,-0.93427797510464,1.340454178368,0.15754400211472,-1.8177347941602,1.8114870939678,0.59313221136614,-14.676869099616,8.3520045891711,1.27648288212
2.54,-1.0207400253617,0.96278002392065,-0.070518001753282,-0.10220471248523,-28.116812412333,-0.066707797806368,-0.25804885519744,1.92211272523,0.45851065689355,-0.092149090600433,4.4709059094368,1.0364063288691,-14.416858721461,9.768931809189,1.5576564913087
2.545,-0.78246001944128,0.82432002048066,-0.097888002432089,1.5178278644798,-29.048181327274,2.7195712491164,0.10332047183545,2.3714887633972,0.28782328386696,1.492819706319,6.6680807559305,0.7212334175824,-12.962224039788,10.781459445733,0.89566572116549
2.55,-0.54418001352143,0.6826400169612,-0.25180400625471,3.0527378075004,-29.106102037905,4.789909380789,0.2864999650287,2.6739309284334,-0.16534083139446,2.6527659886537,8.0924592727623,-0.10794068598926,-10.318504268946,11.519029442774,-0.12443789444102
2.555,-0.43148001072063,0.55384001376055,-0.50232001247864,4.4982070560803,-28.246029245756,5.7515435157878,0.48194960207246,2.7843619409349,-0.69880188372168,3.1601881222831,8.5515536626359,-0.92909194936264,-6.6308691046352,12.055073031923,-1.0777359247208
2.56,-0.55384001375977,0.47334001176082,-0.73094001815806,5.8588841951093,-26.524183910017,5.3776513404088,0.66564388477914,2.6322963589242,-1.0858918780084,3.0061312890803,8.0188854618609,-1.4891988282874,-2.1868362548644,12.38592956716,-1.7167294528885
2.565,-0.96278002391714,0.44436001104019,-0.87584002175939,7.0810571387939,-24.046771693766,3.4241433604145,0.54193652945999,2.2005224269186,-1.1617189541577,2.4116431058513,6.6322843905741,-1.4855333464911,2.613582474192,12.432152547932,-1.8432393301342
2.57,-1.5617000387963,0.46046001143975,-0.91770002279936,8.0458416428733,-20.930181123534,0.4759618360405,-0.12072679582292,1.5558534999311,-1.0296793263246,1.6481846324037,4.6160934204609,-1.1280008777452,7.3148980330337,12.060276296247,-1.3666377035457
2.575,-2.2057000547952,0.5280800131192,-0.74382001848152,8.6456547371109,-17.294832193369,-2.6228268791911,-1.2710061454948,0.81827504650933,-0.72287536390394,0.82143181800003,2.213787292057,-0.69004653655555,11.468298285689,11.116251301917,-0.56781608849373
2.58,-2.7981800695162,0.65688001631927,-0.41860001040166,8.8775375119334,-13.270571581696,-5.1710577168344,-2.589003007413,0.14204072021526,-0.40836979029786,-0.18174831902728,-0.29896656399657,-0.25771306856179,14.674890346164,9.4622125832441,0.021714641340479
2.585,-3.3810000839964,0.83076002063851,0.10497200260441,8.860427924812,-8.9910691955942,-6.5176377232209,-3.6364597569397,-0.34816991035673,0.035117655020118,-1.5211869680348,-2.5888786272817,-0.0054335806806005,16.604757741875,7.0143442019149,0.15303856852808
2.59,-3.9928000991962,1.017520025279,0.72128001791629,8.73479187969,-4.6001668006645,-6.4293518315541,-4.2405187017404,-0.60708539367838,0.56635668093925,-3.1577040639195,-4.3219233237807,0.34797024174976,17.009213445839,3.7797561507161,0.12264532545499
2.595,-4.6368001151953,1.1914000295989,1.3363000331959,8.5213006390787,-0.25189196004604,-4.8095046034751,-4.6497233729686,-0.64959968530774,1.1769496989802,-4.7877986746902,-5.2632352326569,0.96674276288022,15.745846887054,-0.1158675704961,0.52087626150233
2.6,-5.2164001295964,1.3234200328792,1.783880044317,8.0722875771873,3.9247804397201,-1.7764070294179,-5.1990952470838,-0.50332766205731,1.8379865111165,-6.0436659033995,-5.3181714197868,1.7568682036548,12.816268627386,-4.4199172767978,1.5851133725844
2.605,-5.602800139197,1.4007000347993,2.0286000503981,7.1693132320171,7.8596464421348,2.0853176821465,-5.9616681130054,-0.18819134997127,2.2937753090805,-6.769493234751,-4.5183831420098,2.59902997009,8.3944112542157,-8.7679865669413,2.8563459067621
2.61,-5.7638001431996,1.4200200352799,2.1058800523198,5.6862674545017,11.534822242924,5.8984529784382,-6.6885741822996,0.2669495595956,2.5086938104208,-7.1205741556578,-3.020984643138,3.0101366792528,2.8192045196894,-12.720699905654,3.5758424071112
2.615,-5.7316001423997,1.4103600350399,2.0833400517599,3.6692382027969,14.943695063784,8.6672725011478,-6.9852423130886,0.82736505157157,2.4120605532113,-7.3980436693142,-1.1032771550075,2.8134697625339,-3.4540106576086,-15.818215429668,3.2976007956541
2.62,-5.6028001392011,1.3942600346404,2.0704600514402,1.2774594521754,18.069733404949,9.7759349623312,-6.6567714529406,1.4377115471446,2.1127030501616,-7.757968991146,0.90704244612482,2.1977849624912,-9.9205681790816,-17.645277673807,2.249074679495
2.625,-5.4418001352012,1.3781600342401,2.1058800523194,-1.3416171205884,20.875788146226,9.0715920237964,-5.9516597990592,2.0091280482313,1.8372399990681,-8.0627896817102,2.7273401696385,1.5033233618195,-16.080132324021,-17.894582949214,1.1657711670307
2.63,-5.119800127202,1.37494003416,2.1799400541591,-4.1189656059052,23.281718022089,6.8247253686092,-5.3239793007694,2.4477741090572,1.7717094781891,-8.028199570923,4.1522689224538,1.270478108956,-21.46326353891,-16.415645245216,0.74750256239043
2.635,-4.5724001136036,1.4135800351194,2.2121400549603,-7.019500538277,25.151884438644,3.7087881255759,-4.9749581989632,2.6843323742473,1.9686550529606,-7.5200573183563,5.0331362282682,1.6201841320688,-25.644538712326,-13.242756543658,1.2456804013447
2.64,-3.7996000944054,1.4876400369598,2.1284200528799,-9.9496820579094,26.324822479881,0.35289371734599,-4.7078484517449,2.7156426362041,2.2534210412073,-6.7004877025539,5.2848364582703,2.3253297682469,-28.266862844607,-8.6011612307435,2.337110638438
2.645,-2.8754600714463,1.5939000395989,1.9030200472822,-12.718276763032,26.679765796742,-2.5210307315163,-4.1364583703907,2.5935001107265,2.3390396774293,-5.8807763199367,4.9262266828949,2.8847831553631,-29.085548875317,-2.8905956230085,3.3044947875728
2.65,-1.8998000472066,1.7066000423998,1.5423800383218,-15.101837606748,26.17762036577,-4.1954681112661,-3.0500131198129,2.3683856321673,2.0945881146693,-5.2226401346634,4.0877046476053,2.7263148507925,-28.012926034144,3.3547042096136,3.4109110379167
2.655,-1.033620025686,1.7613400437593,1.1141200276836,-16.952217934684,24.860106880592,-4.4708631991859,-1.6327786947225,2.0771138517317,1.4308975128288,-4.5703686113576,2.9725269122438,1.8386728424135,-25.132912053075,9.5261054169219,2.335366559983
2.66,-0.26629400662116,1.6905000420005,0.72128001792272,-18.242223737089,22.822238992961,-3.4773415538283,-0.34136321263179,1.7296528618374,0.60243817034913,-3.5814283504116,1.8179346961198,0.5318883027088,-20.672432690418,15.012569395776,0.49433700484684
2.665,0.52164001295432,1.4393400357618,0.43148001072191,-19.010495634116,20.191901677774,-1.6083332602411,0.4821641345284,1.2986348867988,-0.034568176329765,-2.0465664742611,0.85870249974678,-0.61206868252813,-14.947977820576,19.274507928319,-1.158747262785
2.67,1.3234200328743,0.99820002480295,0.26693800663301,-19.269115501333,17.123604392829,0.55232245771982,0.9579637886169,0.76124727207393,-0.31299030376084,-0.10045921542232,0.26071112097353,-1.0013297610577,-8.3213066452416,21.908487567345,-1.7517780920469
2.675,1.9996200496753,0.43148001072435,0.21541800535221,-18.969327543167,13.791421700905,2.5313111379652,1.5213525242885,0.15812298066347,-0.13637697677295,1.876469924394,0.05393392420069,-0.5851424738162,-1.1833815131417,22.691153578146,-1.0489095645501
2.68,2.582440064156,-0.17613400437175,0.31201800775102,-18.046681355567,10.377812927857,3.9273226518015,2.4244908542882,-0.41212110982254,0.27633713211485,3.5607600193918,0.13172701356734,0.32423868489096,6.0438842240394,21.594086209866,0.39492154031196
2.685,3.1169600774362,-0.76958001911636,0.60858001511814,-16.49456410969,7.0415982179943,4.468003962979,3.5436572306217,-0.85427407938333,0.8156515853973,4.9051517083941,0.3181799252703,1.1569295121814,12.914779091475,18.769737035143,1.6395933630018
2.69,3.5742000887966,-1.3427400333556,1.1012400273563,-14.39103384457,3.8747244885729,4.0739725326852,4.576009184363,-1.1345631925154,1.2887380752325,6.0928679671289,0.44642289738334,1.56958889935,18.99371957821,14.517013442282,2.0400055293829
