t (sec),x (g),y (g),z (g)
14.48323168,-0.002777518,0.02631574,0.003042852
14.48955624,-0.001369773,0.026504104,0.005039397
14.49588079,0.000206845,0.026344214,0.006217948
14.50220535,0.001802391,0.025747531,0.006257484
14.5085299,0.003225911,0.024732084,0.005082264
14.51485446,0.004300561,0.02341534,0.002871331
14.52117902,0.004914708,0.021977953,3.17E-06
14.52750357,0.005052291,0.02061119,-0.00304602
14.53382813,0.004792743,0.019465026,-0.005820043
14.54015268,0.004280997,0.018612584,-0.007983187
14.54647724,0.003677998,0.0180404,-0.009377784
14.55280179,0.003108424,0.017665392,-0.010027255
14.55912635,0.002622925,0.017371023,-0.010089972
14.5654509,0.002186988,0.017049822,-0.0097832
14.57177546,0.001699409,0.016638355,-0.009303618
14.57810001,0.00103337,0.01613416,-0.008769499
14.58442457,8.57E-05,0.015590549,-0.008200593
14.59074912,-0.001182654,0.015092461,-0.007538289
14.59707368,-0.002728396,0.014722335,-0.006695223
14.60339823,-0.004436162,0.014527664,-0.005614281
14.60972279,-0.006153278,0.014500759,-0.004314743
14.61604735,-0.007737301,0.014576908,-0.002908402
14.6223719,-0.009100257,0.014651095,-0.001579172
14.62869646,-0.010234854,0.014607635,-0.000532209
14.63502101,-0.011214061,0.014353265,7.10E-05
14.64134557,-0.012164375,0.013843533,0.000170324
14.64767012,-0.013221752,0.013094723,-0.000162484
14.65399468,-0.014484767,0.012178253,-0.000730897
14.66031923,-0.015980285,0.01119984,-0.001258782
14.66664379,-0.017652648,0.010270178,-0.00146119
14.67296834,-0.019379557,0.009476022,-0.001121131
14.6792929,-0.021009148,0.008859917,-0.000150727
14.68561745,-0.022406013,0.008413788,0.001380299
14.69194201,-0.023491247,0.008087178,0.003256433
14.69826656,-0.024263865,0.007806619,0.005164879
14.70459112,-0.024797152,0.007499736,0.006767448
14.71091568,-0.025211696,0.007116862,0.00777698
14.71724023,-0.025634248,0.006644395,0.00801935
14.72356479,-0.026155779,0.006107054,0.007467123
14.72988934,-0.026801955,0.005559669,0.006239053
14.7362139,-0.027524808,0.005071934,0.004568464
14.74253845,-0.028217322,0.004711102,0.002750632
14.74886301,-0.028745285,0.004527382,0.001082916
14.75518756,-0.028985502,0.004545356,-0.000188763
14.76151212,-0.028857989,0.004762487,-0.000906936
14.76783667,-0.02834235,0.005153692,-0.001018192
14.77416123,-0.027474217,0.005679529,-0.000567883
14.78048578,-0.026324408,0.006295121,0.000321249
14.78681034,-0.024968998,0.00695747,0.00147937
14.79313489,-0.023461085,0.007629908,0.002721418
14.79945945,-0.021813896,0.008283605,0.003874606
14.805784,-0.020000534,0.008896973,0.004798021
14.81210856,-0.017969786,0.009454077,0.005393318
14.81843312,-0.015671917,0.009943048,0.005607523
14.82475767,-0.013085237,0.010354971,0.00543014
14.83108223,-0.01023423,0.010683282,0.004886992
14.83740678,-0.007193189,0.010923417,0.004032827
14.84373134,-0.004074277,0.011072537,0.002943881
14.85005589,-0.001004101,0.011129371,0.001710826
14.85638045,0.001903603,0.011094466,0.000431974
14.862705,0.004570708,0.010971155,-0.00079356
14.86902956,0.006966301,0.010767215,-0.001872962
14.87535411,0.009104586,0.010496706,-0.002727014
14.88167867,0.011030932,0.01018091,-0.003297313
14.88800322,0.012801499,0.009847205,-0.003552901
14.89432778,0.014463286,0.009525053,-0.003495691
14.90065233,0.016040575,0.009239314,-0.003163858
14.90697689,0.017530992,0.009002362,-0.002632138
14.91330145,0.018910894,0.008807511,-0.002007742
14.919626,0.020146827,0.008626634,-0.001420625
14.92595056,0.02120826,0.008414034,-0.001007442
14.93227511,0.022077128,0.008116875,-0.000889823
14.93859967,0.022751531,0.007690123,-0.001149497
14.94492422,0.023243388,0.007111886,-0.001804897
14.95124878,0.023572046,0.00639412,-0.00279529
14.95757333,0.023756928,0.005584429,-0.003978494
14.96389789,0.023812067,0.004757113,-0.005146282
14.97022244,0.023744126,0.003995042,-0.006057693
14.976547,0.023553773,0.003367231,-0.006485517
14.98287155,0.023238999,0.002908895,-0.006266591
14.98919611,0.022798427,0.002610505,-0.005343821
14.99552066,0.022233125,0.002419744,-0.003788263
15.00184522,0.021546516,0.002256224,-0.001793583
15.00816978,0.020743036,0.002034482,0.000358096
15.01449433,0.019826843,0.001687985,0.002352237
15.02081889,0.018801703,0.001186375,0.003906714
15.02714344,0.017672398,0.000540534,0.004829255
15.033468,0.01644701,-0.000205755,0.005052833
15.03979255,0.015138747,-0.000994107,0.004640147
15.04611711,0.013766009,-0.001772901,0.003756815
15.05244166,0.012350123,-0.002513898,0.002621635
15.05876622,0.010911309,-0.003218197,0.001448583
15.06509077,0.009464426,-0.003909645,0.000397074
15.07141533,0.008016407,-0.00461851,-0.000456023
15.07773988,0.006566756,-0.005361852,-0.001116243
15.08406444,0.005111288,-0.006128239,-0.001645754
15.09038899,0.003647869,-0.006872873,-0.002122373
15.09671355,0.002181932,-0.007525377,-0.002598161
15.1030381,0.000729448,-0.008007881,-0.003072004
15.10936266,-0.000684128,-0.008257312,-0.003485501
15.11568722,-0.002028864,-0.008244245,-0.003743396
15.12201177,-0.003277666,-0.007981878,-0.003751369
15.12833633,-0.004413285,-0.007522172,-0.003457873
15.13466088,-0.005432377,-0.006940601,-0.002884967
15.14098544,-0.006345066,-0.00631485,-0.00213633
15.14730999,-0.007170033,-0.005704665,-0.001377848
15.15363455,-0.00792686,-0.005139409,-0.000795151
15.1599591,-0.008628265,-0.004616941,-0.00054033
15.16628366,-0.009274896,-0.004113351,-0.000684291
15.17260821,-0.009854313,-0.003599285,-0.001190281
15.17893277,-0.010344293,-0.003056515,-0.001918234
15.18525732,-0.010719029,-0.002488575,-0.002660395
15.19158188,-0.010955976,-0.00192181,-0.003198977
15.19790643,-0.011041066,-0.001396822,-0.003369398
15.20423099,-0.010970904,-0.000953944,-0.0031103
15.21055555,-0.010751852,-0.000618477,-0.002484888
15.2168801,-0.010397083,-0.000391423,-0.001666307
15.22320466,-0.009923328,-0.000249207,-0.000890487
15.22952921,-0.009348828,-0.000152411,-0.000389699
15.23585377,-0.00869316,-6.01E-05,-0.000326162
15.24217832,-0.007978487,5.61E-05,-0.000745276
15.24850288,-0.007230956,0.000202687,-0.001562361
15.25482743,-0.006480733,0.000365018,-0.002586809
15.26115199,-0.005759771,0.000515622,-0.00357629
15.26747654,-0.005097521,0.000628289,-0.004304712
15.2738011,-0.004515922,0.000691432,-0.004623608
15.28012565,-0.004025697,0.000715398,-0.004498991
15.28645021,-0.003625718,0.000730439,-0.004013515
15.29277476,-0.003306167,0.000775741,-0.003334645
15.29909932,-0.003054623,0.000883451,-0.002659967
15.30542388,-0.002862831,0.001063871,-0.002157397
15.31174843,-0.002731307,0.001297802,-0.001918982
15.31807299,-0.002669524,0.001539617,-0.001941878
15.32439754,-0.002691039,0.001730692,-0.002140859
15.3307221,-0.002805058,0.001818918,-0.002386385
15.33704665,-0.003007665,0.001777451,-0.002554283
15.34337121,-0.003276532,0.001615776,-0.002569916
15.34969576,-0.003572007,0.001378613,-0.002432315
15.35602032,-0.003845212,0.001132335,-0.002210987
15.36234487,-0.004051027,0.000943108,-0.00201752
15.36866943,-0.004161605,0.000854096,-0.001962457
15.37499398,-0.004175371,0.000869831,-0.002112539
15.38131854,-0.004117653,0.000953649,-0.002462899
15.38764309,-0.004031962,0.001039784,-0.002933562
15.39396765,-0.003964391,0.001056546,-0.003391433
15.40029221,-0.003946393,0.000952904,-0.003690688
15.40661676,-0.0039822,0.000719127,-0.0037187
15.41294132,-0.004045811,0.000393725,-0.003433049
15.41926587,-0.004089213,5.33E-05,-0.002878163
15.42559043,-0.004059438,-0.00021187,-0.002176524
15.43191498,-0.003918645,-0.00032956,-0.001497098
15.43823954,-0.003660052,-0.000272347,-0.001010322
15.44456409,-0.003313714,-7.09E-05,-0.000842679
15.45088865,-0.002939582,0.000192792,-0.001043684
15.4572132,-0.002609755,0.000410772,-0.001574186
15.46353776,-0.002385741,0.000485491,-0.002318619
15.46986231,-0.002298489,0.000364762,-0.003117033
15.47618687,-0.002338122,6.28E-05,-0.003807361
15.48251142,-0.002457074,-0.000340721,-0.004265885
15.48883598,-0.002585752,-0.000725472,-0.004434861
15.49516053,-0.002655542,-0.000970137,-0.004330349
15.50148509,-0.002621513,-0.000995062,-0.004029266
15.50780965,-0.002477281,-0.000791856,-0.003640706
15.5141342,-0.00225719,-0.000428998,-0.003270991
15.52045876,-0.002025241,-3.03E-05,-0.002993367
15.52678331,-0.001854552,0.000267495,-0.002831327
15.53310787,-0.001804129,0.000362822,-0.002759903
15.53943242,-0.001900422,0.000227175,-0.002723304
15.54575698,-0.002129373,-8.26E-05,-0.002662001
15.55208153,-0.002441147,-0.000442538,-0.002539372
15.55840609,-0.002765666,-0.000704449,-0.002358437
15.56473064,-0.003033812,-0.000749901,-0.002162845
15.5710552,-0.003197587,-0.000534961,-0.002021863
15.57737975,-0.003243143,-0.000109834,-0.002004792
15.58370431,-0.003192967,0.0003948,-0.002153963
15.59002886,-0.003096866,0.000810857,-0.002465998
15.59635342,-0.003014738,0.000990733,-0.002888059
15.60267798,-0.002996424,0.000859659,-0.003330628
15.60900253,-0.003064706,0.000443726,-0.003692551
15.61532709,-0.003206576,-0.000136907,-0.003890037
15.62165164,-0.003375553,-0.000707782,-0.003880081
15.6279762,-0.003504754,-0.001099245,-0.003671035
15.63430075,-0.003527277,-0.001204165,-0.003317616
15.64062531,-0.003398254,-0.001013856,-0.002902923
15.64694986,-0.003112031,-0.000619448,-0.002514109
15.65327442,-0.002708916,-0.000178235,-0.002219817
15.65959897,-0.002268516,0.000142949,-0.002056081
15.66592353,-0.001890439,0.000227022,-0.002023886
15.67224808,-0.001667024,4.74E-05,-0.002097311
15.67857264,-0.00165569,-0.000324489,-0.002237895
15.68489719,-0.001859381,-0.000747256,-0.002409464
15.69122175,-0.002221904,-0.001063345,-0.002588481
15.69754631,-0.002640873,-0.001158624,-0.002767361
15.70387086,-0.002995624,-0.001006318,-0.002951022
15.71019542,-0.003182354,-0.000679111,-0.003149209
15.71651997,-0.003145713,-0.000324765,-0.003368028
15.72284453,-0.002896434,-0.000113742,-0.003603723
15.72916908,-0.00250841,-0.000177445,-0.003840398
15.73549364,-0.002095116,-0.000559196,-0.004051868
15.74181819,-0.001772247,-0.001195617,-0.004206641
15.74814275,-0.001618591,-0.001935314,-0.004274531
15.7544673,-0.001648507,-0.002588529,-0.00423339
15.76079186,-0.001806093,-0.002990401,-0.004074715
15.76711641,-0.001984154,-0.003055663,-0.003807174
15.77344097,-0.002062524,-0.002805689,-0.003457251
15.77976552,-0.001953178,-0.002358617,-0.003066488
15.78609008,-0.001636438,-0.00188636,-0.002685263
15.79241463,-0.00117486,-0.001553927,-0.002363853
15.79873919,-0.000698504,-0.001462554,-0.002142502
15.80506375,-0.000365007,-0.001616492,-0.002042959
15.8113883,-0.000306943,-0.001924686,-0.002064048
15.81771286,-0.000584047,-0.002236073,-0.002182996
15.82403741,-0.001157102,-0.002395342,-0.002362624
15.83036197,-0.001893607,-0.002299016,-0.002562541
15.83668652,-0.002604848,-0.001931952,-0.00275095
15.84301108,-0.003103228,-0.001371699,-0.002913214
15.84933563,-0.003261339,-0.000759791,-0.003054235
15.85566019,-0.003053027,-0.000250823,-0.003193765
15.86198474,-0.002562217,4.21E-05,-0.003356239
15.8683093,-0.00195577,8.62E-05,-0.003558721
15.87463385,-0.001428786,-6.18E-05,-0.003801302
15.88095841,-0.001140251,-0.000278502,-0.004063452
15.88728296,-0.001160597,-0.000420605,-0.004307767
15.89360752,-0.00144903,-0.000378266,-0.004489893
15.89993208,-0.001868664,-0.00011653,-0.004571335
15.90625663,-0.002234733,0.000310036,-0.004530836
15.91258119,-0.002379754,0.00077434,-0.004370638
15.91890574,-0.002213534,0.001119335,-0.004115739
15.9252303,-0.001757329,0.001211285,-0.003806646
15.93155485,-0.001140044,0.000985377,-0.003488224
15.93787941,-0.000557202,0.000468196,-0.003198383
15.94420396,-0.000206114,-0.000230285,-0.002960153
15.95052852,-0.000219045,-0.000952091,-0.002779415
15.95685307,-0.000617091,-0.001541708,-0.002648591
15.96317763,-0.001300701,-0.001894466,-0.002554635
15.96950218,-0.002080488,-0.001986825,-0.002488352
15.97582674,-0.002738345,-0.001878946,-0.002451663
15.98215129,-0.00309849,-0.001689508,-0.00246012
15.98847585,-0.003084629,-0.001552057,-0.002539419
15.99480041,-0.002743935,-0.001568108,-0.002716579
16.00112496,-0.002229706,-0.001772939,-0.003008196
16.00744952,-0.001748476,-0.002125281,-0.003409356
16.01377407,-0.001489331,-0.002523761,-0.003887009
16.02009863,-0.001559228,-0.002843819,-0.004380671
16.02642318,-0.001946048,-0.002981993,-0.004811439
16.03274774,-0.002521828,-0.002892282,-0.0050979
16.03907229,-0.00308506,-0.002602275,-0.005175257
16.04539685,-0.00342788,-0.002203857,-0.005012555
16.0517214,-0.003405679,-0.001822041,-0.004622957
16.05804596,-0.002985948,-0.001572871,-0.004063583
16.06437051,-0.002260223,-0.001524859,-0.003424257
16.07069507,-0.001415366,-0.001677047,-0.00280777
16.07701962,-0.000673949,-0.001960891,-0.002306906
16.08334418,-0.000223611,-0.002265044,-0.00198456
16.08966873,-0.000158684,-0.002474306,-0.001862449
16.09599329,-0.00045297,-0.002509374,-0.001921238
16.10231785,-0.000972002,-0.002353911,-0.00211135
16.1086424,-0.001519952,-0.002059968,-0.002370445
16.11496696,-0.001905022,-0.00173022,-0.002641653
16.12129151,-0.002001439,-0.001483325,-0.002886812
16.12761607,-0.001787752,-0.001414305,-0.003091075
16.13394062,-0.001349473,-0.001563272,-0.003258515
16.14026518,-0.000846128,-0.001902811,-0.003401547
16.14658973,-0.00045457,-0.002347812,-0.003529048
16.15291429,-0.000307963,-0.002783986,-0.003638121
16.15923884,-0.000450791,-0.00310512,-0.003712807
16.1655634,-0.0008245,-0.003246487,-0.003730112
16.17188795,-0.001287885,-0.003203434,-0.003670886
16.17821251,-0.001664813,-0.003029467,-0.003531147
16.18453706,-0.001803012,-0.002815116,-0.003329228
16.19086162,-0.001624396,-0.002655283,-0.003105539
16.19718618,-0.001150553,-0.002616322,-0.002914275
16.20351073,-0.000495504,-0.002713881,-0.002809154
16.20983529,0.000171369,-0.002908548,-0.002827283
16.21615984,0.000679712,-0.003120232,-0.002976051
16.2224844,0.000912053,-0.003255949,-0.003227158
16.22880895,0.000839854,-0.00324139,-0.003520035
16.23513351,0.000530591,-0.003045763,-0.003774365
16.24145806,0.000124222,-0.002691925,-0.00390898
16.24778262,-0.000212777,-0.00224895,-0.003862669
16.25410717,-0.000340705,-0.001810148,-0.003611713
16.26043173,-0.000190198,-0.001464193,-0.003179579
16.26675628,0.000217435,-0.001268984,-0.00263583
16.27308084,0.000778833,-0.001236612,-0.00208384
16.27940539,0.001342587,-0.00133383,-0.001639586
16.28572995,0.001757068,-0.001497147,-0.001406195
16.29205451,0.00191652,-0.001656905,-0.001450201
16.29837906,0.001790911,-0.001761898,-0.001785432
16.30470362,0.001430718,-0.001796217,-0.002368701
16.31102817,0.000946113,-0.001782847,-0.003108636
16.31735273,0.000468296,-0.001773182,-0.003885539
16.32367728,0.000106188,-0.001826354,-0.004577221
16.33000184,-8.72E-05,-0.001985713,-0.005084169
16.33632639,-0.000128433,-0.002260652,-0.005347702
16.34265095,-9.27E-05,-0.002620099,-0.005356897
16.3489755,-8.40E-05,-0.003000013,-0.005143478
16.35530006,-0.000196403,-0.003322459,-0.004767385
16.36162461,-0.000478889,-0.003519917,-0.004298293
16.36794917,-0.000916843,-0.00355669,-0.003799165
16.37427372,-0.001434813,-0.003440262,-0.003316608
16.38059828,-0.001919649,-0.003218835,-0.002880039
16.38692283,-0.002255855,-0.002965921,-0.002508207
16.39324739,-0.002361371,-0.0027572,-0.002218863
16.39957195,-0.002212262,-0.002647388,-0.002036206
16.4058965,-0.001848778,-0.00265471,-0.001991615
16.41222106,-0.00136155,-0.002757842,-0.002115876
16.41854561,-0.000863074,-0.002905844,-0.002424687
16.42487017,-0.00045402,-0.003037154,-0.002902454
16.43119472,-0.000195051,-0.003100754,-0.003491039
16.43751928,-9.25E-05,-0.003072162,-0.004089524
16.44384383,-0.000101395,-0.002959015,-0.004568147
16.45016839,-0.000143924,-0.002794963,-0.004795144
16.45649294,-0.000136547,-0.002624812,-0.004670671
16.4628175,-1.72E-05,-0.002486882,-0.004158738
16.46914205,0.000235574,-0.002399278,-0.003307397
16.47546661,0.000596913,-0.002355019,-0.002249743
16.48179116,0.001003726,-0.002327422,-0.001183153
16.48811572,0.001373806,-0.002283228,-0.00033023
16.49444028,0.001629597,-0.002198093,0.000109594
16.50076483,0.001719739,-0.002068306,5.71E-06
16.50708939,0.001632552,-0.001914239,-0.000672571
16.51341394,0.001398177,-0.001774232,-0.00184757
16.5197385,0.001079358,-0.00169133,-0.003349416
16.52606305,0.000753838,-0.001697919,-0.004952155
16.53238761,0.000493384,-0.001803989,-0.00641987
16.53871216,0.000345193,-0.001993312,-0.007550828
16.54503672,0.000320618,-0.002228742,-0.008209078
16.55136127,0.000394202,-0.00246453,-0.008337528
16.55768583,0.000513216,-0.002661042,-0.007952415
16.56401038,0.000615064,-0.002796635,-0.007124532
16.57033494,0.000647642,-0.002872762,-0.005955652
16.57665949,0.000586688,-0.002911018,-0.004558544
16.58298405,0.000444751,-0.002943846,-0.003045989
16.58930861,0.000268562,-0.003002702,-0.001529571
16.59563316,0.000124949,-0.003108065,-0.000124497
16.60195772,7.90E-05,-0.003264501,0.001046045
16.60828227,0.000171071,-0.003461793,0.001853415
16.61460683,0.00039991,-0.003680721,0.002176634
16.62093138,0.000718386,-0.003900523,0.001925237
16.62725594,0.001044072,-0.004104788,0.001066479
16.63358049,0.001282737,-0.004283705,-0.000351556
16.63990505,0.001358043,-0.004432417,-0.002189693
16.6462296,0.001238089,-0.004547064,-0.004226385
16.65255416,0.000949719,-0.004621035,-0.006186637
16.65887871,0.00057481,-0.004643721,-0.007786697
16.66520327,0.000228408,-0.00460273,-0.008785262
16.67152782,2.47E-05,-0.004488846,-0.009029519
16.67785238,4.10E-05,-0.004301585,-0.00848507
16.68417694,0.000292291,-0.004052806,-0.007242427
16.69050149,0.000724396,-0.003766508,-0.005498488
16.69682605,0.001229402,-0.003474488,-0.003517443
16.7031506,0.001679294,-0.003209211,-0.001580483
16.70947516,0.001966879,-0.00299643,6.41E-05
16.71579971,0.002040729,-0.002850134,0.001239245
16.72212427,0.001922135,-0.002771489,0.001859312
16.72844882,0.001697843,-0.002751767,0.001928735
16.73477338,0.001490429,-0.002777665,0.001523654
16.74109793,0.001415869,-0.002836564,0.000763022
16.74742249,0.001542577,-0.002919447,-0.000221649
16.75374704,0.001866026,-0.003020448,-0.001310163
16.7600716,0.002308077,-0.00313362,-0.002406496
16.76639615,0.00274182,-0.003248941,-0.003440236
16.77272071,0.003033913,-0.003350043,-0.004359907
16.77904526,0.003090163,-0.003415501,-0.005123668
16.78536982,0.002888628,-0.003423931,-0.00569283
16.79169438,0.002488502,-0.003361321,-0.006031655
16.79801893,0.002011164,-0.003227727,-0.006113735
16.80434349,0.001599352,-0.003040311,-0.005932222
16.81066804,0.001368117,-0.00283084,-0.005509193
16.8169926,0.001364357,-0.002637811,-0.004899416
16.82331715,0.00154911,-0.002495521,-0.00418545
16.82964171,0.001809279,-0.002423819,-0.003463981
16.83596626,0.001995418,-0.002422282,-0.002826363
16.84229082,0.001973295,-0.002471142,-0.002338584
16.84861537,0.001671964,-0.002538883,-0.00202648
16.85493993,0.001111996,-0.002593952,-0.00187084
16.86126448,0.000403977,-0.002616416,-0.001814367
16.86758904,-0.000282749,-0.002605329,-0.00177919
16.87391359,-0.000771184,-0.002579098,-0.001690532
16.88023815,-0.000931004,-0.002568673,-0.001500359
16.88656271,-0.000718406,-0.002606077,-0.001204539
16.89288726,-0.0001885,-0.002712468,-0.000848635
16.89921182,0.000523612,-0.002890143,-0.000520249
16.90553637,0.001246676,-0.003121351,-0.000329286
16.91186093,0.001827477,-0.003374218,-0.000380672
16.91818548,0.002177653,-0.003613448,-0.000746125
16.92451004,0.00229799,-0.003811674,-0.001441995
16.93083459,0.002272686,-0.003957185,-0.002418875
16.93715915,0.002236016,-0.004055198,-0.003565863
16.9434837,0.002322844,-0.004122405,-0.004728812
16.94980826,0.002619588,-0.004177075,-0.00573848
16.95613281,0.003131916,-0.004228778,-0.006442169
16.96245737,0.003779767,-0.004271881,-0.00673177
16.96878192,0.0044213,-0.004285589,-0.006562271
16.97510648,0.00489789,-0.004240789,-0.005957412
16.98143104,0.005085465,-0.004111374,-0.005002428
16.98775559,0.004935464,-0.003886008,-0.003826812
16.99408015,0.004492057,-0.003576026,-0.002581888
17.0004047,0.003879921,-0.003216454,-0.001418317
17.00672926,0.003266318,-0.002859512,-0.000467563
17.01305381,0.002809472,-0.002562477,0.000170648
17.01937837,0.002609658,-0.002373659,0.000434903
17.02570292,0.0026786,-0.002320787,0.000304153
17.03202748,0.002937008,-0.002405193,-0.0002029
17.03835203,0.003241163,-0.002603255,-0.001029839
17.04467659,0.003430178,-0.002874238,-0.002085848
17.05100114,0.003378944,-0.003171805,-0.003251178
17.0573257,0.003039853,-0.003455571,-0.004386024
17.06365025,0.002459857,-0.003699413,-0.005343547
17.06997481,0.001767233,-0.003894544,-0.005986583
17.07629936,0.001132078,-0.004047139,-0.006206112
17.08262392,0.00071305,-0.004172019,-0.00593844
17.08894848,0.000607362,-0.004284865,-0.005177698
17.09527303,0.000820142,-0.004395685,-0.003980894
17.10159759,0.001263166,-0.004505505,-0.002464029
17.10792214,0.001783506,-0.004607084,-0.000789551
17.1142467,0.002213018,-0.004689018,0.000853117
17.12057125,0.002422692,-0.004741579,0.002271121
17.12689581,0.002364254,-0.004762057,0.003292536
17.13322036,0.002085363,-0.004757629,0.00378837
17.13954492,0.001713294,-0.004744549,0.003689459
17.14586947,0.001412235,-0.004743685,0.002996143
17.15219403,0.001327985,-0.004773641,0.001779302
17.15851858,0.001538111,-0.004843567,0.000172221
17.16484314,0.002023971,-0.004948047,-0.00164613
17.17116769,0.002674018,-0.005065949,-0.003474567
17.17749225,0.003317655,-0.005164009,-0.005116691
17.18381681,0.003778912,-0.005204466,-0.006407287
17.19014136,0.003932643,-0.005154745,-0.007233633
17.19646592,0.003744982,-0.004996407,-0.007547985
17.20279047,0.003284806,-0.004730667,-0.007369093
17.20911503,0.002702308,-0.004378753,-0.006772903
17.21543958,0.002181522,-0.003976935,-0.005874865
17.22176414,0.001882162,-0.003567733,-0.004807966
17.22808869,0.001889697,-0.003190006,-0.003701213
17.23441325,0.002189939,-0.002870943,-0.002662639
17.2407378,0.002676382,-0.002622284,-0.001769352
17.24706236,0.003187776,-0.002441626,-0.001065095
17.25338691,0.003563398,-0.002317954,-0.00056399
17.25971147,0.003697616,-0.002239137,-0.000257979
17.26603602,0.003575509,-0.002198598,-0.00012531
17.27236058,0.003277624,-0.002198796,-0.000137899
17.27868514,0.00295218,-0.002250407,-0.000266439
17.28500969,0.002763967,-0.002367699,-0.000483081
17.29133425,0.002836987,-0.002561901,-0.000762239
17.2976588,0.003210071,-0.002835018,-0.001080345
17.30398336,0.003820422,-0.003176294,-0.001415326
17.31030791,0.004520757,-0.003562515,-0.001746323
17.31663247,0.00512453,-0.003962016,-0.00205394
17.32295702,0.005464392,-0.004341041,-0.002321046
17.32928158,0.00544469,-0.004670433,-0.002534037
17.33560613,0.005070875,-0.004930706,-0.002684268
17.34193069,0.004446407,-0.005114202,-0.002769191
17.34825524,0.003738561,-0.005224049,-0.002792656
17.3545798,0.003124711,-0.005270669,-0.002763866
17.36090435,0.00273687,-0.005267183,-0.002694874
17.36722891,0.002622548,-0.005225274,-0.002597037
17.37355346,0.002734217,-0.005152673,-0.002477491
17.37987802,0.002950088,-0.00505283,-0.00233709
17.38620258,0.003118554,-0.004926564,-0.002171074
17.39252713,0.003111134,-0.004774889,-0.00197298
17.39885169,0.002866348,-0.004601929,-0.001741058
17.40517624,0.002410388,-0.004416862,-0.00148516
17.4115008,0.001848359,-0.004234171,-0.001231329
17.41782535,0.001329636,-0.004072018,-0.001021454
17.42414991,0.00099919,-0.003949071,-0.000906615
17.43047446,0.000950954,-0.003880605,-0.000934801
17.43679902,0.001198281,-0.003874886,-0.001135814
17.44312357,0.001670611,-0.003930847,-0.00150773
17.44944813,0.00223685,-0.004037718,-0.002009497
17.45577268,0.002747379,-0.004176837,-0.002562973
17.46209724,0.003080856,-0.004325242,-0.003065191
17.46842179,0.003180797,-0.004460234,-0.00340866
17.47474635,0.003070536,-0.004563774,-0.003505016
17.48107091,0.002842307,-0.004625649,-0.003306109
17.48739546,0.002624549,-0.004644657,-0.002817091
17.49372002,0.002538351,-0.004627588,-0.002098094
17.50004457,0.002657187,-0.004586382,-0.001254023
17.50636913,0.002982788,-0.004534333,-0.00041496
17.51269368,0.003444611,-0.004482405,0.000288168
17.51901824,0.003922735,-0.004436666,0.000747169
17.52534279,0.004286565,-0.004397466,0.000894589
17.53166735,0.00443679,-0.004360438,0.000713013
17.5379919,0.004337165,-0.004318882,0.000234798
17.54431646,0.004026071,-0.004266675,-0.000466505
17.55064101,0.003604377,-0.00420078,-0.001290322
17.55696557,0.003203627,-0.004122534,-0.002125477
17.56329012,0.002944839,-0.004037378,-0.002865726
17.56961468,0.002900999,-0.003953148,-0.003422138
17.57593924,0.003075058,-0.003877551,-0.003731103
17.58226379,0.003400159,-0.003815724,-0.003757902
17.58858835,0.00376172,-0.003768757,-0.003496576
17.5949129,0.004034088,-0.003733744,-0.002967341
17.60123746,0.004120015,-0.003705442,-0.002212842
17.60756201,0.003980503,-0.003679015,-0.001294212
17.61388657,0.003645847,-0.003652922,-0.00028737
17.62021112,0.003204874,-0.003630878,0.000720734
17.62653568,0.002776294,-0.003622022,0.001636664
17.63286023,0.002471686,-0.003638999,0.002366814
17.63918479,0.002362039,-0.003694345,0.002826071
17.64550934,0.002458308,-0.003796205,0.00294866
17.6518339,0.002711679,-0.003944748,0.00269983
17.65815845,0.003032789,-0.004130515,0.002086051
17.66448301,0.003323067,-0.004335413,0.001160776
17.67080757,0.003507672,-0.004536246,2.31E-05
17.67713212,0.003559315,-0.004709863,-0.001192093
17.68345668,0.003505432,-0.00483842,-0.002332397
17.68978123,0.00341681,-0.004913211,-0.0032514
17.69610579,0.003381762,-0.004935919,-0.003833594
17.70243034,0.003474559,-0.004916962,-0.004015061
17.7087549,0.003728498,-0.004871565,-0.003795236
17.71507945,0.004122316,-0.004814887,-0.003236729
17.72140401,0.004584276,-0.004757861,-0.002452845
17.72772856,0.005012533,-0.004705096,-0.001585374
17.73405312,0.005305307,-0.004655462,-0.000777513
17.74037767,0.005391337,-0.004605006,-0.000147941
17.74670223,0.005251157,-0.004550955,0.000228347
17.75302678,0.004922672,-0.004495154,0.000328593
17.75935134,0.004489463,-0.004445442,0.000179062
17.76567589,0.004055578,-0.004414165,-0.000158195
17.77200045,0.003714652,-0.004414165,-0.000604522
17.77832501,0.003522835,-0.004453555,-0.001084488
17.78464956,0.003483713,-0.004531237,-0.00154132
17.79097412,0.003549592,-0.00463503,-0.001944405
17.79729867,0.003638501,-0.004743472,-0.002287778
17.80362323,0.003661435,-0.004831081,-0.002581159
17.80994778,0.003551311,-0.004875558,-0.002837191
17.81627234,0.003284715,-0.004864554,-0.003059514
17.82259689,0.002889851,-0.004799566,-0.003235898
17.82892145,0.002438468,-0.004695446,-0.003338857
17.835246,0.002024521,-0.004575451,-0.003333701
17.84157056,0.001736417,-0.004463428,-0.003191387
17.84789511,0.001631565,-0.004375861,-0.002901826
17.85421967,0.001721103,-0.004316654,-0.002482943
17.86054422,0.001969291,-0.004276649,-0.001982013
17.86686878,0.002307337,-0.004238169,-0.001468212
