time,accel_x,accel_y,accel_z
11.86,-0.007241243,0.031907754,0.065438225
11.87,-0.006974765,0.031593644,-0.043595719
11.88,-0.007267516,0.031440903,0.063952191
11.89,-0.007634797,0.031663496,-0.046771293
11.9,-0.007449864,0.032071425,0.060706685
11.91,-0.006410497,0.032283629,-0.048032887
11.92,-0.004762857,0.032014051,0.060799578
11.93,-0.003179751,0.031475052,-0.046952109
11.94,-0.002288943,0.031020631,0.060748075
11.95,-0.002130823,0.031081697,-0.04811912
11.96,-0.002224667,0.031595536,0.058100553
11.97,-0.001787406,0.032363088,-0.050225015
11.98,-0.000671793,0.032982201,0.056770812
11.99,0.000915639,0.033362102,-0.049777313
12,0.002147585,0.03362159,0.057409269
12.01,0.002639251,0.034031455,-0.049087794
12.02,0.002280003,0.03468376,0.057039985
12.03,0.001808013,0.035444728,-0.048695887
12.04,0.001784216,0.035987358,0.058944252
12.05,0.0024229,0.036159687,-0.043440751
12.06,0.003267108,0.035914015,0.06575513
12.07,0.003669422,0.03544639,-0.036551675
12.08,0.003248089,0.034863871,0.069137168
12.09,0.002150392,0.03420891,-0.037043099
12.1,0.00100432,0.033359839,0.064721117
12.11,0.000421284,0.032314035,-0.041606606
12.12,0.000400676,0.031154979,0.061017143
12.13,0.000603397,0.0301576,-0.043027384
12.14,0.000316631,0.029511072,0.059064121
12.15,-0.000614176,0.029247701,-0.046338399
12.16,-0.002172206,0.029219951,0.052690706
12.17,-0.003736797,0.029300736,-0.052888418
12.18,-0.004989514,0.02940269,0.047786846
12.19,-0.005779105,0.029681093,-0.052825727
12.2,-0.006463201,0.030140848,0.051269423
12.21,-0.007347387,0.030799512,-0.047127817
12.22,-0.008585429,0.031343372,0.055335035
12.23,-0.0099297,0.03156691,-0.044564621
12.24,-0.011040286,0.031323005,0.055909646
12.25,-0.011589004,0.030802117,-0.043158765
12.26,-0.011630202,0.030186213,0.057017004
12.27,-0.011460431,0.029701458,-0.042421315
12.28,-0.011588561,0.029280381,0.053812781
12.29,-0.012174725,0.028852195,-0.048549752
12.3,-0.013257756,0.028298237,0.045817815
12.31,-0.01442031,0.027839381,-0.052911893
12.32,-0.015384591,0.027643533,0.046553957
12.33,-0.015846314,0.028010238,-0.045873131
12.34,-0.016071703,0.028665861,0.054791244
12.35,-0.016317639,0.029297932,-0.039904654
12.36,-0.016966255,0.029391692,0.054450684
12.37,-0.017980741,0.028885105,-0.044025384
12.38,-0.019139558,0.027958847,0.048149958
12.39,-0.020004087,0.027169901,-0.048210033
12.4,-0.020385002,0.026853615,0.044933594
12.41,-0.020497196,0.026984876,-0.050153955
12.42,-0.02088046,0.027196575,0.041663455
12.43,-0.021928666,0.02725474,-0.051558917
12.44,-0.023679065,0.027144782,0.043567718
12.45,-0.025600287,0.027382444,-0.042192902
12.46,-0.027111367,0.028224094,0.057257148
12.47,-0.027742806,0.029808849,-0.028237761
12.48,-0.027904996,0.031432161,0.063452238
12.49,-0.028159853,0.032473863,-0.031240091
12.5,-0.029139011,0.032420049,0.051683827
12.51,-0.030607366,0.031733092,-0.043774427
12.52,-0.031826387,0.031145485,0.043132189
12.53,-0.031913584,0.031393924,-0.044448999
12.54,-0.03053823,0.032489653,0.04565259
12.55,-0.028320651,0.033746785,-0.041165189
12.56,-0.026336905,0.03426641,0.045212173
12.57,-0.025376372,0.033651794,-0.042205756
12.58,-0.025175857,0.03239195,0.044735621
12.59,-0.024693501,0.031454513,-0.038406944
12.6,-0.022996005,0.031305116,0.048843452
12.61,-0.019844016,0.031768627,-0.036776133
12.62,-0.016266901,0.031667211,0.042539181
12.63,-0.013432952,0.030255775,-0.047999305
12.64,-0.012289322,0.027100308,0.030326556
12.65,-0.012017819,0.02338295,-0.052764935
12.66,-0.011443743,0.02016866,0.034015548
12.67,-0.009502985,0.01811912,-0.041362632
12.68,-0.006473257,0.016667165,0.044177751
12.69,-0.003755309,0.014636746,-0.036385577
12.7,-0.002739564,0.011230216,0.040805254
12.71,-0.004092852,0.006603504,-0.041676137
12.72,-0.006473502,0.002109008,0.037217715
12.73,-0.008141888,-0.000824614,-0.037883199
12.74,-0.007906229,-0.001807493,0.045075909
12.75,-0.006179133,-0.001609316,-0.028016777
12.76,-0.004633474,-0.001761231,0.051005169
12.77,-0.004652662,-0.00297647,-0.024122347
12.78,-0.006681992,-0.005128893,0.053595727
12.79,-0.00916013,-0.006756174,-0.01782888
12.8,-0.010434267,-0.006827212,0.061400456
12.81,-0.009460389,-0.005023267,-0.009817812
12.82,-0.007236898,-0.002559395,0.06301308
12.83,-0.005583482,-0.00084484,-0.014627194
12.84,-0.005831791,-0.000554059,0.051738166
12.85,-0.007915173,-0.001211398,-0.024158524
12.86,-0.010103782,-0.00152026,0.046810511
12.87,-0.010704911,-0.000498147,-0.020496451
12.88,-0.008982137,0.001783672,0.053873312
12.89,-0.006300731,0.00413187,-0.012833554
12.9,-0.00464045,0.00503069,0.055105902
12.91,-0.005065991,0.004203188,-0.016601861
12.92,-0.007158685,0.002239837,0.046582697
12.93,-0.008911442,0.000774124,-0.023626914
12.94,-0.008817211,0.000662086,0.041306959
12.95,-0.006171724,0.00217655,-0.024412131
12.96,-0.00271899,0.003937558,0.040992976
12.97,-0.000262377,0.004813606,-0.023679864
12.98,0.000113289,0.004267151,0.039930136
12.99,-0.000995201,0.002980957,-0.023156199
13,-0.001947135,0.002119831,0.04062119
13.01,-0.001498616,0.002438275,-0.020034271
13.02,0.000524802,0.003783683,0.041481877
13.03,0.002661397,0.005037921,-0.021633844
13.04,0.003418128,0.005076955,0.033237585
13.05,0.002215092,0.003692247,-0.03305784
13.06,-7.49E-05,0.001618801,0.019635385
13.07,-0.001808063,0.000273331,-0.041237986
13.08,-0.002067695,0.00025124,0.017604227
13.09,-0.000875757,0.001557778,-0.034335409
13.1,0.00033287,0.002928414,0.027854433
13.11,0.000339112,0.00339254,-0.023220433
13.12,-0.001384368,0.0023933,0.032784887
13.13,-0.003887688,0.000688685,-0.023387407
13.14,-0.005793935,-0.000752827,0.026428077
13.15,-0.006264552,-0.001211294,-0.029994473
13.16,-0.005379256,-0.000848578,0.020211149
13.17,-0.004231506,-0.00049813,-0.031917366
13.18,-0.003845056,-0.000993986,0.019228119
13.19,-0.004735178,-0.002567068,-0.030472151
13.2,-0.00626241,-0.004534587,0.020100087
13.21,-0.007532492,-0.005862265,-0.026352175
13.22,-0.007944955,-0.006073636,0.025932788
13.23,-0.007556906,-0.005302944,-0.01661397
13.24,-0.007029684,-0.004529523,0.033606669
13.25,-0.006919582,-0.004486323,-0.012678878
13.26,-0.00743086,-0.00568637,0.027255897
13.27,-0.008002685,-0.007396756,-0.026131457
13.28,-0.008002859,-0.008863977,0.009101583
13.29,-0.007090122,-0.009355557,-0.039521535
13.3,-0.00553003,-0.008962715,0.002806506
13.31,-0.004011403,-0.008162332,-0.035083217
13.32,-0.003159776,-0.007676429,0.011424577
13.33,-0.003355635,-0.007775508,-0.025351836
13.34,-0.004252063,-0.00816034,0.015939287
13.35,-0.005362243,-0.008215414,-0.023066166
13.36,-0.006166508,-0.007499438,0.016070251
13.37,-0.006525842,-0.006035978,-0.019538768
13.38,-0.00653634,-0.004282805,0.020045045
13.39,-0.006548923,-0.002781294,-0.015156921
13.4,-0.006819178,-0.001895344,0.018334091
13.41,-0.007417001,-0.001356064,-0.020940927
13.42,-0.008247582,-0.000738628,0.008580555
13.43,-0.009147276,0.000546822,-0.026658657
13.44,-0.009993782,0.002490523,0.007452143
13.45,-0.010781066,0.004875676,-0.020828629
13.46,-0.011624089,0.007001861,0.013185819
13.47,-0.012675016,0.008407198,-0.017423314
13.48,-0.013998047,0.008922474,0.009518648
13.49,-0.015486338,0.008946501,-0.022684598
13.5,-0.016834397,0.008998271,0.005273371
13.51,-0.017753879,0.009493082,-0.019062384
13.52,-0.017984986,0.010419804,0.013588802
13.53,-0.017676043,0.011335371,-0.007404386
13.54,-0.017125519,0.011698398,0.019894439
13.55,-0.016746558,0.011238885,-0.006701591
13.56,-0.016664405,0.010233795,0.01328748
13.57,-0.016768051,0.009299028,-0.01310296
13.58,-0.01667152,0.008917545,0.008134918
13.59,-0.016126563,0.009231206,-0.012873859
13.6,-0.015235161,0.009714229,0.008650748
13.61,-0.014442069,0.009793265,-0.012338851
13.62,-0.01435072,0.0090076,0.004758743
13.63,-0.015119695,0.007737689,-0.016151968
13.64,-0.016605894,0.006628951,0.001580745
13.65,-0.018172343,0.006321348,-0.013497911
13.66,-0.019291123,0.006865297,0.006251021
13.67,-0.019787751,0.007669292,-0.007399845
13.68,-0.019945917,0.007956231,0.007026497
13.69,-0.02021931,0.007150224,-0.010587312
13.7,-0.020749714,0.005691691,-0.001173917
13.71,-0.021325917,0.004346158,-0.016449981
13.72,-0.021360612,0.003883178,-0.004452251
13.73,-0.020503954,0.004416532,-0.013661149
13.74,-0.018680288,0.005386561,-0.001039032
13.75,-0.016459121,0.005973274,-0.009952095
13.76,-0.014358784,0.005583669,-0.002233715
13.77,-0.012629033,0.004538486,-0.012592265
13.78,-0.011037122,0.003457443,-0.006908303
13.79,-0.009093733,0.003000287,-0.013995458
13.8,-0.00652239,0.003158115,-0.007209338
13.81,-0.003439477,0.003401933,-0.010979551
13.82,-0.000441066,0.003042741,-0.005248212
13.83,0.001808763,0.001727946,-0.007872025
13.84,0.003079538,-7.30E-05,-0.003660583
13.85,0.003486376,-0.00159704,-0.004049045
13.86,0.003421009,-0.002095446,-0.000591297
13.87,0.003168198,-0.001665701,0.000119112
13.88,0.002714063,-0.000844867,-0.000474388
13.89,0.001810681,-0.000479404,-0.002255832
13.9,0.000235199,-0.000949257,-0.008149514
13.91,-0.002039968,-0.001908872,-0.010407897
13.92,-0.00471491,-0.002631654,-0.017055571
13.93,-0.007478439,-0.002416078,-0.014594887
13.94,-0.010048422,-0.001406189,-0.018551133
13.95,-0.012373957,-0.000170698,-0.010749125
13.96,-0.014526072,0.000524606,-0.013294391
13.97,-0.016629878,0.000395664,-0.002275588
13.98,-0.01865036,-0.000162077,-0.00552057
13.99,-0.020520272,-0.000482064,0.006837502
14,-0.02193903,-5.74E-06,0.00066222
14.01,-0.022809345,0.000919618,0.011986533
14.02,-0.022943177,0.001665874,0.001309009
14.03,-0.022464324,0.001574264,0.011603558
14.04,-0.021556247,0.000699983,-0.001609874
14.05,-0.020527254,-0.00033249,0.010762394
14.06,-0.019541964,-0.000728183,-0.00254519
14.07,-0.018661993,-8.71E-05,0.012338093
14.08,-0.017679099,0.001072839,-0.002536362
14.09,-0.016450724,0.001932518,0.01271172
14.1,-0.014877907,0.001869954,-0.004892088
14.11,-0.013164091,0.001041063,0.011376186
14.12,-0.011515409,0.000176736,-0.007028019
14.13,-0.010077376,-6.58E-05,0.01191003
14.14,-0.008714138,0.000510793,-0.007169865
14.15,-0.007189421,0.001211068,0.013256036
14.16,-0.005305871,0.001331497,-0.007779085
14.17,-0.003213581,0.000411268,0.01404084
14.18,-0.001256964,-0.001018905,-0.00761231
14.19,4.89E-05,-0.002204521,0.017228746
14.2,0.000686227,-0.002625112,-0.004807636
14.21,0.000795053,-0.002503274,0.020860523
14.22,0.00084834,-0.002646435,-0.005159251
14.23,0.001038108,-0.003717618,0.01870043
14.24,0.00133372,-0.005793171,-0.010956343
14.25,0.001374896,-0.00802713,0.014511338
14.26,0.000925987,-0.009363921,-0.014028613
14.27,4.43E-05,-0.009403399,0.016076055
14.28,-0.000923323,-0.008400179,-0.012140275
14.29,-0.001713473,-0.007234229,0.018738512
14.3,-0.002336,-0.006409448,-0.013231216
14.31,-0.003231989,-0.00588731,0.016989443
14.32,-0.004726364,-0.004835638,-0.016590209
14.33,-0.006977925,-0.002556345,0.017207408
14.34,-0.009504625,0.001079671,-0.014809641
14.35,-0.011767503,0.005334201,0.022222628
14.36,-0.013202649,0.009238164,-0.011805094
14.37,-0.013990745,0.01222645,0.024260474
14.38,-0.014387953,0.014399035,-0.013666667
14.39,-0.014805327,0.016440584,0.022727696
14.4,-0.015158657,0.018930112,-0.015867831
14.41,-0.015065621,0.021765277,0.023171728
14.42,-0.014168745,0.024408772,-0.016554306
14.43,-0.012339982,0.025929224,0.022342892
14.44,-0.010096133,0.026336168,-0.020950508
14.45,-0.008013436,0.025886823,0.018470485
14.46,-0.006358741,0.025493965,-0.024491801
14.47,-0.004994336,0.025574462,0.02016635
14.48,-0.003370213,0.026136722,-0.020169138
14.49,-0.001264765,0.026484034,0.02748652
14.5,0.001251628,0.025964575,-0.016458839
14.51,0.003470139,0.024416967,0.027607887
14.52,0.004805808,0.02225507,-0.022837474
14.53,0.004944307,0.020149508,0.019568959
14.54,0.004298888,0.018642505,-0.031974333
14.55,0.003355233,0.01782206,0.014636001
14.56,0.002568191,0.017336208,-0.034754102
14.57,0.001830825,0.016744218,0.015597955
14.58,0.00075413,0.015980599,-0.033963232
14.59,-0.001037825,0.015141613,0.018075056
14.6,-0.003513167,0.014642184,-0.032212734
14.61,-0.006228081,0.014494073,0.02208909
14.62,-0.008583775,0.014633378,-0.02874308
14.63,-0.010441997,0.014545031,0.0265794
14.64,-0.011956908,0.013962259,-0.027158588
14.65,-0.01369227,0.012746768,0.027255043
14.66,-0.015899575,0.011259648,-0.029176803
14.67,-0.018574233,0.009838241,0.026980257
14.68,-0.021160192,0.008820607,-0.028555471
14.69,-0.023163132,0.008176811,0.031569731
14.7,-0.024404977,0.007733235,-0.023597289
14.71,-0.025156702,0.007161502,0.037142787
14.72,-0.025856834,0.006420793,-0.02204264
14.73,-0.026819541,0.005540197,0.036338435
14.74,-0.027934472,0.004866923,-0.026954421
14.75,-0.028793344,0.004519538,0.031593497
14.76,-0.028883674,0.004721693,-0.031777432
14.77,-0.028050193,0.005322364,0.030479464
14.78,-0.026408001,0.006259079,-0.031390549
14.79,-0.024213207,0.007285302,0.034047556
14.8,-0.02165427,0.008347383,-0.028284938
14.81,-0.018651438,0.009256942,0.037728397
14.82,-0.015026527,0.010056556,-0.027263406
14.83,-0.010726612,0.010615606,0.038098729
14.84,-0.005909887,0.010996109,-0.029822605
14.85,-0.001035658,0.011117283,0.035419143
14.86,0.003434391,0.011035532,-0.034253618
14.87,0.007290065,0.010714035,0.032265304
14.88,0.010523952,0.010276446,-0.03769865
14.89,0.013321898,0.00973374,0.031299524
14.9,0.015882111,0.009280575,-0.038312379
14.91,0.018186411,0.008897396,0.033058785
14.92,0.020213727,0.008625922,-0.037065064
14.93,0.021760506,0.008211886,0.035011375
14.94,0.022864465,0.007574019,-0.03751095
14.95,0.023503188,0.006523904,0.033887645
14.96,0.023782007,0.005278964,-0.041183159
14.97,0.023742657,0.004009851,0.03099834
14.98,0.023385733,0.003128993,-0.043655527
14.99,0.02272282,0.002574233,0.03240711
15,0.021750549,0.002315963,-0.040190583
15.01,0.020474256,0.001922178,0.039010149
15.02,0.01893804,0.001263374,-0.034627574
15.03,0.017115398,0.00019142,0.04351941
15.04,0.01509721,-0.001007604,-0.034232208
15.05,0.012893314,-0.002239877,0.042155564
15.06,0.010632423,-0.00334104,-0.038102572
15.07,0.008337141,-0.004471914,0.039329302
15.08,0.006049883,-0.005623694,-0.041146311
15.09,0.003734691,-0.006839097,0.037992228
15.1,0.001430295,-0.007764104,-0.043172124
15.11,-0.000822703,-0.008267996,0.037056695
15.12,-0.002877444,-0.008053376,-0.044555456
15.13,-0.004684292,-0.007381139,0.037735852
15.14,-0.006199998,-0.006400432,-0.043530371
15.15,-0.007494734,-0.005476132,0.040379703
15.16,-0.008629717,-0.004601826,-0.042281225
15.17,-0.009618034,-0.003823107,0.040986547
15.18,-0.010404932,-0.002948893,-0.04423773
15.19,-0.010899251,-0.002075316,0.039353999
15.2,-0.011015381,-0.001238506,-0.045923812
15.21,-0.010773497,-0.000659608,0.040320138
15.22,-0.010161057,-0.000309639,-0.044361222
15.23,-0.009302281,-0.000157121,0.042908189
15.24,-0.008222455,2.76E-05,-0.044107447
15.25,-0.007055477,0.000229625,0.041912885
15.26,-0.005889053,0.000499628,-0.047322857
15.27,-0.004867424,0.000642101,0.039701708
15.28,-0.004033548,0.000726251,-0.048839814
15.29,-0.003448166,0.000744593,0.040908335
15.3,-0.00302558,0.000920353,-0.047329485
15.31,-0.002769312,0.001221979,0.042954254
15.32,-0.002674508,0.001608926,-0.047137469
15.33,-0.002793523,0.001797826,0.042970199
15.34,-0.003131806,0.001712919,-0.048081475
15.35,-0.003586477,0.001355874,0.043287303
15.36,-0.003973477,0.001024086,-0.047985037
15.37,-0.00416567,0.000846648,0.044086302
15.38,-0.004128605,0.000946854,-0.048652442
15.39,-0.00400778,0.001035429,0.04333836
15.4,-0.003946305,0.000968226,-0.050297079
15.41,-0.00401706,0.000534615,0.043229666
15.42,-0.004085011,3.29E-05,-0.049765316
15.43,-0.003961945,-0.00030421,0.04543648
15.44,-0.003563071,-0.00020609,-0.048271317
15.45,-0.002992646,0.00014564,0.046458247
15.46,-0.00251063,0.000453715,-0.049539557
15.47,-0.002299675,0.000348275,0.044666597
15.48,-0.002409589,-0.000170652,-0.052041411
15.49,-0.002598765,-0.000780249,0.043698532
15.5,-0.002629424,-0.000979572,-0.052368306
15.51,-0.002401064,-0.000675749,0.044907463
15.52,-0.002042143,-4.98E-05,-0.051583018
15.53,-0.001828739,0.000306632,0.045921496
15.54,-0.001921209,0.000208637,-0.051578865
15.55,-0.002338203,-0.000333223,0.046423475
15.56,-0.002833664,-0.000706876,-0.051452069
15.57,-0.003169764,-0.00057976,0.047234823
15.58,-0.003222949,0.000108046,-0.051481636
15.59,-0.003096628,0.000800268,0.047082862
15.6,-0.003004939,0.000923761,-0.052820601
15.61,-0.003086227,0.000343684,0.046081141
15.62,-0.003332361,-0.00055034,-0.053812527
15.63,-0.003510945,-0.001141082,0.046494426
15.64,-0.003412124,-0.001024546,-0.053116343
15.65,-0.002916436,-0.000414687,0.0479178
15.66,-0.002245814,0.000156197,-0.052459086
15.67,-0.001745073,0.000103472,0.048446407
15.68,-0.001703091,-0.000412236,-0.052904299
15.69,-0.002150344,-0.001009831,0.04818134
15.7,-0.002780117,-0.001092136,-0.053678894
15.71,-0.003174898,-0.000696505,0.047799714
15.72,-0.003010342,-0.000201494,-0.054540509
15.73,-0.00245224,-0.000234602,0.047272074
15.74,-0.001867023,-0.001005764,-0.055397329
15.75,-0.001625315,-0.002133894,0.047065115
15.76,-0.001788502,-0.002933477,-0.055511989
15.77,-0.00201766,-0.002948195,0.047857062
15.78,-0.001943763,-0.00233475,-0.054641784
15.79,-0.001348686,-0.001687065,0.049185042
15.8,-0.000634501,-0.001487136,-0.053873872
15.81,-0.000317104,-0.00186299,0.049768843
15.82,-0.000793919,-0.002287857,-0.054150686
15.83,-0.00184872,-0.002310221,0.04942353
15.84,-0.002868779,-0.001632904,-0.054879908
15.85,-0.003236575,-0.00071171,0.049041789
15.86,-0.002719234,-4.46E-05,-0.055480081
15.87,-0.00181182,4.16E-05,0.048612819
15.88,-0.00118712,-0.000240721,-0.056319078
15.89,-0.00128125,-0.00040722,0.04796571
15.9,-0.001875931,-0.000107312,-0.056976389
15.91,-0.002317157,0.00058035,0.048020633
15.92,-0.002138124,0.001139605,-0.056567474
15.93,-0.00128821,0.00103673,0.048984658
15.94,-0.000443147,0.000238054,-0.05571301
15.95,-0.000214192,-0.000895672,0.049840715
15.96,-0.000961056,-0.001713502,-0.055275186
15.97,-0.002128369,-0.001981925,0.050223375
15.98,-0.002979982,-0.001750525,-0.055198957
15.99,-0.002998485,-0.001559177,0.050189855
16,-0.002325306,-0.001733401,-0.05575592
16.01,-0.001639753,-0.002288905,0.049222624
16.02,-0.001562407,-0.002836068,-0.057219951
16.03,-0.002267306,-0.002933872,0.047893279
16.04,-0.003139802,-0.002541396,-0.05803524
16.05,-0.003407213,-0.00192824,0.048169334
16.06,-0.002766346,-0.001555909,-0.056776245
16.07,-0.001503531,-0.001662271,0.05004389
16.08,-0.000466477,-0.002102426,-0.055081
16.09,-0.000169249,-0.002477781,0.051064425
16.1,-0.000786679,-0.002409429,-0.054972944
16.11,-0.00159765,-0.001990485,0.050501289
16.12,-0.001986796,-0.001532607,-0.055762744
16.13,-0.001617464,-0.001471405,0.049765214
16.14,-0.000872388,-0.001887781,-0.056305726
16.15,-0.000370284,-0.002583619,0.04931045
16.16,-0.000501043,-0.003121699,-0.056598701
16.17,-0.001144207,-0.003216563,0.049178107
16.18,-0.001709301,-0.002968789,-0.056320981
16.19,-0.00164326,-0.002676979,0.04968848
16.2,-0.000864676,-0.002659966,-0.055666955
16.21,0.000190229,-0.002913642,0.049940617
16.22,0.00081512,-0.00320323,-0.05586998
16.23,0.000787363,-0.003203797,0.049140589
16.24,0.000212109,-0.002774438,-0.056550894
16.25,-0.000251785,-0.002093999,0.048860056
16.26,-0.000206392,-0.001489084,-0.05580299
16.27,0.000511317,-0.001250917,0.050197725
16.28,0.001375552,-0.001350815,-0.054122008
16.29,0.001870794,-0.001603198,0.051019758
16.3,0.001692498,-0.001772687,-0.054339248
16.31,0.001031053,-0.001782854,0.049362037
16.32,0.000310516,-0.00179778,-0.056468874
16.33,-8.09E-05,-0.001983139,0.047150611
16.34,-0.000113984,-0.002472131,-0.057525888
16.35,-9.58E-05,-0.003049375,0.047025881
16.36,-0.000412721,-0.003472249,-0.056460218
16.37,-0.00107835,-0.003515722,0.048329122
16.38,-0.001880285,-0.003243179,-0.054820927
16.39,-0.002300666,-0.002860797,0.049457345
16.4,-0.002194249,-0.002651622,-0.053780544
16.41,-0.001526043,-0.002717701,0.049595114
16.42,-0.000775655,-0.002940135,-0.054119304
16.43,-0.000237279,-0.003084474,0.048119715
16.44,-0.000102701,-0.003032231,-0.05568906
16.45,-0.000136045,-0.002794711,0.046532351
16.46,-7.72E-05,-0.002553122,-0.055615336
16.47,0.000291396,-0.002388302,0.047969118
16.48,0.000881672,-0.002340382,-0.052520203
16.49,0.00145689,-0.002252548,0.050735175
16.5,0.001701946,-0.002089493,-0.050812902
16.51,0.001531626,-0.001844144,0.049512139
16.52,0.001058941,-0.001697433,-0.054032846
16.53,0.000598692,-0.001757935,0.044640545
16.54,0.00033317,-0.002047428,-0.058077834
16.55,0.000385399,-0.00240743,0.04196717
16.56,0.000543421,-0.002717181,-0.057808116
16.57,0.000653005,-0.002862039,0.044020099
16.58,0.000504618,-0.002935222,-0.053673816
16.59,0.000259985,-0.003007183,0.048412205
16.6,8.61E-05,-0.003223279,-0.04897595
16.61,0.000240375,-0.00351388,0.051469859
16.62,0.00066431,-0.003875694,-0.047432875
16.63,0.001154816,-0.00417471,0.049710374
16.64,0.001349047,-0.004442011,-0.051340914
16.65,0.001073403,-0.004583128,0.043584682
16.66,0.000506159,-0.004644655,-0.056799973
16.67,8.12E-05,-0.004508,0.039719794
16.68,0.000119054,-0.004225631,-0.056605058
16.69,0.000697408,-0.003780529,0.042754337
16.7,0.001447889,-0.003350198,-0.050783217
16.71,0.001980321,-0.002975289,0.048243733
16.72,0.001954663,-0.002807055,-0.046272897
16.73,0.00165429,-0.002748808,0.049592751
16.74,0.001421481,-0.0028358,-0.046705282
16.75,0.001681712,-0.002950993,0.046769667
16.76,0.002295746,-0.003142105,-0.049661182
16.77,0.002915593,-0.003296635,0.043132584
16.78,0.003052427,-0.003426842,-0.052133834
16.79,0.002603028,-0.003367885,0.040808352
16.8,0.001874843,-0.003179384,-0.052628735
16.81,0.001399854,-0.002842461,0.040838222
16.82,0.00144488,-0.002580796,-0.050769906
16.83,0.001827146,-0.002412939,0.042597664
16.84,0.001974002,-0.002464372,-0.048353973
16.85,0.001556695,-0.002539873,0.043657163
16.86,0.00053823,-0.00262313,-0.04728375
16.87,-0.000461658,-0.002583991,0.043518905
16.88,-0.000932286,-0.002580537,-0.046575716
16.89,-0.000423158,-0.002652289,0.043858677
16.9,0.000606477,-0.002930693,-0.045165538
16.91,0.001663813,-0.003287945,0.044100556
16.92,0.002204991,-0.00368232,-0.045206613
16.93,0.0022832,-0.003925858,0.041763359
16.94,0.002267864,-0.004097642,-0.047931776
16.95,0.002642231,-0.004166262,0.037871696
16.96,0.003520948,-0.004267639,-0.050036501
16.97,0.004520168,-0.004264336,0.036754973
16.98,0.005035991,-0.004153409,-0.04820056
16.99,0.004785144,-0.00376314,0.039376104
17,0.003912099,-0.003252449,-0.044030781
17.01,0.003037017,-0.002692795,0.042175198
17.02,0.002609488,-0.002381673,-0.041663167
17.03,0.002861063,-0.002364798,0.041815224
17.04,0.003283556,-0.002687306,-0.042928762
17.05,0.003393892,-0.003111146,0.038323096
17.06,0.002787831,-0.003572347,-0.045944626
17.07,0.001771444,-0.003881379,0.034928036
17.08,0.000880185,-0.004134093,-0.046724663
17.09,0.000649381,-0.004289301,0.035454006
17.1,0.001144636,-0.004491857,-0.043035392
17.11,0.001931194,-0.004619809,0.039691714
17.12,0.002397236,-0.004751128,-0.037549853
17.13,0.002233868,-0.004745492,0.042978062
17.14,0.001685182,-0.004758976,-0.035549784
17.15,0.001363605,-0.004748664,0.041135972
17.16,0.001645543,-0.004882714,-0.038931373
17.17,0.002560311,-0.005029414,0.035281822
17.18,0.003494292,-0.005194909,-0.043786366
17.19,0.003935436,-0.005140917,0.030679904
17.2,0.003481695,-0.00486295,-0.04507826
17.21,0.002635531,-0.004307413,0.030716176
17.22,0.001959615,-0.003697075,-0.042200223
17.23,0.001986393,-0.003078297,0.033436604
17.24,0.00261372,-0.002666653,-0.038424874
17.25,0.003368102,-0.002368736,0.035444422
17.26,0.003686272,-0.002252808,-0.036252222
17.27,0.003394537,-0.002183123,0.035588743
17.28,0.002907381,-0.00229046,-0.035753182
17.29,0.002827171,-0.002505184,0.034456252
17.3,0.003430458,-0.002977161,-0.036079983
17.31,0.00449214,-0.00352783,0.032859622
17.32,0.005300092,-0.004179777,-0.036498358
17.33,0.005407587,-0.004683991,0.03146164
17.34,0.004631774,-0.005074261,-0.036464754
17.35,0.003574411,-0.005220781,0.030643725
17.36,0.002787193,-0.005283872,-0.035838354
17.37,0.00267651,-0.005177221,0.030292366
17.38,0.002948373,-0.005066693,-0.034872573
17.39,0.003118993,-0.004819148,0.030186473
17.4,0.002778767,-0.004584724,-0.033631402
17.41,0.001986454,-0.004261081,0.030341732
17.42,0.00121136,-0.004046227,-0.032310053
17.43,0.000959126,-0.003869212,0.030088513
17.44,0.001432838,-0.003919771,-0.032036684
17.45,0.002285813,-0.004033256,0.028344633
17.46,0.002965948,-0.004292664,-0.032989226
17.47,0.003157549,-0.004469409,0.026344382
17.48,0.002876778,-0.004631866,-0.03280179
17.49,0.002593139,-0.004620911,0.026624307
17.5,0.002652329,-0.004603415,-0.030087006
17.51,0.003251835,-0.004487758,0.028495894
17.52,0.003975383,-0.004447363,-0.027415739
17.53,0.004400942,-0.004353401,0.028623747
17.54,0.004234744,-0.00431912,-0.02752627
17.55,0.003650682,-0.004190633,0.026005605
17.56,0.003075983,-0.004098514,-0.029365605
17.57,0.002914977,-0.003931697,0.023115056
17.58,0.003280493,-0.003854704,-0.029973924
17.59,0.003825724,-0.003744088,0.022515297
17.6,0.004100094,-0.003727834,-0.027920925
17.61,0.003854538,-0.003652103,0.024319645
17.62,0.003216653,-0.003648464,-0.024202538
17.63,0.002612288,-0.003614475,0.026588724
17.64,0.002371677,-0.00372431,-0.021371353
17.65,0.002640874,-0.003884846,0.026644975
17.66,0.003114738,-0.004206992,-0.021714766
17.67,0.003486586,-0.0044938,0.023356862
17.68,0.003532503,-0.004784947,-0.024553437
17.69,0.003417882,-0.004897229,0.019227209
17.7,0.003436704,-0.004940999,-0.026097286
17.71,0.003808114,-0.004843678,0.018118601
17.72,0.004479727,-0.004787226,-0.024081442
17.73,0.005119588,-0.004670589,0.019808802
17.74,0.005384405,-0.004624672,-0.020937807
